search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/devilled-kidneys,https://cdn.tasteatlas.com//Images/Dishes/95945f973c9642f1a59094e0f5754416.jpg?mw=660,117,Offal Dish,https://www.tasteatlas.com/Offal,Devilled Kidneys,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,Best in   (Islington),St. John Bar and Restaurant,https://www.tasteatlas.com/StJohnBarAndRestaurant,"What was once a popular Victorian breakfast is nowadays a light lunch or a flavorful appetizer: the dish is called devilled kidneys, made by frying lamb kidneys in a rich, spicy sauce made with vinegar, mustard, Worcestershire sauce, a pinch of ca...",,READ MORE,https://www.tasteatlas.com/devilled-kidneys/wheretoeat,https://www.tasteatlas.com/organ-meats,https://cdn.tasteatlas.com/images/ingredientgroups/108bd41467d64291a9f31591dda75d8a.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,https://www.tasteatlas.com/Mustard,https://cdn.tasteatlas.com/images/ingredientgroups/36f67695affa43ec9a0397a775614c85.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/cayenne-pepper,https://cdn.tasteatlas.com/images/dishes/e2e04922bd2647f3a8cf147a736c34b5.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,n/a
https://www.tasteatlas.com/simnel-cake,https://cdn.tasteatlas.com//images/dishes/00f7de0ed7794c6e88717beed18ef078.jpg?mw=660,118,Cake,https://www.tasteatlas.com/cakes,Simnel Cake,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,Best in   (Harrogate),Bettys Café Tea Rooms Harrogate,https://www.tasteatlas.com/BettysHarrogate,"Simnel cake is an English dessert that is traditionally prepared during the Easter festivities. The base is made with flour, butter, sugar, eggs, and (sometimes) milk. Once prepared, the batter is combined with dried fruit such as currants, sultan...",,READ MORE,https://www.tasteatlas.com/simnel-cake/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/clootie,https://cdn.tasteatlas.com//images/dishes/253980413a6c4cd69b87019ff6247898.jpg?mw=660,119,Pudding,https://www.tasteatlas.com/puddings,Clootie,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,Best in   (Skye of Curr),Speyside Centre,https://www.tasteatlas.com/speyside-centre,"This traditional Scottish dessert, called either clootie or , is a sweet pudding steamed in a , meaning . Clootie is typically made with flour, breadcrumbs, dried fruit such as sultanas and curr...",clootie dumpling,READ MORE,https://www.tasteatlas.com/clootie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/vegetable-roll,https://cdn.tasteatlas.com//images/dishes/a3d1e858fccf42a097e59320af3803ac.jpg?mw=660,120,Sausage,https://www.tasteatlas.com/Sausages,Vegetable Roll,https://www.tasteatlas.com/northern-ireland,https://cdn.tasteatlas.com/images/emblems/67f3b4ce3b3348b6bd0fa89b23c2f1db.png,Northern Ireland,,Best in   (Ballymena),Nobel Cafe,https://www.tasteatlas.com/nobel-cafe,"Although the name might suggest otherwise, vegetable roll is a beef product that is shaped like a large sausage. It is lightly seasoned with fresh herbs and spring onions. Fried or sliced and grilled, vegetable roll is a staple of Ulster Fry, but ...",,READ MORE,https://www.tasteatlas.com/vegetable-roll/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/chip-butty,https://cdn.tasteatlas.com//images/dishes/5108a8e778a94df1ad42baa4c5a27a81.jpg?mw=660,121,Sandwich,https://www.tasteatlas.com/sandwiches,Chip Butty,,,,,Best in   (Liverpool),Mowgli Street Food,https://www.tasteatlas.com/mowgli-street-food,"Chip butty is a British sandwich consisting of chips (fries) between bread that's slathered with butter (hence the butty in the name). Although purists might think that nothing else is needed, some people like to add condiments such as malt vinega...",,READ MORE,https://www.tasteatlas.com/chip-butty/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/scotch-broth,https://cdn.tasteatlas.com//images/dishes/d00f808dc2994774974ff5ddd8aa9c22.jpg?mw=660,122,Soup,https://www.tasteatlas.com/Soups,Scotch Broth,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,Best in   (Edinburgh),Scran and Scallie,https://www.tasteatlas.com/scran-and-scallie,"Scotch broth is a hearty soup made with lamb meat, pearl barley, and an assortment of vegetables such as leeks, onions, carrots, and peas. Traditionally, the soup was especially popular on New Year's Day and on cold winter days. During those times...",,READ MORE,https://www.tasteatlas.com/scotch-broth/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Turnips,https://cdn.tasteatlas.com/images/ingredientgroups/e063a9431e8f4714b9ef42b808482935.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,n/a
https://www.tasteatlas.com/dundee-cake,https://cdn.tasteatlas.com//images/dishes/7d403907beb2460bab763cc248025fb9.jpg?mw=660,123,Cake,https://www.tasteatlas.com/cakes,Dundee Cake,https://www.tasteatlas.com/dundee,,"Dundee, Scotland",,Best in   (Dundee),Fisher & Donaldson,https://www.tasteatlas.com/fisher--donaldson,"The traditional Scottish almond-studded fruitcake with cherries, sultanas, and candied peel, known as Dundee cake originated in the city of Dundee while its name appears to have been first recorded in the late 19th century. Interestingly, the cake...",,READ MORE,https://www.tasteatlas.com/dundee-cake/wheretoeat,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/sultana-raisins,https://cdn.tasteatlas.com/images/ingredientgroups/29dcd43383ff4d119befdd5af17bc97c.png?h=120&w=120,https://www.tasteatlas.com/sherry,https://cdn.tasteatlas.com/images/dishes/f6eeef52a47145ce9a81e43e128e8af8.png?h=120&w=120,https://www.tasteatlas.com/candied-fruits,https://cdn.tasteatlas.com/images/ingredientgroups/67dc574c51ff46928cd365916d4e3501.png?h=120&w=120,https://www.tasteatlas.com/Oranges,https://cdn.tasteatlas.com/images/ingredientgroups/97233a9e84cb4d268005d5954060664b.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,n/a
https://www.tasteatlas.com/tipsy-laird,https://cdn.tasteatlas.com//Images/Dishes/33e6b019c87742a9a23e4d108c266c38.jpg?mw=660,124,Dessert,https://www.tasteatlas.com/Desserts,Tipsy Laird,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,Best in   (Glasgow),Loks Bar & Kitchen,https://www.tasteatlas.com/loks-bar--kitchen,"This rich Scottish dessert flavored with whisky or Drambuie is a softer, more flavorful version of the traditional English sherry trifle. Tipsy laird (also known as ) typically consists of a sponge cake base that is layered...",Scottish trifle,READ MORE,https://www.tasteatlas.com/tipsy-laird/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/parkin,https://cdn.tasteatlas.com//Images/Dishes/7645436dbedc42e9ae708f2482016375.jpg?mw=660,125,Cake,https://www.tasteatlas.com/cakes,Parkin,https://www.tasteatlas.com/yorkshire-and-the-humber,,"Yorkshire and the Humber, England",,Best in   (Brighouse),Lottie Shaw's,https://www.tasteatlas.com/lottie-shaws,"Parkin or  is a sticky cake originating from Northern England, although it is mostly associated with Yorkshire. It consists of flour, oatmeal, black treacle, and either lard or butter. Many cooks like to spice it up with a hefty dos...",perkin,READ MORE,https://www.tasteatlas.com/parkin/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/finnan-haddie,https://cdn.tasteatlas.com//Images/Dishes/79a7a332df5140a48c143d89bd1d77fe.jpg?mw=660,126,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Finnan Haddie,https://www.tasteatlas.com/findon,,"Findon, Scotland",,Best in   (Glasgow),Red Onion Glasgow,https://www.tasteatlas.com/red-onion-glasgow,"Finnan haddie is a Scottish delicacy of cold smoked, flavored haddock. The fish is often roasted or grilled over high heat, but it can also be poached in milk and served for breakfast. It is believed that the dish was originally called",Findon ...,READ MORE,https://www.tasteatlas.com/finnan-haddie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/potato-scone,https://cdn.tasteatlas.com//Images/Dishes/a4951083d4c645d78a7af3b20ee9daeb.jpg?mw=660,127,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Potato Scone,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,3.9,Best in   (Edinburgh),Broughton Delicatessen,https://www.tasteatlas.com/broughton-delicatessen,"An essential part of every  breakfast, potato scone - or , as they call it in Scotland - is a regional variant of the savory griddle scone made with mashed potatoes, butter, and flour. Even though tattie ...",full Scottish,READ MORE,https://www.tasteatlas.com/potato-scone/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,,,,,,,
https://www.tasteatlas.com/birmingham-balti,https://cdn.tasteatlas.com//Images/Dishes/542c2aa50a4640038428b7ac0104e876.jpg?mw=660,128,Stew,https://www.tasteatlas.com/Stews,Birmingham Balti,https://www.tasteatlas.com/birmingham,,"Birmingham, England",4.1,Best in   (Birmingham),Al Frash,https://www.tasteatlas.com/AlFrash,"Birmingham balti is a curry variety prepared with meat, vegetables or fish, served in a traditional steel bowl in which it was cooked. It is usually paired with naan bread on the side. Although it falls under the category of Indian curries, it is ...",,READ MORE,https://www.tasteatlas.com/birmingham-balti/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/traditional-cumberland-sausage,https://cdn.tasteatlas.com//images/dishes/2d4de3238f034df997aa397d3727fed4.jpg?mw=660,129,Sausage,https://www.tasteatlas.com/Sausages,Traditional Cumberland Sausage,https://www.tasteatlas.com/cumbria,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Cumbria, England",4.6,Best in   (Cow Brow),The Plough at Lupton,https://www.tasteatlas.com/the-plough-at-lupton,"What differentiates  sausages from other sausages is their distinctively long and coiled shape. This English delicacy is pink in color, made from seasoned pork, and has a coarse texture. It consists of several basic ...",Traditional Cumberland,READ MORE,https://www.tasteatlas.com/traditional-cumberland-sausage/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/potted-shrimps,https://cdn.tasteatlas.com//Images/Dishes/d3dc1b80739b48dbb5d4188f6a9cc746.jpg?mw=660,130,Shrimp/Prawn Dish,https://www.tasteatlas.com/shrimps-and-prawns,Potted Shrimps,https://www.tasteatlas.com/lancashire,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Lancashire, England",3.6,Best in   (Westminster),Rules Restaurant,https://www.tasteatlas.com/RulesRestaurant,"Potted shrimps is a traditional British meal that is usually made with , although any small type of shrimp can be used in the dish. The shrimps are boiled in seawater, and then cooked in clarified butter. Additionally,...",Morecambe bay shrimp,READ MORE,https://www.tasteatlas.com/potted-shrimps/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/shrewsbury-cakes,https://cdn.tasteatlas.com//images/dishes/d1f94acacf154afc8e500756606be23d.jpg?mw=660,131,Cookie,https://www.tasteatlas.com/Cookies,Shrewsbury Cakes,https://www.tasteatlas.com/shrewsbury,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Shrewsbury, England",,,,,"This classic English shortbread biscuit takes its name after its place of origin, although different versions can be found in many other parts of England. While some use lemon, cinnamon, or even caraway seeds, the earliest recorded recipe goes bac...",,READ MORE,https://www.tasteatlas.com/shrewsbury-cakes/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/brandy-snaps,https://cdn.tasteatlas.com//images/dishes/c8a0903f03f64b2ea439dd60ccfbbce4.jpg?mw=660,132,Dessert,https://www.tasteatlas.com/Desserts,Brandy Snaps,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.8,,,,"Brandy snaps is a British sweet treat consisting of sweet tubular casings that are traditionally served filled with whipped cream. These little tubular rolls are usually made with a combination of golden syrup, butter, flour, ginger, sugar, lemon ...",,READ MORE,https://www.tasteatlas.com/brandy-snaps/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/clapshot,https://cdn.tasteatlas.com//images/dishes/494d902f74a14660a2a7626037c8fe4d.jpg?mw=660,133,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Clapshot,https://www.tasteatlas.com/orkney-islands,,"Orkney Islands, Scotland",,,,,"Another traditional accompaniment for the famous Scottish , the Orcadian clapshot or  is basically a more elaborate version of : a dish of mashed potatoes and yellow turnip, typically mixed...",haggis,READ MORE,https://www.tasteatlas.com/clapshot/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Turnips,https://cdn.tasteatlas.com/images/ingredientgroups/e063a9431e8f4714b9ef42b808482935.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,n/a
https://www.tasteatlas.com/bara-brith,https://cdn.tasteatlas.com//Images/Dishes/af1a31f3f5fe47508a527456572141a7.jpg?mw=660,134,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Bara Brith,https://www.tasteatlas.com/wales,https://cdn.tasteatlas.com/images/emblems/de43f414a022432faf1a5926bf477f28.png,Wales,,Best in   (Llanberis),Penceunant Isaf,https://www.tasteatlas.com/PenceunantIsaf,"Often regarded as Wales' national fruitcake, bara brith (lit. speckled bread) is made by soaking dried fruit in strong black tea overnight and then folding it into a mixture of flour, brown sugar, eggs, marmalade, cinnamon, and mixed spices the fo...",,READ MORE,https://www.tasteatlas.com/bara-brith/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Oranges,https://cdn.tasteatlas.com/images/ingredientgroups/97233a9e84cb4d268005d5954060664b.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/teas,https://cdn.tasteatlas.com/images/ingredientgroups/372ca9e0381e4f488b7efed54e1d2d6b.png?h=120&w=120,n/a
https://www.tasteatlas.com/marie-rose-sauce,https://cdn.tasteatlas.com//images/dishes/c2fefab909004562bd3431a5e31c2153.jpg?mw=660,135,Sauce,https://www.tasteatlas.com/Sauces,Marie Rose Sauce,,,,,Best in   (Leeds),Bibis Italianissimo,https://www.tasteatlas.com/bibis-italianissimo,"Marie Rose sauce is a British sauce that's usually made with a combination of mayonnaise, lemon juice, black pepper, tomatoes, and Worcestershire sauce. There's also a much simpler version consisting only of ketchup and mayonnaise, and it's popula...",,READ MORE,https://www.tasteatlas.com/marie-rose-sauce/wheretoeat,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/forfar-bridie,https://cdn.tasteatlas.com//images/dishes/beb587384a9d4845b480c27f8772d8c9.jpg?mw=660,136,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Forfar Bridie,https://www.tasteatlas.com/forfar,,"Forfar, Scotland",,Best in   (Forfar),McLaren's The Bakers,https://www.tasteatlas.com/mclarens-the-bakers,"Named after the county town of Angus, where they originated in the 18th century as Scotland's answer to the already famed Cornish pasty, bridies are shortcrust pastry turnovers traditionally filled with chunks or strips of beef that was browned in...",,READ MORE,https://www.tasteatlas.com/forfar-bridie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/chelsea-bun,https://cdn.tasteatlas.com//Images/Dishes/301e3621ec4142ba9540e4a5bad89975.jpg?mw=660,137,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Chelsea Bun,https://www.tasteatlas.com/london,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"London, England",3.8,Best in   (Cambridge),Fitzbillies,https://www.tasteatlas.com/fitzbillies,"It is believed that this classic English dessert was invented at the London's Chelsea Bun House in the 18th century. The bun is made with a rich egg-based yeast dough flavored with lemon peel, and either cinnamon or mixed spice. Before baking, the...",,READ MORE,https://www.tasteatlas.com/chelsea-bun/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/black-peas,https://cdn.tasteatlas.com//Images/Dishes/a36360f8c9ff491d9dade2b026ed479d.jpg?mw=660,138,Street Food,https://www.tasteatlas.com/Street-food,Black Peas,https://www.tasteatlas.com/lancashire,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Lancashire, England",,Best in   (Preston),The Hot Potato Tram,https://www.tasteatlas.com/the-hot-potato-tram,"Black peas are a Lancashire specialty consisting of slowly boiled maple peas served with lots of malt vinegar. The dish is traditionally prepared and sold on November 5th, also known as Bonfire Night or Guy Fawkes' Day. This comforting dish can be...",,READ MORE,https://www.tasteatlas.com/black-peas/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pastie,https://cdn.tasteatlas.com//images/dishes/c12f3170b6924fa99f23fde311cd3921.jpg?mw=660,139,Savory Pie,https://www.tasteatlas.com/savory-pies,Pastie,https://www.tasteatlas.com/northern-ireland,https://cdn.tasteatlas.com/images/emblems/67f3b4ce3b3348b6bd0fa89b23c2f1db.png,Northern Ireland,,Best in   (Belfast),Spences,https://www.tasteatlas.com/spences,"Pastie is a traditional Irish pie that is regularly served at most pubs, usually with crisps (potato chips) or fries and gravy for dipping, when the dish is known as  (supper means that a dish is served with fries). Pastie is...",pastie supper,READ MORE,https://www.tasteatlas.com/pastie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cornish-hevva-cake,https://cdn.tasteatlas.com//images/dishes/c891dad74fd94f8f8c42a8be1fbb8d3c.jpg?mw=660,140,Cake,https://www.tasteatlas.com/cakes,Cornish Hevva Cake,https://www.tasteatlas.com/cornwall,,"Cornwall, England",,Best in   (St Ives),S H Ferrell & Son,https://www.tasteatlas.com/s-h-ferrell--son,"Hevva is a cake from Cornwall consisting of flour, butter, sugar, milk, lard, and raisins. The name hevva is linked to the landing of a shoal of fish, and then the huer would shout hevva, hevva, giving a cue to the ...",“,READ MORE,https://www.tasteatlas.com/cornish-hevva-cake/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/fifteens,https://cdn.tasteatlas.com//images/dishes/58d7ed6ffef24b2da30cc214bd4d0104.jpg?mw=660,141,Cake,https://www.tasteatlas.com/cakes,Fifteens,https://www.tasteatlas.com/northern-ireland,https://cdn.tasteatlas.com/images/emblems/67f3b4ce3b3348b6bd0fa89b23c2f1db.png,Northern Ireland,,Best in   (Belfast),387 Ormeau Road,https://www.tasteatlas.com/387-ormeau-road,"is a traditional Northern Irish cake consisting of digestive cookies, coconut, marshmallows, and cherries. The dessert is usually rolled into a log, left in the fridge to set, and it's then cut in slices. It can be found in numer...",Fifteens,READ MORE,https://www.tasteatlas.com/fifteens/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mince-and-tatties,https://cdn.tasteatlas.com//Images/Dishes/c61e9a385ec344d4a21e3b20c69e84ce.jpg?mw=660,142,Beef Dish,https://www.tasteatlas.com/beef-dishes,Mince and Tatties,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,3.6,Best in   (Glasgow),Mharsanta,https://www.tasteatlas.com/mharsanta,"A true Scottish classic and the country's national dish, mince and tatties are regularly eaten throughout the year in Scotland. Although there are many variations, the dish is traditionally made with ground beef (mince) and potatoes (tatties). Gro...",,READ MORE,https://www.tasteatlas.com/mince-and-tatties/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,
https://www.tasteatlas.com/rolitos,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,143,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Rolitos,https://www.tasteatlas.com/gibraltar,https://cdn.tasteatlas.com/images/emblems/e740198f18ce48af84d22afea6c02ba6.png,Gibraltar,,,,,"Rolitos is a Gibraltarian meat specialty consisting of a mixture of finely chopped olives, boiled eggs, bacon or ham, vegetables, breadcrumbs, garlic, herbs, and spices that is wrapped tightly within a thin piece of beef. Once assembled, the beef ...",,READ MORE,https://www.tasteatlas.com/rolitos/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bedfordshire-clanger,https://cdn.tasteatlas.com//images/dishes/6f2b15866e944984a0341ddba3c14a0d.jpg?mw=660,144,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Bedfordshire Clanger,https://www.tasteatlas.com/bedfordshire,,"Central Bedfordshire, England",,Best in   (Bedford),Gunns Bakery,https://www.tasteatlas.com/gunns-bakery,"Bedfordshire's answer to the popular  is called Bedfordshire clanger, an old dish dating back to the 19th century. This delicacy originally started as a boiled suet pudding with a savory meat filling on one end and a sweet fr...",Cornish pasty,READ MORE,https://www.tasteatlas.com/bedfordshire-clanger/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/wheaten-bread,https://cdn.tasteatlas.com//images/dishes/f76a129578544c708794f97f412f7889.jpg?mw=660,145,Bread,https://www.tasteatlas.com/Breads,Wheaten Bread,https://www.tasteatlas.com/northern-ireland,https://cdn.tasteatlas.com/images/emblems/67f3b4ce3b3348b6bd0fa89b23c2f1db.png,Northern Ireland,,Best in   (Newcastle),Cookie Jar,https://www.tasteatlas.com/cookie-jar,"Wheaten bread is the name that Northern Irish people use for brown soda bread. Interestingly, this bread is made without yeast and consists of wholewheat flour, plain flour, salt, soda bicarbonate, butter, sugar, buttermilk, and a bit of rolled oa...",,READ MORE,https://www.tasteatlas.com/wheaten-bread/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/devils-on-horseback,https://cdn.tasteatlas.com//Images/Dishes/7a4a08257e0a4c5bbdf43d1ee88ec4bf.jpg?mw=660,146,Appetizer,https://www.tasteatlas.com/Appetizers,Devils on Horseback,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,Best in   (Bray),The Hinds Head,https://www.tasteatlas.com/TheHindsHead,"Devils on horseback is a flavorful and juicy English appetizer that combines sweet and savory flavors. It consists of prunes wrapped in bacon, the whole concoction baked until there is a blissfull contrast of the sweet, almost melting prunes and c...",,READ MORE,https://www.tasteatlas.com/devils-on-horseback/wheretoeat,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Prunes,https://cdn.tasteatlas.com/images/ingredientgroups/75fe720786dd42e0896eef781fd7e6b2.png?h=120&w=120,https://www.tasteatlas.com/stilton,https://cdn.tasteatlas.com/images/dishes/a353f22ad07648948a5499cc9d916567.png?h=120&w=120,,,,,,,n/a
