search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/gyuhi,https://cdn.tasteatlas.com//Images/Dishes/703590438dca4401914f625c90e00627.jpg?mw=660,209,Dessert,https://www.tasteatlas.com/Desserts,Gyūhi,,,,,"The softer, sweeter, and more delicate version of traditional Japanese mochi is known as gyūhi. Similar to mochi, it is made with glutinous rice flour or pounded glutinous rice. Since it resembles pliable dough, it is often molded into different s...",,READ MORE,https://www.tasteatlas.com/gyuhi/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mizu-yokan,https://cdn.tasteatlas.com//Images/Dishes/2a404e5eaf6841f8bd7cf226c58d96c1.jpg?mw=660,210,Dessert,https://www.tasteatlas.com/Desserts,Mizu yokan,,,,,"Mizu yokan is a light Japanese summer dessert made with red bean paste and agar-agar. The combination results in a creamy treat with a jelly-like consistency. Since it is always served chilled, it is typically enjoyed during the warmer seasons. Ne...",,READ MORE,https://www.tasteatlas.com/mizu-yokan/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yakisoba-pan,https://cdn.tasteatlas.com//Images/Dishes/55ccacf71e8c4ad3809bf74ac6392444.jpg?mw=660,211,Sandwich,https://www.tasteatlas.com/sandwiches,Yakisoba pan,,,,,"As the name states, yakisoba pan is an unusual Japanese combination of stir-fried  noodles and plain bread rolls. The noodles are first blended with various vegetables and doused in a thick sauce, and the combination is then stuff...",yakisoba,READ MORE,https://www.tasteatlas.com/yakisoba-pan/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ikuradon,https://cdn.tasteatlas.com//Images/Dishes/0cbf373ac829461583df15c83f9f54c4.jpg?mw=660,212,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Ikuradon,,,,,"Ikuradon is a simple Japanese dish which consists of plain rice topped with  - the plump salmon roe. Incredibly popular in Japan, ikura is incorporated in many traditional dishes, and before consumption, it is usually marinated in a ...",ikura,READ MORE,https://www.tasteatlas.com/ikuradon/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/rice-vinegar,https://cdn.tasteatlas.com/images/dishes/51e1fbbcc27f43d79c0358b91eef1496.png?h=120&w=120,https://www.tasteatlas.com/ikura,https://cdn.tasteatlas.com/images/dishes/988c3aa9dfa5493d9baf6921b8b1f068.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/salmon,https://cdn.tasteatlas.com/images/ingredientgroups/22af2005e0a4498f999ee4db2d1eb02d.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/yakizakana,https://cdn.tasteatlas.com//images/dishes/05e10cde61e24bbbbe54af916618e14b.jpg?mw=660,213,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Yakizakana,,,,,"Yakizakana is a term denoting all Japanese-style grilled fish dishes, and the fish is always served whole. This simple dish is served for breakfast, lunch, or dinner in Japan, and the fish can be left as it is, salted, or marinated, usually in soy...",,READ MORE,https://www.tasteatlas.com/yakizakana/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mushi-pan,https://cdn.tasteatlas.com//images/dishes/1891082f049a4ed2bcd596f8271c76ab.jpg?mw=660,214,Dessert,https://www.tasteatlas.com/Desserts,Mushi pan,,,,,"Characterized by their soft and light texture, mushi pan are Japanese steamed buns that come in a variety of flavors. They are prepared with a simple base that employs flour, sugar, baking powder, and eggs, and are traditionally steamed in small-s...",,READ MORE,https://www.tasteatlas.com/mushi-pan/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/age-gyoza,https://cdn.tasteatlas.com//images/dishes/266dbd38834245d4a8d11f7a86fbacdf.jpg?mw=660,215,Dumplings,https://www.tasteatlas.com/Dumplings,Age gyoza,,,,,"Age gyoza is a Japanese gyoza variety that's deep-fried. The dish consists of a wrapper that's filled with different kinds of ingredients such as kimchi, shrimp, mushrooms, and pork, among others. Once assembled, the gyoza are deep-fried in hot oi...",,READ MORE,https://www.tasteatlas.com/age-gyoza/wheretoeat,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/kimchi,https://cdn.tasteatlas.com/images/dishes/06213c37d1cc481ca4659e65f32f5d62.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/tsukudani,https://cdn.tasteatlas.com//images/dishes/b54e356f007d452ca6c4f3cff6099165.jpg?mw=660,216,Technique,https://www.tasteatlas.com/Techniques,Tsukudani,,,,,"Tsukudani is a traditional Japanese technique of cooking small amounts of meat, seaweed, vegetables, or seafood in a combination of soy sauce, sugar, and mirin. The ingredients are usually simmered in the mix for a long time. The resulting food is...",,READ MORE,https://www.tasteatlas.com/tsukudani/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/battera,https://cdn.tasteatlas.com//images/dishes/3ae9eb733f6241078384313f7f6e7a52.jpg?mw=660,217,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Battera,,,,,"Although it is commonly mistaken for  (pressed) or  (mackerel), which is the most common fish used in the dish, battera is a sushi variety that can be prepared with other types of fish such as salmon and shrimp...",oshizushi,READ MORE,https://www.tasteatlas.com/battera/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/rice-vinegar,https://cdn.tasteatlas.com/images/dishes/51e1fbbcc27f43d79c0358b91eef1496.png?h=120&w=120,https://www.tasteatlas.com/kohada,https://cdn.tasteatlas.com/images/dishes/e45ebdb9caa44a40a1b6e062de2e7c46.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/kansai-region,,Kansai Region,n/a
https://www.tasteatlas.com/matcha-soba,https://cdn.tasteatlas.com//images/dishes/b1924205bca84045945592aaed29453c.jpg?mw=660,218,Noodle Dish,https://www.tasteatlas.com/Noodles,Matcha soba,,,,,"Matcha soba or  is a traditional Japanese dish made with buckwheat flour and matcha tea. The tea is made from green tea powder and it has a bitter, mellow, or slightly sweet flavor. The soba noodles are infused with matcha, becomi...",cha soba,READ MORE,https://www.tasteatlas.com/matcha-soba/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/uji,,Uji,n/a
https://www.tasteatlas.com/ehomaki,https://cdn.tasteatlas.com//images/dishes/e49a64c80116410c81c2ea0a7bbe00e3.jpg?mw=660,219,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Ehomaki,,,,,"Also known as the , ehomaki is a sushi roll consisting of nori seaweed, vinegared rice, and seven different fillings, each representing one god of fortune. The fillings may vary, but they usually include cucumbers, dr...",lucky direction sushi,READ MORE,https://www.tasteatlas.com/ehomaki/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/rice-vinegar,https://cdn.tasteatlas.com/images/dishes/51e1fbbcc27f43d79c0358b91eef1496.png?h=120&w=120,https://www.tasteatlas.com/nori,https://cdn.tasteatlas.com/images/dishes/cd63a51f25fe46ffa8e029bb1607ad22.png?h=120&w=120,https://www.tasteatlas.com/persian-cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/f4767bf7a65045a780b2ca31e341015d.png?h=120&w=120,https://www.tasteatlas.com/kanpyo,https://cdn.tasteatlas.com/images/dishes/3fcbf58d2ab14555b737055581ff5c33.png?h=120&w=120,https://www.tasteatlas.com/eels,https://cdn.tasteatlas.com/images/ingredientgroups/97750a0a685f41689d92c63e5dbd6725.png?h=120&w=120,https://www.tasteatlas.com/kansai-region,,Kansai Region,n/a
https://www.tasteatlas.com/temarizushi,https://cdn.tasteatlas.com//images/dishes/8e40c6e74b5a4e8bb067dc76ba47a3fe.jpg?mw=660,220,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Temarizushi,,,,,"Temarizushi or temari sushi is a variety of nigirizushi that's rolled into a ball. In order to prepare it, cooked rice is mixed with rice vinegar, sugar, and salt, then topped with the ingredient of your choice before the combination is rolled int...",,READ MORE,https://www.tasteatlas.com/temarizushi/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/rice-vinegar,https://cdn.tasteatlas.com/images/dishes/51e1fbbcc27f43d79c0358b91eef1496.png?h=120&w=120,https://www.tasteatlas.com/Avocados,https://cdn.tasteatlas.com/images/ingredientgroups/1a2a8fc0806246a492a2b86d39d87834.png?h=120&w=120,https://www.tasteatlas.com/octopuses,https://cdn.tasteatlas.com/images/ingredientgroups/bdce1ea248964158af865718ad3c7e84.png?h=120&w=120,https://www.tasteatlas.com/persian-cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/f4767bf7a65045a780b2ca31e341015d.png?h=120&w=120,https://www.tasteatlas.com/prawns,https://cdn.tasteatlas.com/images/ingredientgroups/f8c173a0e0e547ae889f483169ce22f8.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/stamina-udon,https://cdn.tasteatlas.com//images/dishes/403ade12e23940a983c326e8acfd53d2.jpg?mw=660,221,Noodle Dish,https://www.tasteatlas.com/Noodles,Stamina Udon,,,,,"Stamina udon is a Japanese variety of an udon noodle dish. This dish should be hearty and nutritious, hence the word stamina in its name. It's often made with meat, vegetables, and raw eggs in addition to the udon noodles. Popular additions to sta...",,READ MORE,https://www.tasteatlas.com/stamina-udon/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kijoyu-udon,https://cdn.tasteatlas.com//images/dishes/b36e213c78a149eaa29f17b0656e31f9.jpg?mw=660,222,Noodle Dish,https://www.tasteatlas.com/Noodles,Kijoyu udon,,,,,"Kijoyu udon is a traditional Japanese dish made with udon noodles. This simple dish consists of only two ingredients - udon noodles and dashi soy sauce. The noodles are boiled until done, rinsed, drained, and chilled, then served in a bowl with th...",,READ MORE,https://www.tasteatlas.com/kijoyu-udon/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/kagawa-prefecture,https://cdn.tasteatlas.com/images/emblems/744b665c5ebc43debaeb5a58e3ad3b75.png,Kagawa Prefecture,n/a
https://www.tasteatlas.com/imagawayaki,https://cdn.tasteatlas.com//images/dishes/bc0e2deea0ab48df82ce6c2f11bd8edb.jpg?mw=660,223,Dessert,https://www.tasteatlas.com/Desserts,Imagawayaki,,,,,"Imagawayaki is a Japanese snack that is enjoyed throughout the country and is known under various names. The dish consists of a cake-like sponge that is filled with sweetened anko (red bean) mixture. The thick, egg-based batter is poured in specia...",,READ MORE,https://www.tasteatlas.com/imagawayaki/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/akafuku,https://cdn.tasteatlas.com//images/dishes/0f2426d97bdc4d3693cdcb780ee463a7.jpg?mw=660,224,Dessert,https://www.tasteatlas.com/Desserts,Akafuku,,,,,"Akafuku wagashi is a variety of mochi (a Japanese pounded rice confection) prepared only in the area central to Ise City in Mie Prefecture. It consists of smooth , or sweet red bean paste coated around soft, yet firm mochi. That c...",koshi-an,READ MORE,https://www.tasteatlas.com/akafuku/wheretoeat,https://www.tasteatlas.com/red-bean-paste,https://cdn.tasteatlas.com/images/dishes/6e3eab9cdfbf4f2284bb578f93894239.png?h=120&w=120,https://www.tasteatlas.com/mochi,https://cdn.tasteatlas.com/images/dishes/0e1746a253ac435787fbffc7d7dbead9.png?h=120&w=120,,,,,,,,,https://www.tasteatlas.com/mie-prefecture,https://cdn.tasteatlas.com/images/emblems/5738bb5ebd5b45a39d279567db7c6feb.png,Mie Prefecture,n/a
https://www.tasteatlas.com/zunda-mochi,https://cdn.tasteatlas.com//images/dishes/8c6381ec48e94adc9d5aa6a686fdcb80.jpg?mw=660,225,Dessert,https://www.tasteatlas.com/Desserts,Zunda mochi,,,,,"This traditional Japanese dessert couples boiled  (rice cakes) and a vibrant green paste consisting of mashed edamame beans. Zunda mochi is typically associated with Sendai, but it is common throughout the entire Tohoku region. The d...",mochi,READ MORE,https://www.tasteatlas.com/zunda-mochi/wheretoeat,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/edamame,https://cdn.tasteatlas.com/images/dishes/66ad3707a906429fa37cd5f972a581b1.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/sendai,https://cdn.tasteatlas.com/images/emblems/0a59c9452dda4577a322d5400cc54a0a.png,Sendai,n/a
https://www.tasteatlas.com/udon-suki,https://cdn.tasteatlas.com//images/dishes/30722c3fb53b46769820059e77c9bad8.jpg?mw=660,226,Noodle Dish,https://www.tasteatlas.com/Noodles,Udon-suki,,,,,"Udon-suki is a Japanese hot pot dish. It's made with a combination of udon noodles and a variety of ingredients such as tiger shrimp, squid, chicken, tofu, conger eel, Hamaguri clams, pork, salmon, shiitake mushrooms, and negi. The broth is usuall...",,READ MORE,https://www.tasteatlas.com/udon-suki/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/sakai,,Sakai,n/a
https://www.tasteatlas.com/tai-meshi,https://cdn.tasteatlas.com//images/dishes/58fd637c4ee249ccb1bb729305eb5fa1.jpg?mw=660,227,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Tai-meshi,,,,,"Tai-meshi is a traditional Japanese dish consisting of seasoned rice with red sea bream. The fish is scaled, gutted, cleaned, seasoned with salt and sake, then lightly grilled. The stock is made with a combination of kombu kelp, salt, soy sauce, m...",,READ MORE,https://www.tasteatlas.com/tai-meshi/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/ehime-prefecture,https://cdn.tasteatlas.com/images/emblems/8e3dc7da63dd463a85aad753af68e097.png,Ehime Prefecture,n/a
https://www.tasteatlas.com/negitorodon,https://cdn.tasteatlas.com//Images/Dishes/126ba7acc8e94cf7a3e919de7fa3cf49.jpg?mw=660,228,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Negitorodon,,,,,"Characterized by an incredibly mild and refreshing flavor, negitorodon is a simple Japanese dish which consists of pieces of raw fatty tuna served over rice. Traditionally, tuna used in negitorodon is scraped around the bones or finely sliced, mix...",,READ MORE,https://www.tasteatlas.com/negitorodon/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/tuna,https://cdn.tasteatlas.com/images/ingredientgroups/4e4cfd59133b4cecb5ba6f2d60f1988d.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/nori,https://cdn.tasteatlas.com/images/dishes/cd63a51f25fe46ffa8e029bb1607ad22.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/mizu-manju,https://cdn.tasteatlas.com//Images/Dishes/157a310018a3493c9d16e875cf58b173.jpg?mw=660,229,Dessert,https://www.tasteatlas.com/Desserts,Mizu manjū,,,,,"Mizu manjū is a unique Japanese confectionery made with the starchy  powder. The mixture of sugar, water, and kuzuko creates an almost transparent treat with a jelly-like consistency. Traditionally, sweetened red bean paste is used ...",kuzuko,READ MORE,https://www.tasteatlas.com/mizu-manju/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tanuki-soba,https://cdn.tasteatlas.com//Images/Dishes/ef258f649f8d48e08ce31ef96dd85c48.jpg?mw=660,230,Noodle Dish,https://www.tasteatlas.com/Noodles,Tanuki soba,,,,,Tanuki soba is a Japanese noodle dish consisting of buckwheat soba noodles served in a flavorful  broth seasoned with soy sauce and topped with crumbled  batter. This simple dish is occasionally complemented with seaw...,dashi,READ MORE,https://www.tasteatlas.com/tanuki-soba/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/shirasu-don,https://cdn.tasteatlas.com//images/dishes/389f38f2a9704c8d862a36897b151c5b.jpg?mw=660,231,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Shirasu don,,,,,"Shirasu don is a traditional Japanese dish originating from the Kanagawa region. It’s a specialty of Chigasaki, Enoshima Island, and Kamakura. The dish is made with  – baby sardines, sand lances, and herring. The fish a...",shirasu,READ MORE,https://www.tasteatlas.com/shirasu-don/wheretoeat,https://www.tasteatlas.com/herrings,https://cdn.tasteatlas.com/images/ingredientgroups/80ae21710b104835bc0b61adebf572e0.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/Seaweed,https://cdn.tasteatlas.com/images/ingredientgroups/b17c7b4b50fd42d393f0d1b6297f787f.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/mirin,https://cdn.tasteatlas.com/images/dishes/32562736878e4818a7f6291b3bb708b9.png?h=120&w=120,https://www.tasteatlas.com/sake,https://cdn.tasteatlas.com/images/dishes/11d9aa02f59a4223bf1776e81e2b2e6e.png?h=120&w=120,https://www.tasteatlas.com/kanagawa-prefecture,https://cdn.tasteatlas.com/images/emblems/e32cac4f32704a8a981141fb38fd60ec.png,Kanagawa Prefecture,n/a
https://www.tasteatlas.com/neri-yokan,https://cdn.tasteatlas.com//images/dishes/c050d325936940d388b8a30c79943683.jpg?mw=660,232,Dessert,https://www.tasteatlas.com/Desserts,Neri yokan,,,,,"Neri yokan is characterized by a slightly thicker and heavier consistency than the lighter . In its simplest form, this traditional Japanese treat is prepared with a base of red bean paste that is mixed with sugar and a thickeni...",mizu yokan,READ MORE,https://www.tasteatlas.com/neri-yokan/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tantanmen-ramen,https://cdn.tasteatlas.com//images/dishes/33dbc19288064f67997a03648868e178.jpg?mw=660,233,Noodle Soup,https://www.tasteatlas.com/noodle-soups,Tantanmen Ramen,,,,,"Tantanmen ramen is a Japanese take on a traditional Sichuan noodle dish known as dan dan noodles. The ramen is made with a combination of ramen noodles, broth, and ground pork. The spicy and creamy broth is flavored with chili oil (rayu), soy milk...",,READ MORE,https://www.tasteatlas.com/tantanmen-ramen/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/nerikiri,https://cdn.tasteatlas.com//images/dishes/eccea080ff8c41668f92b5446c9e6ad1.jpg?mw=660,234,Dessert,https://www.tasteatlas.com/Desserts,Nerikiri,,,,,"Nerikiri is a Japanese wagashi that should reflect the season it's being served in. The most popular shape is that of a cherry blossom, called , and it can be bought only in spring. Other shapes might include scenery, flowe...",sakura nerikiri,READ MORE,https://www.tasteatlas.com/nerikiri/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ikinari-dango,https://cdn.tasteatlas.com//images/dishes/e7ec3fd1dc9f46f9a1d160cbb02237be.jpg?mw=660,235,Dessert,https://www.tasteatlas.com/Desserts,Ikinari dango,,,,,"Typically served warm, the chewy ikinari dango is a Japanese steamed confectionery made with a thick slice of yellow sweet potato, topped with a layer of red bean paste and wrapped in mochi dough. The name of these sweet treats can be translated a...",,READ MORE,https://www.tasteatlas.com/ikinari-dango/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/kumamoto-prefecture,https://cdn.tasteatlas.com/images/emblems/b6ebd9ba19fc4f39973a847f66d0dfdb.png,Kumamoto Prefecture,n/a
https://www.tasteatlas.com/habutae-mochi,https://cdn.tasteatlas.com//images/dishes/85c46402365c4219ae3d62543c69312d.jpg?mw=660,236,Dessert,https://www.tasteatlas.com/Desserts,Habutae mochi,,,,,"Habutae mochi is a traditional confectionary from Fukui – Japanese prefecture famous for its silk production. This mochi variety consists of steamed rice cake flour that is combined with sugar and syrup into a silky-smooth dough, which is th...",,READ MORE,https://www.tasteatlas.com/habutae-mochi/wheretoeat,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/adzuki-beans,https://cdn.tasteatlas.com/images/ingredientgroups/e54920a2fe3f4c8d866df342ecf99e3b.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/fukui-prefecture,https://cdn.tasteatlas.com/images/emblems/d6834f45deae4284bf65d53f4b274948.png,Fukui Prefecture,n/a
https://www.tasteatlas.com/nishin-soba,https://cdn.tasteatlas.com//images/dishes/cdcad80f61394daeacc66aff355acfa3.jpg?mw=660,237,Noodle Dish,https://www.tasteatlas.com/Noodles,Nishin soba,,,,,"Nishin soba is a traditional Japanese dish made with soba noodles. In order to prepare it, herring is served over buckwheat soba noodles in a hot tsuyu broth. The ingredients include soba noodles, herring filets, shiitake mushrooms, sake, sugar, m...",,READ MORE,https://www.tasteatlas.com/nishin-soba/wheretoeat,https://www.tasteatlas.com/soba,https://cdn.tasteatlas.com/images/dishes/57c48cc1825342829c535281be887987.png?h=120&w=120,https://www.tasteatlas.com/mentsuyu,https://cdn.tasteatlas.com/images/dishes/e051ec37f9ba4fb2a635cffae14b9469.png?h=120&w=120,https://www.tasteatlas.com/shiitake,https://cdn.tasteatlas.com/images/dishes/c753c87ec33648d68bcf756cc3c7653d.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/kyoto-prefecture,https://cdn.tasteatlas.com/images/emblems/22647d11c543477ba08c8438f8c2e53d.png,Kyoto Prefecture,n/a
https://www.tasteatlas.com/bocchan-dango,https://cdn.tasteatlas.com//images/dishes/6ad89332ce0e4da4895196f46734f327.jpg?mw=660,238,Dessert,https://www.tasteatlas.com/Desserts,Bocchan dango,,,,,"Bocchan dango is a multi-colored variety of popular Japanese dango sweets. It consists of three balls on a skewer, each one with a different color – , prepared with red bean paste, , prepared with eggs, and",red,READ MORE,https://www.tasteatlas.com/bocchan-dango/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/matsuyama,,Matsuyama,n/a
https://www.tasteatlas.com/tamago-nigiri-sushi,https://cdn.tasteatlas.com//images/dishes/65eb3f4a86274b29a6679143c6911dde.jpg?mw=660,239,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Tamago nigiri sushi,3.8,,,,Tamago nigiri sushi is a traditional Japanese type of nigiri sushi. It consists of hand-pressed sushi rice that's topped with a slice of egg omelet. The dish has a sweet flavor with a clean finish because the eggs are cooked with dashi and sugar. ...,,READ MORE,https://www.tasteatlas.com/tamago-nigiri-sushi/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/dashi,https://cdn.tasteatlas.com/images/dishes/cafd4c368a0e4d1788cb4d7cbef93d42.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,,,,
https://www.tasteatlas.com/ebi-nigiri-sushi,https://cdn.tasteatlas.com//images/dishes/6f217822d9944dc59f270d3eacd25da7.jpg?mw=660,240,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Ebi nigiri sushi,3.9,,,,"Ebi nigiri is a traditional Japanese type of nigiri sushi. It consists of hand-pressed sushi rice that's topped with butterflied shrimp. Any large shrimp will do, but kuruma ebi (Penaeus japonica) is said to be the best. The shrimp is skewered, bo...",,READ MORE,https://www.tasteatlas.com/ebi-nigiri-sushi/wheretoeat,https://www.tasteatlas.com/uruchimai,https://cdn.tasteatlas.com/images/dishes/794ef7acaf054134a769205cef02e9ea.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,,,,,,,,,,,,
https://www.tasteatlas.com/chirinabe,https://cdn.tasteatlas.com//images/dishes/ed76d2c564a1484b8388c6f41ce232fc.jpg?mw=660,241,Assorted Small Dishes or Ritual,https://www.tasteatlas.com/small-dishes,Chirinabe,,Best in   (Chiyoda),Ninja Akasaka,https://www.tasteatlas.com/ninja-akasaka,"Chirinabe is a Japanese one-pot dish including tofu, chunks of fish such as sea bass or cod, and various vegetables such as mushrooms, cabbage, green onions, and daikon. In a restaurant, a bowl of simmering broth will be brought to the table, alon...",,READ MORE,https://www.tasteatlas.com/chirinabe/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/tofu,https://cdn.tasteatlas.com/images/dishes/9a7358d6b7dc42cb8156a394d174dc44.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/daikon-radish,https://cdn.tasteatlas.com/images/dishes/f479498dbb304d8d85d743c4f7ed3cc6.png?h=120&w=120,,,,n/a
