search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,score-text--na
https://www.tasteatlas.com/banh-mi-dac-biet,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,67,Sandwich,https://www.tasteatlas.com/sandwiches,Cold Cut Banh Mi (Bánh mì đặc biệt),Bánh mì đặc biệt is a traditional Vietnamese bánh mì sandwich variety originating from Saigon (Ho Chi Minh City). The sandwich usually consists of a split baguette that's filled with pork liver pâté and thi...,https://www.tasteatlas.com/banh-mi-dac-biet/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/ho-chi-minh-city,Ho Chi Minh City,n/a
https://www.tasteatlas.com/ga-ban-den-nuong,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,68,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Grilled Sapa Black Chicken (Gà bản đến nướng),"Gà Đen, also known as black chicken (Silkie chicken) is the main ingredient in a traditional Vietnamese dish originating from Sapa's H'mong people. This breed of Silkie chicken has black skin, flesh, and bones. The dish is prepared with bla...",https://www.tasteatlas.com/ga-ban-den-nuong/wheretoeat,https://www.tasteatlas.com/ga-den,https://cdn.tasteatlas.com/images/dishes/131f464684ed41f2a9f8a5140a6b8079.png?h=120&w=120,https://www.tasteatlas.com/galangal,https://cdn.tasteatlas.com/images/dishes/c52b694f5b164f788edfb48fc570081f.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/kaffir-lime-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ae123787cd1f49d997c0da65441cbdca.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,https://www.tasteatlas.com/sapa,Sa Pa,n/a
https://www.tasteatlas.com/che-buoi,https://cdn.tasteatlas.com//images/dishes/bf8c40c528fa4c02892defd8bab0e526.jpg?mw=660,69,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Pomelo Sweet Soup (Chè bưởi),"Chè bưởi is a traditional Vietnamese pomelo soup. It's made with a combination of pomelo, mung beans, and coconut. The green pomelo cover is peeled off, and the white spongy parts are used for the dish. They're cut into cubes, salted, soake...",https://www.tasteatlas.com/che-buoi/wheretoeat,https://www.tasteatlas.com/pomelos,https://cdn.tasteatlas.com/images/ingredientgroups/b565b5d7a6434130badc15ccba13c05c.png?h=120&w=120,https://www.tasteatlas.com/mung-bean,https://cdn.tasteatlas.com/images/dishes/1e11168597844a658f5fbea1f1c84d32.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/tapioca,https://cdn.tasteatlas.com/images/dishes/647dd95002664e5d84e658abb8ea4d20.png?h=120&w=120,,,,,
https://www.tasteatlas.com/pho-tron,https://cdn.tasteatlas.com//images/dishes/84d628c1ede14c50958385752262ca5c.jpg?mw=660,70,Noodle Dish,https://www.tasteatlas.com/Noodles,Mixed Pho (Phở trộn),"Phở trộn or  is a classic Vietnamese pho variety. This type of pho is dry, meaning that it doesn't contain broth – instead, it's a salad with meat (beef or chicken) and noodles. The dish is typical of Hanoi and it's especia...",https://www.tasteatlas.com/pho-tron/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Limes,https://cdn.tasteatlas.com/images/ingredientgroups/64e50731ad814053bbaa3e63f1006784.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,https://www.tasteatlas.com/hanoi,Hanoi,
https://www.tasteatlas.com/chao-long,https://cdn.tasteatlas.com//images/dishes/dd4fcc3ab81448d090180a499bafb4f4.jpg?mw=660,71,Porridge,https://www.tasteatlas.com/Porridge,Vietnamese Pork Offal Porridge (Cháo lòng),"Often described as a porridge or a congee, cháo long is a Vietnamese dish that combines pork bone broth, rice, and various pork offal such as liver, kidney, spleen, intestines, or hearts. The dish is always served warm, with sliced offal an...",https://www.tasteatlas.com/chao-long/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/o-mai,https://cdn.tasteatlas.com//images/dishes/1cd3ce6296c04f23b9e78cd708fc8b07.jpg?mw=660,72,Snack,https://www.tasteatlas.com/Snacks,Sugared or Salted Fruit (Ô mai),"O mai is a traditional Vietnamese snack and a specialty of Hanoi. The term refers to preserved sugared or salted fruits such as apricot, dracontomelon (), peach, plum, tamarind, pineapple, mango, star fruit, and kumquat. The fruits are...",https://www.tasteatlas.com/o-mai/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/hanoi,Hanoi,n/a
https://www.tasteatlas.com/canh-bong,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,73,Offal Soup,https://www.tasteatlas.com/offal-soups,Vietnamese Pork Rind Soup (Canh bóng),"Canh bóng is a traditional soup originating from Vietnam, and it's particularly popular in Hanoi during the Lunar New Year (Tet) celebrations. The main ingredient in the soup is dried pork rind, which is cleaned, washed with ginger juice an...",https://www.tasteatlas.com/canh-bong/wheretoeat,https://www.tasteatlas.com/pork-rinds,https://cdn.tasteatlas.com/images/ingredientgroups/44f7b7976b2d48df8c38c4001bc287f2.png?h=120&w=120,https://www.tasteatlas.com/Broccoli,https://cdn.tasteatlas.com/images/ingredientgroups/c2c817f763b84582b82614e8838c1b46.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/banh-can,https://cdn.tasteatlas.com//images/dishes/af792af7da3146e091e37eae2737f503.jpg?mw=660,74,Pancake,https://www.tasteatlas.com/pancakes,Vietnamese Mini Pancakes (Bánh căn),"These savory Vietnamese pancakes are made with a thin rice flour batter. They are cooked on outdoor grills which are equipped with a specialized terracotta bánh căn mold. The mixture is poured into the mold, and the pancake is then topped w...",https://www.tasteatlas.com/banh-can/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/ninh-thuan-province,Ninh Thuận Province,n/a
https://www.tasteatlas.com/banh-uot,https://cdn.tasteatlas.com//images/dishes/99a65ba9e2e74f39a2690559818e1c56.jpg?mw=660,75,Pancake,https://www.tasteatlas.com/pancakes,Steamed Wet Pancakes (Bánh ướt),"Bánh ướt are paper-thin, almost translucent Vietnamese pancakes that are made with rice flour and tapioca or potato starch. Traditionally, they are steamed on specialized steamers and are typically served rolled, usually accompanied by",https://www.tasteatlas.com/banh-uot/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/nha-trang,Nha Trang,n/a
https://www.tasteatlas.com/mam-nem,https://cdn.tasteatlas.com//images/dishes/6119375f446741dbb1333fa557b151e5.jpg?mw=660,76,Sauce,https://www.tasteatlas.com/Sauces,Mắm nêm,"Mắm nêm is a traditional Vietnamese dipping sauce made from fermented anchovies. It is much more pungent than other fish sauces – while the regular nước mắm fish sauce is strained in order to exclusively get the salty liquid, mắm n&eci...",https://www.tasteatlas.com/mam-nem/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pho-cuon,https://cdn.tasteatlas.com//images/dishes/58307a105d4142908523f4437779c9a0.jpg?mw=660,77,Appetizer,https://www.tasteatlas.com/Appetizers,Pho Rolls (Phở cuốn),"Phở cuốn is a Vietnamese dish that translates to rolled pho. In order to prepare it, sheets of uncut pho noodles are used as a type of wrapping paper that's filled with stir-fried beef, garlic, ginger, pepper, onions, lettuce, and herbs such as mi...",https://www.tasteatlas.com/pho-cuon/wheretoeat,https://www.tasteatlas.com/Noodles-shapes,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Lettuce,https://cdn.tasteatlas.com/images/ingredientgroups/7e0f57e1acdf4336ae728bbaf80a1f36.png?h=120&w=120,https://www.tasteatlas.com/hanoi,Hanoi,n/a
https://www.tasteatlas.com/banh-it,https://cdn.tasteatlas.com//images/dishes/38955c6cfa464217a7b8a2c11231c1dc.jpg?mw=660,78,Appetizer,https://www.tasteatlas.com/Appetizers,Little Cake (Bánh ít),"Bánh ít is a traditional Vietnamese dish of steamed sticky rice cakes. The cakes are usually made from glutinous rice flour, while the fillings vary depending on the recipe, but pork, steamed mung beans, and shrimps are some of the m...",https://www.tasteatlas.com/banh-it/wheretoeat,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/mung-bean,https://cdn.tasteatlas.com/images/dishes/1e11168597844a658f5fbea1f1c84d32.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/banana-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/7e1b66811f084d4586d1fab5de5e7fa7.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/banh-khot,https://cdn.tasteatlas.com//images/dishes/fbf8bb188c1a46449a965be2fa8a572a.png?mw=660,79,Pancake,https://www.tasteatlas.com/pancakes,Vietnamese Mini Savory Pancakes (Bánh khọt),"Bánh khọt is a savory Vietnamese pancake made with a thin rice flour batter and cooked on outdoor grills equipped with a specialized terracotta bánh khọt mold. The batter is poured into the mold, and the pancake is then topped with v...",https://www.tasteatlas.com/banh-khot/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/ba-ria-vung-tau-province,Bà Rịa-Vũng Tàu Province,n/a
https://www.tasteatlas.com/banh-tom,https://cdn.tasteatlas.com//images/dishes/df380d880063485b89305eb49a7806f0.jpg?mw=660,80,Appetizer,https://www.tasteatlas.com/Appetizers,Shrimp and Sweet Potato Fritters (Bánh tôm ),"Bánh tôm is a seafood specialty hailing from Hanoi. The dish consists of julienned sweet potatoes that are divided into small portions and coated in batter. Each potato nest is then topped with a shrimp, and the combination is deep-fr...",https://www.tasteatlas.com/banh-tom/wheretoeat,https://www.tasteatlas.com/Sweet-potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/79d9c7e3ce1c4d81b1c725b1336df5f9.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/hanoi,Hanoi,n/a
https://www.tasteatlas.com/bo-ne,https://cdn.tasteatlas.com//images/dishes/20c281bc7f1341c5ab0850128dd30a26.jpg?mw=660,81,Breakfast,https://www.tasteatlas.com/Breakfast,Vietnamese Steak and Eggs (Bò né),"Bò né is a traditional Vietnamese dish that's especially popular in Nha Trang. It's made with cuts of beef such as skirt steak that's marinated in spices and comes served on a sizzling hot cast iron plate with fried eggs, onions, chi...",https://www.tasteatlas.com/bo-ne/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/nha-trang,Nha Trang,n/a
https://www.tasteatlas.com/banh-te,https://cdn.tasteatlas.com//images/dishes/f6a4f6eae3924eb88571e7d1cf537187.jpg?mw=660,82,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Red River Delta Steamed Rice Cake (Bánh tẻ ),"Bánh tẻ is a savory rice cake that is mainly associated with northern Vietnam and Red River Delta. It consists of rice flour dough and a pork-based filling that also incorporates wood ear mushrooms, onions, and spices. The cylinder-shaped c...",https://www.tasteatlas.com/banh-te/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/red-river-delta,Red River Delta,n/a
https://www.tasteatlas.com/thit-kho-tau,https://cdn.tasteatlas.com//images/dishes/89e04888e4314a498cc90a0aa481369b.jpg?mw=660,83,Pork Dish,https://www.tasteatlas.com/pork-dishes,Vietnamese Caramelized Pork Belly (Thịt kho tàu),"Thịt kho tàu is a traditional Vietnamese dish of braised and caramelized pork belly with eggs. It's made with a combination of pork belly, garlic, shallots, soy sauce, sugar, fish sauce, and hard-boiled eggs. The braising liquid usually con...",https://www.tasteatlas.com/thit-kho-tau/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/xoi-gac,https://cdn.tasteatlas.com//images/dishes/36272b36b9704c40bb545f9af0335f2e.jpg?mw=660,84,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Xôi gấc,"This traditional Vietnamese treat combines sticky rice and —a deep red Asian fruit. The fruit purée is mixed with rice, and the mixture is steamed, usually with the addition of coconut milk and sugar. Xôi gấc is char...",https://www.tasteatlas.com/xoi-gac/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/com,https://cdn.tasteatlas.com//images/dishes/2d560f7d90874dfe99a390040ec0ce97.jpg?mw=660,85,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Green Sticky Rice (Cốm),"Cốm is a traditional Vietnamese dish hailing from the Red River Delta region. Also known as  or , the dish is prepared only in autumn. In order to prepare it, sticky rice is plucked manually so t...",https://www.tasteatlas.com/com/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/red-river-delta,Red River Delta,n/a
https://www.tasteatlas.com/ca-kho-to,https://cdn.tasteatlas.com//images/dishes/1c5ef94ed17a4beea6bd3b70fc4ebbd0.png?mw=660,86,Freshwater Fish Dish,https://www.tasteatlas.com/freshwater-fish-dishes,Caramelized Fish in Clay Pot (Cá kho tộ),Cá kho tộ is a Vietnamese specialty made with fatty fish cuts that are braised in traditional clay pots (). The dish is usually prepared with catfish () or snakehead () th...,https://www.tasteatlas.com/ca-kho-to/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pho-xao,https://cdn.tasteatlas.com//images/dishes/a132026a05e84538b6872a0ad7375268.jpg?mw=660,87,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Stir-Fried Pho (Phở xào),"Often regarded as a more convenient variation of the classic , this traditional Vietnamese dish employs similar ingredients, but they are stir-fried rather than cooked, and the dish does not contain the broth. Phở xào is typical...",https://www.tasteatlas.com/pho-xao/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Noodles-shapes,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/vu-dai-braised-fish,https://cdn.tasteatlas.com//images/dishes/645af64e9b414d83ac06d5884262838e.jpg?mw=660,88,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Vu Dai Braised Fish,"Vu dai braised fish is a traditional Vietnamese dish originating from the Vu Dai village, also known as Dai Hoang village. It’s made with amur fish, galangal, ginger, pork belly, shallots, chili peppers, lime juice, fish sauce, pepper, and s...",https://www.tasteatlas.com/vu-dai-braised-fish/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/vu-dai,Vu Dai,n/a
https://www.tasteatlas.com/com-hen,https://cdn.tasteatlas.com//images/dishes/5b005982fa2b4735bbb41b5eb992eed2.jpg?mw=660,89,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Clam Rice (Cơm hến),"Hailing from Huế, this local specialty is prepared with cooked basket clams or mussels and steamed rice that is usually served chilled or at room temperature. Additional toppings to this simple rice dish include peanuts, cilantro, chili peppers, f...",https://www.tasteatlas.com/com-hen/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/hue,Huế,n/a
https://www.tasteatlas.com/bo-nhung-dam,https://cdn.tasteatlas.com//images/dishes/eb6a70fe2f664774a51b0b307b259fc2.jpg?mw=660,90,Beef Dish,https://www.tasteatlas.com/beef-dishes,Beef in Vinegar Hot Pot (Bò nhúng dấm),"Bò nhúng dấm is a Vietnamese version of a hot pot that is traditionally served communal style. In its basic form, the dish consists of a vinegar-flavored broth that may also include coconut milk or coconut water, lemongrass, onions, ...",https://www.tasteatlas.com/bo-nhung-dam/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bun-cha-ca,https://cdn.tasteatlas.com//images/dishes/6a1fa2da0e56484c96c847068e3e1422.png?mw=660,91,Noodle Dish,https://www.tasteatlas.com/Noodles,Fried Fish Cake Noodle Soup (Bún chả cá),"Bún chả cá is a specialty of Da Nang and a traditional Vietnamese noodle soup topped with fish cakes. The broth for this noodle soup is traditionally prepared with fish or pork bones and tomatoes, while the fish cakes should be prepa...",https://www.tasteatlas.com/bun-cha-ca/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/da-nang,Đà Nẵng,n/a
https://www.tasteatlas.com/che-troi-nuoc,https://cdn.tasteatlas.com//images/dishes/0ce3e05769964a4b89e582b11feea5dc.jpg?mw=660,92,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Sticky Rice Balls in Ginger Syrup (Chè trôi nước),"Chè trôi nước is a Vietnamese dessert that combines sweet ginger-flavored soup and rice balls. The soup is usually sweetened with palm sugar, and it's sometimes additionally flavored with pandan leaves, while the filling inside the gl...",https://www.tasteatlas.com/che-troi-nuoc/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bun-ca-sua,https://cdn.tasteatlas.com//images/dishes/1379e58f8b83447b91c238e40f6ff495.jpg?mw=660,93,Noodle Dish,https://www.tasteatlas.com/Noodles,Rice Vermicelli with Jellyfish and Fish (Bún cá sứa),"Bún cá sứa is a traditional Vietnamese dish originating from Nha Trang. This rice vermicelli soup is served with jellyfish and fried fish paste. In order to make the broth and the fish paste, one must choose fresh paradise fish or le...",https://www.tasteatlas.com/bun-ca-sua/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/nha-trang,Nha Trang,n/a
https://www.tasteatlas.com/che-hat-sen,https://cdn.tasteatlas.com//images/dishes/2aae5df35e6d4fdfb0dd4277efabdd16.jpg?mw=660,94,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Lotus Seeds and Green Rice Flakes Sweet Soup (Chè hạt sen),"Chè hạt sen is a traditional Vietnamese sweet soup hailing from Hue. This local specialty contains buttery lotus seeds and green rice flakes in a sweet broth. Due to the cooling properties of this dish, locals often consume it in the summer...",https://www.tasteatlas.com/che-hat-sen/wheretoeat,https://www.tasteatlas.com/lotus-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/63cc4664931b46b19df8c679957a9bc0.png?h=120&w=120,,,,,,,,,,,https://www.tasteatlas.com/hue,Huế,n/a
https://www.tasteatlas.com/cha-bo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,95,Sausage,https://www.tasteatlas.com/Sausages,Vietnamese Beef Roll (Chả bò),"Chả bò is a traditional Vietnamese sausage. It is made from fresh lean beef (usually top round roast or steak), spices, seasonings, and fish sauce. The beef is ground, seasoned with spices, then wrapped in banana leaves and steamed or fried...",https://www.tasteatlas.com/cha-bo/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/che-dau-xanh,https://cdn.tasteatlas.com//images/dishes/06266ada258646459a8bf3ef7291fd01.jpg?mw=660,96,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Vietnamese Mung Bean Sweet Soup (Chè đậu xanh),"Chè đậu xanh is a traditional Vietnamese dessert soup. It's prepared with mung beans as the main ingredient. Apart from the mung beans, the soup also contains water, sugar, and coconut milk. The beans are soaked, drained, rinsed, then slowl...",https://www.tasteatlas.com/che-dau-xanh/wheretoeat,https://www.tasteatlas.com/mung-bean,https://cdn.tasteatlas.com/images/dishes/1e11168597844a658f5fbea1f1c84d32.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,,,,,n/a
https://www.tasteatlas.com/banh-goi,https://cdn.tasteatlas.com//images/dishes/fc966779c9e7426d99ebe66327728f61.jpg?mw=660,97,Dumplings,https://www.tasteatlas.com/Dumplings,Crispy Dumplings (Bánh gối),"Bánh gối are crispy Vietnamese dumplings. The wrapper is usually gyoza skin or a combination of flour, sugar, salt, water, and baking powder, while the filling includes soaked and chopped glass noodles, wood ear mushrooms, minced pork, shre...",https://www.tasteatlas.com/banh-goi/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/baking-powder,https://cdn.tasteatlas.com/images/ingredientgroups/f7e7555a30e44b63993b9aa893fd064c.png?h=120&w=120,https://www.tasteatlas.com/cellophane-noodles,https://cdn.tasteatlas.com/images/dishes/028c8224e1e94957b730e1b8e2190af8.png?h=120&w=120,https://www.tasteatlas.com/wood-ear-mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/d5f32d80db25470c86165593f1a39dd2.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/che-khoai-mon,https://cdn.tasteatlas.com//images/dishes/2f47ab7662b5444abfa7c7d2fc5c7ac6.jpg?mw=660,98,Pudding,https://www.tasteatlas.com/puddings,Vietnamese Taro Pudding (Chè khoai môn),"Chè khoai môn is a traditional Vietnamese taro pudding. This simple dessert is prepared with cubes of taro, sticky rice, pandan extract, and sugar. The cubes of taro are steamed until soft, then combined with cooked sticky rice, a few...",https://www.tasteatlas.com/che-khoai-mon/wheretoeat,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://www.tasteatlas.com/Taro,https://cdn.tasteatlas.com/images/ingredientgroups/923d96d0e346444e94bf92dac49f06a9.png?h=120&w=120,https://www.tasteatlas.com/pandan-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ad18e8abd49441ec8e4640aeedc1b54c.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/com-ruou,https://cdn.tasteatlas.com//images/dishes/a88ad028fa6044c1a4f914f7b35320e4.jpg?mw=660,99,Dessert,https://www.tasteatlas.com/Desserts,Vietnamese Rice Wine Dessert (Cơm rượu),"Cơm rượu is a traditional Vietnamese rice wine dessert made from fermented rice. Besides rice, the only other ingredient for this dessert is yeast. The yeast and cooked rice are mixed and rolled into small balls, which are then left to ferment for...",https://www.tasteatlas.com/com-ruou/wheretoeat,,,,,,,,,,,,,,,n/a
