search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,search-results__item-description 2,mini-ingredients__link href,mini-ingredients__link href 2,mini-ingredients__link href 3,mini-ingredients__link href 4,mini-ingredients__link href 5,mini-ingredients__link href 6,item-location href,item-location,mini-ingredients__image src,mini-ingredients__image src 2,mini-ingredients__image src 3,mini-ingredients__image src 4,mini-ingredients__image src 5,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/adobong-pusit,https://cdn.tasteatlas.com//images/dishes/ee866aa32aa54ad1858cada91612a76e.jpg?mw=660,78,Squid Dish,https://www.tasteatlas.com/squid-dishes,Adobong pusit,4.0,Best in   (Quezon City),Provenciano,https://www.tasteatlas.com/provenciano,"Adobong pusit is a traditional Filipino dish that's a part of the famous adobo group of dishes. The dish is prepared with a combination of fresh squid and its ink, soy sauce, vinegar, garlic, salt, sugar, oil, onions, and tomatoes. The squid is fi...",https://www.tasteatlas.com/adobong-pusit/wheretoeat,,https://www.tasteatlas.com/squids,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/Tomatoes,https://www.tasteatlas.com/garlic,,,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,
https://www.tasteatlas.com/otap,https://cdn.tasteatlas.com//images/dishes/05f9a1bb6f184b9488d058557b471243.jpg?mw=660,79,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Otap,3.8,,,,"is a sweet, thin, oval-shaped Filipino treat made with puff pastry. These treats are usually small in size, generously sprinkled with sugar, and have an incredibly crispy and crumbly texture. It is believed that otap originated in Ce...",https://www.tasteatlas.com/otap/wheretoeat,Otap,,,,,,,https://www.tasteatlas.com/province-of-cebu,Province of Cebu,,,,,,,
https://www.tasteatlas.com/brazo-de-mercedes,https://cdn.tasteatlas.com//images/dishes/26999494cec84db3b12917f33c8f043f.jpg?mw=660,80,Dessert,https://www.tasteatlas.com/Desserts,Brazo de Mercedes,,,,,Brazo de Mercedes is a traditional rolled cake originating from the Philippines and dating back to Spanish colonial times. The dessert consists of a sheet of fluffy meringue that's filled with custard. The custard ingredients usually include egg y...,https://www.tasteatlas.com/brazo-de-mercedes/wheretoeat,,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/vanilla,https://www.tasteatlas.com/condensed-milk,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/Lemons,https://www.tasteatlas.com/Limes,,,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bc2b9a3ae21642f9819aff5afd874137.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/64e50731ad814053bbaa3e63f1006784.png?h=120&w=120,n/a
https://www.tasteatlas.com/kalamay,https://cdn.tasteatlas.com//images/dishes/b85817aad0994dcda05acb33b908582e.jpg?mw=660,81,Dessert,https://www.tasteatlas.com/Desserts,Kalamay,4.0,,,,"Sweet and sticky kalamay is a popular Filipino delicacy which consists of coconut milk, glutinous rice, and brown sugar. It is produced in a time-consuming process in which the rice and coconut milk are boiled, ground into a paste, mixed with brow...",https://www.tasteatlas.com/kalamay/wheretoeat,,https://www.tasteatlas.com/coconut-milk,https://www.tasteatlas.com/rice-flours,https://www.tasteatlas.com/Sugar,,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,
https://www.tasteatlas.com/binagoongan,https://cdn.tasteatlas.com//images/dishes/77efd9035a0d43839a16184808e2a7ca.jpg?mw=660,82,Technique,https://www.tasteatlas.com/Techniques,Binagoongan,4.3,,,,Binagoongan is a traditional dish and a technique of preparing food originating from the Philippines. It consists of protein (usually pork belly) that's cooked with shrimp paste. Vegetables such as water spinach or meat such as beef or chicken can...,https://www.tasteatlas.com/binagoongan/wheretoeat,,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/shrimp-paste,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/bc7f81b6fdb74746a59d2abb0835c07c.png?h=120&w=120,,,
https://www.tasteatlas.com/bistek-tagalog,https://cdn.tasteatlas.com//images/dishes/1f73b223ca624dea8c8a765f4d73ee5f.jpg?mw=660,83,Beef Dish,https://www.tasteatlas.com/beef-dishes,Bistek Tagalog,4.1,,,,"Bistek Tagalog is a traditional meat dish originating from the Philippines. It consists of thinly sliced beef that's marinated and braised in a combination of citrus juice (usually from lemon, lime, or calamansi fruit), onions, garlic, soy sauce, ...",https://www.tasteatlas.com/bistek-tagalog/wheretoeat,,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Lemons,https://www.tasteatlas.com/Limes,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/central-luzon,Central Luzon,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/64e50731ad814053bbaa3e63f1006784.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,
https://www.tasteatlas.com/inihaw-na-liempo,https://cdn.tasteatlas.com//images/dishes/8054a68ec16147a0b835784428bb49ae.jpg?mw=660,84,Pork Dish,https://www.tasteatlas.com/pork-dishes,Inihaw na liempo,4.4,,,,"Inihaw na liempo is a traditional Filipino dish consisting of grilled pork belly. Although there are many variations on the dish, it's usually preapred with pork belly that's marinated in soy sauce, lemon juice, salt, pepper, and garlic. When the ...",https://www.tasteatlas.com/inihaw-na-liempo/wheretoeat,,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Limes,https://www.tasteatlas.com/Salt,https://www.tasteatlas.com/black-pepper,https://www.tasteatlas.com/garlic,,,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/64e50731ad814053bbaa3e63f1006784.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,
https://www.tasteatlas.com/inipit,https://cdn.tasteatlas.com//images/dishes/174152b290c549ba983bdeaa1c61763c.jpg?mw=660,85,Dessert,https://www.tasteatlas.com/Desserts,Inipit,3.8,Best in   (Malolos),Eurobake,https://www.tasteatlas.com/eurobake,"Inipit is a popular Filipino dessert consisting of two sponge cakes combined with a creamy, custard-like filling. Although it exists in many versions, the most common combination of flavors is plain vanilla sponge with a mashed potato filling. It ...",https://www.tasteatlas.com/inipit/wheretoeat,,,,,,,,https://www.tasteatlas.com/province-of-bulacan,Province of Bulacan,,,,,,,
https://www.tasteatlas.com/silvanas,https://cdn.tasteatlas.com//images/dishes/e142e984afd24a04a0ab2cae64eb9a52.jpg?mw=660,86,Cookie,https://www.tasteatlas.com/Cookies,Silvanas,4.1,Best in   (Parañaque),House of Silvanas,https://www.tasteatlas.com/HouseOfSilvanas,Silvanas are the snack version of a traditional Filipino dessert known as. These frozen cookie sandwiches are made with two cashew-meringue wafers that are held together with a thick layer of buttercream and are generously coat...,https://www.tasteatlas.com/silvanas/wheretoeat,sans rival,,,,,,,,,,,,,,,
https://www.tasteatlas.com/maja-blanca,https://cdn.tasteatlas.com//images/dishes/08a95c31f93b4b4092752361bf265407.jpg?mw=660,87,Dessert,https://www.tasteatlas.com/Desserts,Maja blanca,3.8,,,,"Light and creamy maja blanca is a popular Filipino dessert which consists of coconut milk thickened with cornstarch and blended with whole corn kernels. Many modern varieties of this classic incorporate condensed or plain milk, cream, or diced che...",https://www.tasteatlas.com/maja-blanca/wheretoeat,,https://www.tasteatlas.com/coconut-milk,https://www.tasteatlas.com/corn-starch,https://www.tasteatlas.com/Corn,https://www.tasteatlas.com/Cheese,https://www.tasteatlas.com/latik,,,,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/f1ea3ded990d44b2b6531802d58e7d38.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/ff586fdc2144485eb3825093d6617904.png?h=120&w=120,,
https://www.tasteatlas.com/banana-cue,https://cdn.tasteatlas.com//Images/Dishes/ab778fd2509b418994ef3c182df24c08.jpg?mw=660,88,Snack,https://www.tasteatlas.com/Snacks,Banana Cue,3.9,,,,"One of the most popular sweet snacks in the Philipines is banana cue, made by deep-frying  bananas which are generously coated in a thick layer of caramelized sugar. Because they are usually enjoyed as street food, the sweet bananas a...",https://www.tasteatlas.com/banana-cue/wheretoeat,saba,https://www.tasteatlas.com/Bananas,https://www.tasteatlas.com/Sugar,,,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/f648aa29c948438fbf2b83a2cddaf7bf.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,
https://www.tasteatlas.com/nilagang-baka,https://cdn.tasteatlas.com//images/dishes/2f2f59e5388b4088bb9f352471efad31.jpg?mw=660,89,Soup,https://www.tasteatlas.com/Soups,Nilagang baka,4.5,,,,"Nilagang baka is a traditional soup originating from the Philippines. Although there are many variations, it's usually prepared with a combination of onions, beef broth, cubed beef, baby bok choy, cabbage, plantains, potatoes, celery, star anise, ...",https://www.tasteatlas.com/nilagang-baka/wheretoeat,,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/stocks,https://www.tasteatlas.com/Bok-Choys,https://www.tasteatlas.com/Plantains,https://www.tasteatlas.com/Cabbages,https://www.tasteatlas.com/Potatoes,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/572d61ca6e894e8c839f113ec03972e3.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5bddeceb27324bafa35ead9958fce998.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,
https://www.tasteatlas.com/tokneneng,https://cdn.tasteatlas.com//images/dishes/f0026ae80700410e9cddaea6a9753c1e.jpg?mw=660,90,Egg Dish,https://www.tasteatlas.com/egg-dishes,Tokneneng,4.1,,,,"Tokneneng is a traditional Filipino dish that's sold as a street food snack. It consists of hard-boiled eggs that are dipped in an orange-colored batter, then deep-fried. The dish is traditionally made with duck eggs, but chicken eggs can also be ...",https://www.tasteatlas.com/tokneneng/wheretoeat,,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/annatto-powder,https://www.tasteatlas.com/Flour,https://www.tasteatlas.com/Salt,https://www.tasteatlas.com/black-pepper,,,,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/46c4a64b09a848c68ead6431aaa66031.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,
https://www.tasteatlas.com/filipino-spaghetti,https://cdn.tasteatlas.com//images/dishes/cb54c78014cf4f64902012b9c7b58fe9.jpg?mw=660,91,Noodle Dish,https://www.tasteatlas.com/Noodles,Filipino Spaghetti,4.4,,,,"Filipino spaghetti is a dish that has slowly become a national dish in the Philippines, showing up on menus across the country at least once a week. Unlike the Italian version, Filipino spaghetti are sweet, combining the noodles with ground meat, ...",https://www.tasteatlas.com/filipino-spaghetti/wheretoeat,,https://www.tasteatlas.com/Noodles-shapes,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/hot-dog,https://www.tasteatlas.com/banana-ketchup,https://www.tasteatlas.com/Sugar,,,,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/de9ae3c91f3e47008753b1ed04ac8b44.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/feaf50f9a11742048a906a3aa79dafb1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,
https://www.tasteatlas.com/pinikpikan,https://cdn.tasteatlas.com//images/dishes/5ae70c1e229b49b39ced61ccb394067a.jpg?mw=660,92,Chicken Soup,https://www.tasteatlas.com/chicken-soups,Pinikpikan,,Best in   (Baguio),Cafe by The Ruins Dua,https://www.tasteatlas.com/CafeByTheRuinsDua,"Pinikpikan is a controversial dish originating from the Cordillera mountainous region in the Philippines. The soup consists of chicken and , which is cured and smoked meat that has been kept underground in earthen jars. What makes pin...",https://www.tasteatlas.com/pinikpikan/wheretoeat,etag,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/Cabbages,https://www.tasteatlas.com/Green-beans,https://www.tasteatlas.com/Salt,,https://www.tasteatlas.com/cordillera-administrative-region,Cordillera Administrative Region,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/d49f2827cfa34480a91b4519569466a4.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/lauya,https://cdn.tasteatlas.com//images/dishes/488085495e7745d5bed8068c01ca9d3a.jpg?mw=660,93,Meat Soup,https://www.tasteatlas.com/meat-soups,Lauya,,Best in   (Laoag),La Preciosa Restaurant,https://www.tasteatlas.com/la-preciosa-restaurant,"Lauya is a comforting Filipino dish which may consist of chicken, pork, or beef that is slowly stewed in a flavorful broth alongside various spices. It appears in many regional varieties and often includes different vegetables such as cabbage, car...",https://www.tasteatlas.com/lauya/wheretoeat,,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/Cabbages,https://www.tasteatlas.com/Carrots,https://www.tasteatlas.com/Potatoes,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,n/a
https://www.tasteatlas.com/bukayo,https://cdn.tasteatlas.com//images/dishes/caae717bbcee4150ae98740cb5ba9869.jpg?mw=660,94,Dessert,https://www.tasteatlas.com/Desserts,Bukayo,3.4,Best in   (Taguig),Hey Handsome,https://www.tasteatlas.com/HeyHandsome,"The sweet bukayo is a traditional Filipino delicacy made with strips of young coconut flesh that is cooked in coconut water alongside brown sugar and various seasonings. It is simmered until the texture becomes thick, and it is then served shaped ...",https://www.tasteatlas.com/bukayo/wheretoeat,,https://www.tasteatlas.com/coconuts,https://www.tasteatlas.com/Sugar,,,,,https://www.tasteatlas.com/province-of-pangasinan,Province of Pangasinan,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,
https://www.tasteatlas.com/papaitan,https://cdn.tasteatlas.com//images/dishes/05224c464e1042d696a00a2dce876547.jpg?mw=660,95,Offal Soup,https://www.tasteatlas.com/offal-soups,Papaitan,3.8,Best in   (Pasig),Aysee,https://www.tasteatlas.com/aysee,"The rich and flavorful papaitan is a popular Filipino soup which consists of goat or cow innards such as heart, tripe, or liver, simmered alongside garlic, onions, and various spices. The most important addition to the dish is - a bi...",https://www.tasteatlas.com/papaitan/wheretoeat,bile,https://www.tasteatlas.com/organ-meats,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/ginger,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/black-pepper,https://www.tasteatlas.com/Salt,https://www.tasteatlas.com/ilocos,Ilocos,https://cdn.tasteatlas.com/images/ingredientgroups/108bd41467d64291a9f31591dda75d8a.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,
https://www.tasteatlas.com/talunan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,96,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Talunan,,,,,"Talunan is a unique Filipino dish that is usually made with various cuts of chicken simmered in vinegar-based broth alongside garlic, ginger, and a variety of spices. The name of the dish originates from the Filipino term which means",https://www.tasteatlas.com/talunan/wheretoeat,defeated<...,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/ginger,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/fish-sauces,https://www.tasteatlas.com/black-pepper,,,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,n/a
https://www.tasteatlas.com/adobong-manok,https://cdn.tasteatlas.com//images/dishes/706eeb69ba974e008c7c7aa5ed2859f7.jpg?mw=660,97,Stew,https://www.tasteatlas.com/Stews,Adobong manok,,,,,"Adobong manok is a traditional stew originating from the Philippines. This type of Filipino adobo is made with a combination of chicken, garlic, onions, bay leaves, peppercorns, oil, brown sugar, soy sauce, and white vinegar. The chicken is cut in...",https://www.tasteatlas.com/adobong-manok/wheretoeat,,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/white-wine-vinegars,https://www.tasteatlas.com/bay-leaves,,,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5ec7d5e7a1c44fa9b25bcef37eeb02aa.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,n/a
https://www.tasteatlas.com/dinengdeng,https://cdn.tasteatlas.com//images/dishes/4f7c372b8cea43d9b2a748c8ece7f8ad.jpg?mw=660,98,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Dinengdeng,,,,,"Also known as  and , dinengdeng is a traditional Filipino soup-like dish that's primarily made with a wide array of vegetables. It originates from the Ilocos region. The dish is typically prepared by boiling water in ...",https://www.tasteatlas.com/dinengdeng/wheretoeat,abraw,https://www.tasteatlas.com/fish-sauces,https://www.tasteatlas.com/Okras,https://www.tasteatlas.com/Pumpkins,https://www.tasteatlas.com/Eggplants,https://www.tasteatlas.com/long-beans,https://www.tasteatlas.com/Tomatoes,https://www.tasteatlas.com/ilocos,Ilocos,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/3e3df0ccbd2442e19dbf2177d5c5c616.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/e9b4f1746e4b409e96acc5ec788b0fda.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/2eacc293bd844f32be0e58da4617a3f2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,n/a
https://www.tasteatlas.com/kinalas,https://cdn.tasteatlas.com//images/dishes/6eee9f3f9285493c92ca255632c96554.jpg?mw=660,99,Noodle Dish,https://www.tasteatlas.com/Noodles,Kinalas,,,,,"Kinalas is a traditional Filipino dish originating from the Bicol area. It's made with a combination of noodles, spices, pork or beef brains, and scraped meat from pork or beef head. This noodle soup is served in a shrimpy, garlicky brown gravy co...",https://www.tasteatlas.com/kinalas/wheretoeat,,https://www.tasteatlas.com/Noodles-shapes,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/shrimps,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/bicol,Bicol,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,n/a
https://www.tasteatlas.com/adobong-baboy,https://cdn.tasteatlas.com//images/dishes/d4c386dfe84b4b2a9ef66a13a1db8f17.jpg?mw=660,100,Stew,https://www.tasteatlas.com/Stews,Adobong baboy,,,,,"Adobong baboy is a traditional stew originating from the Philippines. This type of Filipino adobo is made with a combination of pork belly, garlic, soy sauce, vinegar, sugar, bay leaves, peppercorns, and salt. The pork is marinated in a combinatio...",https://www.tasteatlas.com/adobong-baboy/wheretoeat,,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/bay-leaves,,,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,n/a
