search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/aggakaka,https://cdn.tasteatlas.com//images/dishes/82b429d33af147a690cf0975a94b4a18.jpg?mw=660,74,Egg Dish,https://www.tasteatlas.com/egg-dishes,Äggakaka,,"Äggakaka is a traditional Swedish dish originating from Skåne, where it's spelled a bit differently – . It's made with eggs, flour, milk, butter, cornstarch, bacon, chives, and lingonberry preserve. Although ...",https://www.tasteatlas.com/aggakaka/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,äggakaga,https://www.tasteatlas.com/skane-county,https://cdn.tasteatlas.com/Images/Emblems/54423cf5415842e38a13bfc2c9cbf1bc.png,Skåne County,n/a
https://www.tasteatlas.com/kokt-kalv-i-dillsas,https://cdn.tasteatlas.com//images/dishes/6797a3e7107e4d80b2a947d4acbaa8a0.jpg?mw=660,75,Veal Dish,https://www.tasteatlas.com/veal-dishes,Kokt kalv i dillsås,,"Kokt kalv i dillsås is a traditional meat dish originating from Sweden. It's usually made with a combination of veal, vegetable or chicken stock, carrots, onions, dill, salt, and white pepper. The meat is boiled in salted water, then simmere...",https://www.tasteatlas.com/kokt-kalv-i-dillsas/wheretoeat,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/chicken-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/26ef22f9ecfa4b85961173e2165f1ab8.png?h=120&w=120,https://www.tasteatlas.com/vegetable-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/f39ab112e428413d822ce2e6966c6f4d.png?h=120&w=120,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/lerpottasill,https://cdn.tasteatlas.com//images/dishes/29c01c0b5f3f4f3ba6bc461b37ebfe61.jpg?mw=660,76,Casserole,https://www.tasteatlas.com/casserole,Lerpottasill,,"Lerpottasill is a traditional Swedish dish originating from the region of Skåne. It is made with a combination of herring fillets, potatoes, hard-boiled eggs, onions, dill, chives, and butter. The eggs are chopped and mixed with the onions, ...",https://www.tasteatlas.com/lerpottasill/wheretoeat,https://www.tasteatlas.com/herrings,https://cdn.tasteatlas.com/images/ingredientgroups/80ae21710b104835bc0b61adebf572e0.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,,https://www.tasteatlas.com/skane-county,https://cdn.tasteatlas.com/Images/Emblems/54423cf5415842e38a13bfc2c9cbf1bc.png,Skåne County,n/a
https://www.tasteatlas.com/appelflask,https://cdn.tasteatlas.com//images/dishes/9e10ac20db5d43779b11fc735328d6c2.jpg?mw=660,77,Pork Dish,https://www.tasteatlas.com/pork-dishes,Äppelfläsk,,"Äppelfläsk is a traditional Swedish dish that's made with a combination of butter, onions, tart apples, salt pork or bacon, and black pepper. The butter is melted, and the bacon is lightly browned in the butter. The onions are thinly sli...",https://www.tasteatlas.com/appelflask/wheretoeat,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/salt-pork,https://cdn.tasteatlas.com/images/ingredientgroups/22e4a93a33f947ad83d1b9d36cb80206.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/brannesnuda,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,78,Stew,https://www.tasteatlas.com/Stews,Brännesnuda,,"Brännesnuda is a traditional Swedish dish originating from the region of Skåne. Although there are a few variations, the dish is usually made with a combination of pork legs, carrots, leeks, celery, potatoes, cabbage, parsnips, horserad...",https://www.tasteatlas.com/brannesnuda/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,,https://www.tasteatlas.com/skane-county,https://cdn.tasteatlas.com/Images/Emblems/54423cf5415842e38a13bfc2c9cbf1bc.png,Skåne County,n/a
https://www.tasteatlas.com/gahkku,https://cdn.tasteatlas.com//images/dishes/cd6b66dfee4c4efc971dd903cb9dfb99.jpg?mw=660,79,Flatbread,https://www.tasteatlas.com/Flatbreads,Gáhkku,,"Gáhkku is a traditional Swedish flatbread originating from the Sámi peoples. In the past, this chewy flatbread was prepared with readily available ingredients such as flour, salt, and milk or water. Nowadays, it's usually enriched wi...",https://www.tasteatlas.com/gahkku/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/norrbotten-county,https://cdn.tasteatlas.com/Images/Emblems/b4598555180f4ae3a1420f03f79ccca5.png,Norrbotten County,n/a
https://www.tasteatlas.com/glasmastarsill,https://cdn.tasteatlas.com//images/dishes/6b12e4a6c70c4ec7ab734689ec9660af.jpg?mw=660,80,Pickling,https://www.tasteatlas.com/Picklings,Glasmästarsill,,Glasmästarsill is a traditional Swedish-style preparation of pickled herring. This classic has a crunchier texture than other types of pickled herring because the bones are kept in the fish. The bones become softer for each day they remain in...,https://www.tasteatlas.com/glasmastarsill/wheretoeat,https://www.tasteatlas.com/herrings,https://cdn.tasteatlas.com/images/ingredientgroups/80ae21710b104835bc0b61adebf572e0.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/horseradish,https://cdn.tasteatlas.com/images/ingredientgroups/f0615ac67af849cba9c22ea4ff94f949.png?h=120&w=120,https://www.tasteatlas.com/white-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/5ec7d5e7a1c44fa9b25bcef37eeb02aa.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/mjukkaka,https://cdn.tasteatlas.com//images/dishes/1903eb5f5c94420fbc7a19b2e9bd9a27.jpg?mw=660,81,Flatbread,https://www.tasteatlas.com/Flatbreads,Mjukkaka,,"Mjukkaka is a round Swedish flatbread that is usually baked in a brick oven. This bread is about the size of a regular plate and consists of flour, yeast, sugar, water, salt, and oil. It is characterized by fork prick marks on its top, used in ord...",https://www.tasteatlas.com/mjukkaka/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kardemommeboller,https://cdn.tasteatlas.com//images/dishes/3696ab8289f34047a5c8a36995436959.jpg?mw=660,82,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Kardemommeboller,,"Kardemommeboller are traditional Swedish cardamom buns. This sweet knotted pastry is usually made with a combination of milk, butter, yeast, sugar, flour, crushed cardamom seeds, and salt. The milk is scalded and mixed with butter until everything...",https://www.tasteatlas.com/kardemommeboller/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/cardamom,https://cdn.tasteatlas.com/images/ingredientgroups/ebbde091cf4445a5ac10df8a51b7c894.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/paltbrod,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,83,Flatbread,https://www.tasteatlas.com/Flatbreads,Paltbröd,,"Paltbröd is a type of , a classic Swedish flatbread. What makes platbröd unique is the addition of animal blood. Its blood content makes it a good source of iron, which is why many Swedish schools serve it to childr...",https://www.tasteatlas.com/paltbrod/wheretoeat,,,,,,,,,,,,,tunnbröd,,,,n/a
https://www.tasteatlas.com/gotlandsk-saffranspannkaka,https://cdn.tasteatlas.com//images/dishes/eff9f08519f74f52801385440874e7f2.jpg?mw=660,84,Pudding,https://www.tasteatlas.com/puddings,Götlandsk saffranspannkaka,,"Gotländsk saffranspannkaka is a traditional Swedish dish made with rice pudding, sugar, cream, eggs, saffron, and almonds. The rice pudding is combined with saffron, sugar, almonds, and beaten eggs. The concoction is then baked in the oven, a...",https://www.tasteatlas.com/gotlandsk-saffranspannkaka/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/gotland-county,https://cdn.tasteatlas.com/Images/Emblems/679db8fab4014599aa8c5626755abba7.png,Gotland County,n/a
https://www.tasteatlas.com/smorgaskaviar,https://cdn.tasteatlas.com//images/dishes/492287b41f7e4fde913ceb0d0e315bee.jpg?mw=660,85,Spread,https://www.tasteatlas.com/spreads,Smörgåskaviar,2.6,"This classic Swedish spread is prepared with marinated cod roe that is combined with salt, sugar, tomato paste, and (optionally) dill or chives. Although the combination is somewhat of an acquired taste, the paste is an essential ingredient in Swe...",https://www.tasteatlas.com/smorgaskaviar/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/fatost,https://cdn.tasteatlas.com//images/dishes/e4b365b5115d42ef9f342404381e546b.jpg?mw=660,86,Dessert,https://www.tasteatlas.com/Desserts,Fatost,,"Originating from Norrland, fatost is a traditional Swedish dish containing syrup, milk, sugar, rennet, eggs, and flour. The combination of these ingredients is baked in the oven, then served hot. Cardamom and cinnamon are often used as flavorings,...",https://www.tasteatlas.com/fatost/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/norrland,,Norrland,n/a
https://www.tasteatlas.com/gustaf-adolfsbakelse,https://cdn.tasteatlas.com//images/dishes/5917295514e545a28edef488702bcf07.jpg?mw=660,87,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Gustaf Adolfsbakelse,,"Gustaf Adolfsbakelse is a traditional Swedish pastry commemorating Gustav II Adolf, who died on November 6 in 1632. The pastry consists of a base, a filling, and a decoration, which is a silhouette of the king, made from chocolate or marzipan. The...",https://www.tasteatlas.com/gustaf-adolfsbakelse/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/gothenburg,https://cdn.tasteatlas.com/images/emblems/e51d4d0d6e964755b2fbb448a4651714.png,Gothenburg,n/a
https://www.tasteatlas.com/klappgrot,https://cdn.tasteatlas.com//images/dishes/85ea96de8e5c4b48a8f307348d6baab4.jpg?mw=660,88,Porridge,https://www.tasteatlas.com/Porridge,Klappgröt,,"Klappgröt is a sweet Swedish porridge prepared with a mixture of  (semolina), water, and sugar, which is cooked, and then combined with sweetened berry juice (typically lingonberry juice). The mixture is then beaten until li...",https://www.tasteatlas.com/klappgrot/wheretoeat,,,,,,,,,,,,,mannagryn,,,,n/a
https://www.tasteatlas.com/upplandskubb,https://cdn.tasteatlas.com//images/dishes/4991d456f2344c6897a11fe795111aae.jpg?mw=660,89,Bread,https://www.tasteatlas.com/Breads,Upplandskubb,,"is a traditionally made bread from Uppland made of rye and wheat flour that must be produced locally. What's so unique about Uppland is the method of preparing it - instead of being baked like most breads, it is instead boile...",https://www.tasteatlas.com/upplandskubb/wheretoeat,,,,,,,,,,,,,Upplandskubb,https://www.tasteatlas.com/uppsala-county,https://cdn.tasteatlas.com/Images/Emblems/5c0dd33ffbf4443aba399d496280bfcb.png,Uppsala County,n/a
