search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/red-bean-soup,https://cdn.tasteatlas.com//Images/Dishes/d7766aa40d6f42d9ae2193f67cb5d9b0.jpg?mw=660,76,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Red Bean Soup,https://www.tasteatlas.com/guangdong,Guangdong,3.9,Best in   (Hong Kong),Yung Kee,https://www.tasteatlas.com/YungKee,"Red bean soup is a classic Chinese soup that is commonly consumed as a dessert, made from red azuki beans, lotus seeds, and tangerine or orange peel. The soup isn't too sweet, and has a subtle sweetness instead, ideal for rounding off a large Chin...",,https://www.tasteatlas.com/red-bean-soup/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/black-sesame-soup,https://cdn.tasteatlas.com//Images/Dishes/b0eee3a76b324b43ad737d5aa7becbaf.jpg?mw=660,77,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Black Sesame Soup,https://www.tasteatlas.com/guangdong,Guangdong,3.7,Best in   (Hong Kong),Yung Kee,https://www.tasteatlas.com/YungKee,"The smooth, velvety  or black sesame soup is a variety of Chinese  (lit. sugar water), a dessert soup commonly enjoyed for breakfast, after meals, or served for teatime accompanied by , the tradit...",zhi ma hu,https://www.tasteatlas.com/black-sesame-soup/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/shengjian-mantou,https://cdn.tasteatlas.com//Images/Dishes/98ebe5df83824dea8e6c42d637f8449f.jpg?mw=660,78,Dumplings,https://www.tasteatlas.com/Dumplings,Shengjian mantou,https://www.tasteatlas.com/shanghai,Shanghai,4.2,Best in   (Hong Kong),Cheung Hing Kee Shanghai Pan Fried Buns,https://www.tasteatlas.com/cheung-hing-kee-shanghai-pan-fried-buns,"Among the broad group of Chinese dumplings, shengjian mantou stands out as a unique pan-fried variety. Belonging to the category of soup dumplings, or soup buns, they are slightly different than the more famous . Shengjian ma...",xiao long bao,https://www.tasteatlas.com/shengjian-mantou/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,
https://www.tasteatlas.com/galinha-a-africana,https://cdn.tasteatlas.com//images/dishes/feafc6209e1744659b2ed470e13b6bf6.jpg?mw=660,79,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Galinha à Africana,https://www.tasteatlas.com/macau,Macau,3.4,Best in   (Macau),Restaurante Litoral,https://www.tasteatlas.com/RestauranteLitoral,"Influenced by African and Portuguese cuisine, galinha à Africana or",frango assado,https://www.tasteatlas.com/galinha-a-africana/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Peanuts,https://cdn.tasteatlas.com/images/ingredientgroups/2880e31ec7bc4b538f2d2884786b69c3.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,
https://www.tasteatlas.com/shuizhu,https://cdn.tasteatlas.com//Images/Dishes/43c1889877874920b269089de8036d40.jpg?mw=660,80,Technique,https://www.tasteatlas.com/Techniques,Shuizhu,https://www.tasteatlas.com/sichuan,Sichuan,,,,,"This traditional Sichuan technique translates as . It employs thin slices of meat or fish that are shortly cooked in water or broth and are then placed on a bed of various vegetables such as onions, mushrooms, spinach, bean sp...",water-boiled,https://www.tasteatlas.com/shuizhu/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/xianbing,https://cdn.tasteatlas.com//Images/Dishes/5d154bcf92264855843b0188efd9d356.jpg?mw=660,81,Street Food,https://www.tasteatlas.com/Street-food,Xianbing,https://www.tasteatlas.com/beijing,Beijing,,,,,"Even though it is often referred to as the , xianbing is, in fact, more similar to an over-sized, seared jiaozi-style dumpling. Both are made with the same, basic flour-and-water dough, except the one for xianbing is layer...",Chinese meat pie,https://www.tasteatlas.com/xianbing/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cantonese-slow-cooked-soup,https://cdn.tasteatlas.com//Images/Dishes/cb49a996f84c4d2db1c5169a481702c0.jpg?mw=660,82,Technique,https://www.tasteatlas.com/Techniques,Cantonese Slow-Cooked Soup,https://www.tasteatlas.com/guangdong,Guangdong,,,,,"is a Cantonese technique of cooking soups by slowly simmering meat and any other ingredients over low heat. The soups are often found at banquets, but are also consumed for their medicinal properties. In China, there is a sou...",Slow-cooking,https://www.tasteatlas.com/cantonese-slow-cooked-soup/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/rousong,https://cdn.tasteatlas.com//Images/Dishes/1c1ebdc87e0b4737a7ee8852c5c36c75.jpg?mw=660,83,Snack,https://www.tasteatlas.com/Snacks,Rousong,,,3.8,,,,"Rousong is a Chinese dried meat product consisting of fluffy shredded pork that is usually seasoned with sugar and soy sauce. There are two main types of rousong:  and , where pork fu is less fried, less shredded,...",pork fu,https://www.tasteatlas.com/rousong/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/lagman,https://cdn.tasteatlas.com//Images/Dishes/48140353384b4442a0f161993a62d319.jpg?mw=660,84,Noodle Dish,https://www.tasteatlas.com/Noodles,Lagman,https://www.tasteatlas.com/xinjiang,Xinjiang,,,,,"Lagman is a dish from Central Asia with roots in Xinjiang, a northwestern region of China. The name translates to  or  denoting the main feature of the dish. Since there is no fixed recipe, th...",pulled noodles,https://www.tasteatlas.com/lagman/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/moo-shu-pork,https://cdn.tasteatlas.com//Images/Dishes/76f6ee59a98d482ab8a2866019f482b5.jpg?mw=660,85,Pork Dish,https://www.tasteatlas.com/pork-dishes,Moo Shu Pork,https://www.tasteatlas.com/shandong,Shandong,,,,,"A Northern Chinese dish known as moo shu pork is a seasoned meat and vegetable stir-fry that is also an integral part of American-Chinese cuisine. Traditionally, slices of pork tenderloin, cucumbers, and scrambled eggs are stir-fried in peanut or ...",,https://www.tasteatlas.com/moo-shu-pork/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/enokitake,https://cdn.tasteatlas.com/images/dishes/b740e1f49cb2464585ae74a6f6b48ade.png?h=120&w=120,n/a
https://www.tasteatlas.com/ants-climbing-a-tree,https://cdn.tasteatlas.com//Images/Dishes/80be85585ae444838be7e80218974589.jpg?mw=660,86,Noodle Dish,https://www.tasteatlas.com/Noodles,Ants Climbing a Tree,https://www.tasteatlas.com/sichuan,Sichuan,,,,,"The unusually named Sichuan dish known as ants climbing a tree consists of glass noodles in a flavorful sauce with ground pork. The name is derived from the visual appearance of the dish, where the glass noodles represent tree branches, the choppe...",,https://www.tasteatlas.com/ants-climbing-a-tree/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/big-pao,https://cdn.tasteatlas.com//Images/Dishes/927781e0637b43ffac3bb4a04888f9f1.jpg?mw=660,87,Dumplings,https://www.tasteatlas.com/Dumplings,Big pau,,,4.2,,,,"Big pao is a variety of , the famous Chinese steamed buns. Consisting of a soft delicate bun and a delicious savory filling, they are similar to other steamed bun types, but are usually larger in size. The pastry is made with yeasted...",baozi,https://www.tasteatlas.com/big-pao/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/shiitake,https://cdn.tasteatlas.com/images/dishes/c753c87ec33648d68bcf756cc3c7653d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,
https://www.tasteatlas.com/ducks-head,https://cdn.tasteatlas.com//Images/Dishes/56fc8d3cc2dc430ab5032ba453395d5d.jpg?mw=660,88,Snack,https://www.tasteatlas.com/Snacks,Duck's Head,https://www.tasteatlas.com/wuhan,Wuhan,,Best in   (Dongcheng District),Beijing Da Dong,https://www.tasteatlas.com/BeijingDaDong,"Duck's head is a spicy local specialty from the Chinese city of Wuhan, but it is also a snack that is commonly eaten throughout China, most notably in Shanghai. The dish is made by stir-frying a head of duck with the addition of herbs and spices. ...",,https://www.tasteatlas.com/ducks-head/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/shark-fin-soup,https://cdn.tasteatlas.com//Images/Dishes/39c7261092cb4d83b4117a3bef95c5de.jpg?mw=660,89,Fish Soup,https://www.tasteatlas.com/fish-soups,Shark Fin Soup,https://www.tasteatlas.com/guangdong,Guangdong,,Best in   (Macau),Tou Tou Koi,https://www.tasteatlas.com/TouTouKoi,"Shark fin soup is a controversial soup with Chinese origins, made with shark fins and flavored with chicken or another type of stock. Shark fin is slightly neutral in flavor, and is used in the dish to add texture. It is believed that the first sh...",,https://www.tasteatlas.com/shark-fin-soup/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/roast-suckling-pig,https://cdn.tasteatlas.com//Images/Dishes/7c27d3b4a03b49e9b6e7703f33ba968f.jpg?mw=660,90,Pork Dish,https://www.tasteatlas.com/pork-dishes,Roast Suckling Pig,https://www.tasteatlas.com/guangdong,Guangdong,,Best in   (Macau),Restaurante Fernando,https://www.tasteatlas.com/restaurante-fernando,"Roast suckling pig is one of the internationally known dishes with national varieties in almost every part of the world. A version of this centuries-old dish is also found in China, where it is traditionally prepared on a spit roast in specially d...",,https://www.tasteatlas.com/roast-suckling-pig/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/star-anises,https://cdn.tasteatlas.com/images/ingredientgroups/4b484164b7d34a489be78cea8d98149f.png?h=120&w=120,https://www.tasteatlas.com/fennel,https://cdn.tasteatlas.com/images/ingredientgroups/64c246113f4147b6a1bff6eae8667ae4.png?h=120&w=120,https://www.tasteatlas.com/sichuan-pepper,https://cdn.tasteatlas.com/images/dishes/8df558d4156a4148a0e8d7015e02fd41.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/cloves,https://cdn.tasteatlas.com/images/ingredientgroups/59dd76e264aa44b3890bec8a11722eac.png?h=120&w=120,n/a
https://www.tasteatlas.com/turnip-cake,https://cdn.tasteatlas.com//Images/Dishes/4e60475d5f974153981939ac223d24ba.jpg?mw=660,91,Snack,https://www.tasteatlas.com/Snacks,Turnip Cake,,,3.9,Best in   (Hong Kong),Tim Ho Wan,https://www.tasteatlas.com/TimHoWan,"Turnip cake is a savory Chinese snack that is frequently served as a part of traditional  meals. Even though it is referred to as  in English, the main ingredient in the dish is traditional Chinese radish, a whi...",dim sum,https://www.tasteatlas.com/turnip-cake/wheretoeat,https://www.tasteatlas.com/radishes,https://cdn.tasteatlas.com/images/ingredientgroups/b5fc9e4af2ca4f48a844773d630190f8.png?h=120&w=120,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,,,
https://www.tasteatlas.com/beggars-chicken,https://cdn.tasteatlas.com//Images/Dishes/3790d59ae49248239fa43d2469d26258.jpg?mw=660,92,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Beggar's Chicken,https://www.tasteatlas.com/hangzhou,Hangzhou,,Best in   (Hangzhou),Lou Wai Lou,https://www.tasteatlas.com/LouWaiLou,"Beggar's chicken is a Chinese delicacy and the city of Hangzhou's most famous dish, consisting of only one ingredient - a whole chicken. The secret is in the preparation method: the stuffed chicken is tightly wrapped in lotus leaves, packed in cla...",,https://www.tasteatlas.com/beggars-chicken/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/suan-cai,https://cdn.tasteatlas.com//Images/Dishes/d1c4931e18194a4e97596396e14ba61f.jpg?mw=660,93,Side Dish,https://www.tasteatlas.com/Sides,Suān cài,,,,,,,"Even though  is a German word meaning , Chinese sauerkraut or suān cài, sometimes also called  , is probably the very first version of sauerkraut, as it is known that t...",sauerkraut,https://www.tasteatlas.com/suan-cai/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yuxiang,https://cdn.tasteatlas.com//Images/Dishes/9ca79cb237eb4f0c83cb0fa456f11a12.jpg?mw=660,94,Sauce,https://www.tasteatlas.com/Sauces,Yúxiāng,https://www.tasteatlas.com/sichuan,Sichuan,,,,,"This traditional Chinese seasoning mix is said to have originated in Sichuan cuisine, which is known for spiciness and bold flavors, but has since spread to other regions as well. The word yuxiang also refers to the sauce in which the meat or vege...",,https://www.tasteatlas.com/yuxiang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/zhaliang,https://cdn.tasteatlas.com//Images/Dishes/ae155d2a648e439884a041ac73a50c09.jpg?mw=660,95,Snack,https://www.tasteatlas.com/Snacks,Zhaliang,https://www.tasteatlas.com/guangdong,Guangdong,,,,,"Originating from Cantonese cuisine, zhaliang refers to traditional Chinese deep-fried crullers wrapped in silky and almost translucent rice sheets. Similar to the plain cruller, zhaliang is commonly served for breakfast, but it is often a part of ...",,https://www.tasteatlas.com/zhaliang/wheretoeat,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/tapioca-flours,https://cdn.tasteatlas.com/images/ingredientgroups/b1f9dcecd574450fa45b4f38416b38f1.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/sesame-oils,https://cdn.tasteatlas.com/images/ingredientgroups/de788b76d4ea4a90a26c86b261c2fd7c.png?h=120&w=120,n/a
https://www.tasteatlas.com/siu-haau,https://cdn.tasteatlas.com//Images/Dishes/6caaf7ac2a384a6d97f37c8494e8c607.jpg?mw=660,96,Sauce,https://www.tasteatlas.com/Sauces,Siu haau,https://www.tasteatlas.com/guangdong,Guangdong,,,,,"Siu haau is a popular type of thick, savory, and slightly spicy barbecue sauce that is primarily used in Chinese and Cantonese cuisine. It is not used as a flavoring after the food is done, like some other sauces, but during the barbecue process, ...",,https://www.tasteatlas.com/siu-haau/wheretoeat,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/oyster-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/3fcc75346cd44dda81650ed14e70ad48.png?h=120&w=120,https://www.tasteatlas.com/hoisin-sauce,https://cdn.tasteatlas.com/images/dishes/9ec8b4038c2c4104a9e55f2729c1ef4b.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,n/a
https://www.tasteatlas.com/tomato-and-egg-soup,https://cdn.tasteatlas.com//Images/Dishes/e16712ba60954e9aabf02aadc2f2ac6d.jpg?mw=660,97,Soup,https://www.tasteatlas.com/Soups,Tomato and Egg Soup,,,,,,,"A variety of  (lit. egg flower soup), the nourishing tomato and egg soup is a classic Chinese comfort dish. It is made with coarsely chopped tomatoes and green onions simmered in a flavorful pork broth, while eggs are stirred ...",dan hua tang,https://www.tasteatlas.com/tomato-and-egg-soup/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/popiah,https://cdn.tasteatlas.com//Images/Dishes/2f3222fd2f864f2c81c5f5c4f1a1265c.jpg?mw=660,98,Wrap,https://www.tasteatlas.com/wraps,Popiah,https://www.tasteatlas.com/fujian,Fujian,,,,,"Popiah is a traditional Chinese roll, wrapped and filled with a variety of ingredients. Often compared to the more famous , the main difference is that popiah is never deep-fried. The crepe-like wrappers for popiah are delicat...",spring rolls,https://www.tasteatlas.com/popiah/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/snow-fungus-soup,https://cdn.tasteatlas.com//Images/Dishes/6f8fe9d5ec044208933eac7cde71c332.jpg?mw=660,99,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Snow Fungus Soup,https://www.tasteatlas.com/guangdong,Guangdong,,,,,"Snow fungus soup is a Chinese delicacy incorporating snow fungus, an edible fungus that grows on trees and has been used since ancient times as a remedy. It is believed that snow fungus can nourish the lungs, and it is especially beneficial for wo...",,https://www.tasteatlas.com/snow-fungus-soup/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/egg-foo-young,https://cdn.tasteatlas.com//Images/Dishes/e8fb4079c0104cfeabbf078927c6b0f6.jpg?mw=660,100,Egg Dish,https://www.tasteatlas.com/egg-dishes,Egg foo young,https://www.tasteatlas.com/shanghai,Shanghai,,,,,"The inspiration for this omelet-like dish is believed to have come from  egg slices, an elaborate recipe found in traditional Shanghai cuisine. Literally meaning , this Chinese dish consists of lightly beaten eggs...",fu yung,https://www.tasteatlas.com/egg-foo-young/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/cured-ham,https://cdn.tasteatlas.com/images/ingredientgroups/e24fe15038ed4b04b5ba1b336664583a.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/Bean-sprouts,https://cdn.tasteatlas.com/images/ingredientgroups/cb386a4f4d0b44c3be41be20a039b18b.png?h=120&w=120,n/a
https://www.tasteatlas.com/momo-dumplings-tibet,https://cdn.tasteatlas.com//Images/Dishes/fb7f8fb6961e4301880ada5b828a6560.jpg?mw=660,101,Dumplings,https://www.tasteatlas.com/Dumplings,Momo,https://www.tasteatlas.com/tibet,Tibet,4.4,,,,"Momo dumplings were traditionally only filled with minced meat, but nowadays, the fillings have diversified to include vegetables, dairy, or a combination of both. They are native to Tibet and have been brought to the Kathmandu Valley by traveling...",,https://www.tasteatlas.com/momo-dumplings-tibet/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/napa-cabbage,https://cdn.tasteatlas.com/images/dishes/671bb902f41043dda85b12d0b2d8006b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,
https://www.tasteatlas.com/longevity-peach,https://cdn.tasteatlas.com//Images/Dishes/b4522d284b924e30b1f181f93dd9cdf3.jpg?mw=660,102,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Longevity Peach,,,,Best in   (Hong Kong),Lung King Heen,https://www.tasteatlas.com/LungKingHeen,"Although some may think this Chinese delicacy is a fruit, it is actually a white pastry bun with a reddish tip, visually mimicking the shape of a peach. It can be stuffed with either red bean paste, lotus paste, or custard. Longevity peaches are c...",,https://www.tasteatlas.com/longevity-peach/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/nuomici,https://cdn.tasteatlas.com//Images/Dishes/e98e062e1d924b07b691f5a9854e222a.jpg?mw=660,103,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Nuomici,https://www.tasteatlas.com/hong-kong,Hong Kong,,Best in   (Hong Kong),Harbour Restaurant,https://www.tasteatlas.com/harbour-restaurant,"Nuomici is a ball-shaped pastry made with glutinous rice flour. Most commonly, it is rolled in desiccated coconut. Its interior is often filled with ingredients such as sugar, peanuts, azuki bean paste, and black sesame seed paste. The dessert is ...",,https://www.tasteatlas.com/nuomici/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/over-bridge-rice-noodles,https://cdn.tasteatlas.com//Images/Dishes/969d97d9ccf34e5f857246ec5f60e3bd.jpg?mw=660,104,Noodle Dish,https://www.tasteatlas.com/Noodles,Crossing-the-Bridge Noodles (Guo qiao mi xian),https://www.tasteatlas.com/yunnan,Yunnan,,Best in   (Chaoyang District),In & Out,https://www.tasteatlas.com/in--out,"Over the bridge rice noodles (guo qiao mi xian) is a rice noodle soup, a specialty of Yunnan cuisine. When broken into segments, the soup consists of chicken soup, rice noodles, sliced meat, and vegetables, as well as some additional ingredients u...",,https://www.tasteatlas.com/over-bridge-rice-noodles/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/wenchang-chicken,https://cdn.tasteatlas.com//images/dishes/d2fe46a3465846f6ad3d2f4bedf396da.jpg?mw=660,105,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Wenchang Chicken,https://www.tasteatlas.com/wenchang,Wenchang,,Best in   (Guangzhou),Jiang by Chef Fei,https://www.tasteatlas.com/JiangByChefFei,"Wenchang chicken is one of the most popular poultry dishes in China, specifically the Wenchang city area in Hainan. It is believed that the dish originated during the Ming Dynasty era, when an official from Wenchang had brought the chickens from h...",,https://www.tasteatlas.com/wenchang-chicken/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/chongqing-chicken,https://cdn.tasteatlas.com//Images/Dishes/eae1269448ac449f946ab70b441de6fa.jpg?mw=660,106,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Chongqing Chicken,https://www.tasteatlas.com/chongqing,Chongqing,,Best in   (Dongcheng District),Black Sesame Kitchen,https://www.tasteatlas.com/BlackSesameKitchen,"Chongqing chicken is a famous Sichuan dish consisting of chicken and chilis. The dish is usually made with chicken on the bone, which is then chopped into small pieces, marinated, and deep-fried. Traditionally, there is almost always more dried re...",,https://www.tasteatlas.com/chongqing-chicken/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,,,,n/a
