search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/pohorska-gibanica,https://cdn.tasteatlas.com//images/dishes/314ba5f4120d4c079ba1fb53c1a66835.jpg?mw=660,60,Cake,https://www.tasteatlas.com/cakes,Pohorska gibanica,"Different types of gibanica layer cakes can be found in almost every Slovenian region. In Pohorje, gibanica is made with yeast dough and homemade cottage cheese. The cake can be enriched with seasonal ingredients such as dried pears, apples, fores...",https://www.tasteatlas.com/pohorska-gibanica/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/styria-slovenia,Styria,,n/a
https://www.tasteatlas.com/strukljeva-juha,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,61,Soup,https://www.tasteatlas.com/Soups,Štrukljeva juha,"Štrukljeva juha or  is a popular fasting dish from the Maribor region. In order to prepare it, štruklji dumplings (made from strudel dough and filled with cottage cheese) are cut into smaller pi...",https://www.tasteatlas.com/strukljeva-juha/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/fresh-cheeses,https://cdn.tasteatlas.com/images/ingredientgroups/59b7f9c3624d4c5aa041912fbc728f5b.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,https://www.tasteatlas.com/styria-slovenia,Styria,Štajerska dumpling soup,n/a
https://www.tasteatlas.com/makovi-kulinji,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,62,Pasta,https://www.tasteatlas.com/pasta,Makovi külinji,"Makovi külinji is a traditional Slovenian pasta dish originating from the Prekmurje region. The dish is usually made with a combination of flour, eggs, lard, sour cream, and crushed poppy seeds. Once prepared, the dough is cut or torn into la...",https://www.tasteatlas.com/makovi-kulinji/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/poppy-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/97155d8b74314c729dd497a01bcad98b.png?h=120&w=120,,,https://www.tasteatlas.com/prekmurje,Prekmurje,,n/a
https://www.tasteatlas.com/prazene-gobe-z-jajci,https://cdn.tasteatlas.com//images/dishes/04d6cebc1f8b44fc9566907181a2006b.jpg?mw=660,63,Egg Dish,https://www.tasteatlas.com/egg-dishes,Pražene gobe z jajci,"Pražene gobe z jajci is a Slovenian dish with origins in the Štajerska region, where mushroom picking is a common and popular activity, so baked mushrooms with eggs and fresh parsley is a beloved dish in the region, served as a hot appetize...",https://www.tasteatlas.com/prazene-gobe-z-jajci/wheretoeat,https://www.tasteatlas.com/porcino,https://cdn.tasteatlas.com/images/dishes/489d7eb952ae4de4912621bd539399cb.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/styria-slovenia,Styria,,n/a
https://www.tasteatlas.com/tuhinjska-fila,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,64,Appetizer,https://www.tasteatlas.com/Appetizers,Tuhinjska fila,"Tuhinjska fila or  is a traditional Slovenian dish that is only prepared on festive occasions, such as Easter. It is made with white bread, eggs, ham or smoked meat, onions, cream, and various spices. Visually, it is remini...",https://www.tasteatlas.com/tuhinjska-fila/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/kamnik,Kamnik,Tuhinj stuffing,n/a
https://www.tasteatlas.com/slivova-juha,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,65,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Slovenian Plum Soup (Slivova juha),"Slivova juha is a traditional Slovenian soup originating from the Styria region and the northeast region of Slovenia. This refreshing soup is made with a simple combination of fresh plums, water, milk, millet, and salt. The plums are cooked in wat...",https://www.tasteatlas.com/slivova-juha/wheretoeat,https://www.tasteatlas.com/Plums,https://cdn.tasteatlas.com/images/ingredientgroups/6b5b38011c7d4e43af117c875ad232b2.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Millet,https://cdn.tasteatlas.com/images/ingredientgroups/9a2b29262b3f458e88e628d51011428f.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,https://www.tasteatlas.com/styria-slovenia,Styria,,n/a
https://www.tasteatlas.com/kostelske-hrge,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,66,Dumplings,https://www.tasteatlas.com/Dumplings,Kostelske hrge,"Kostelske hrge are traditional Slovenian dumplings originating from the town of Kostel. They’re made with a combination of potatoes, eggs, cracklings, garlic, salt, pepper, butter or lard, parsley, flour, and breadcrumbs. The potatoes are pe...",https://www.tasteatlas.com/kostelske-hrge/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/kostel,Kostel,,n/a
https://www.tasteatlas.com/sirova-zafrknjaca,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,67,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Sirova zafrknjača,"Sirova zafrknjača is a traditional Slovenian dish originating from the Kozjansko area. The dish consists of dough that's topped with a mixture of cottage cheese, sour cream, eggs, and sugar. The dough is made with a combination of flour, yeast, mi...",https://www.tasteatlas.com/sirova-zafrknjaca/wheretoeat,https://www.tasteatlas.com/cottage-cheeses,https://cdn.tasteatlas.com/images/ingredientgroups/e176137b58cf40289899e813d0588113.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/kozje,Kozje,,n/a
https://www.tasteatlas.com/pofalaca,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,68,Savory Pie,https://www.tasteatlas.com/savory-pies,Pofaláča,"Pofaláča is a traditional Slovenian dish originating from the Posavje and Bizeljsko area near Ljubljana. The dough is usually made with a combination of flour, yeast, salt, sugar, eggs, butter, and milk. It's left to rest before it's kneade...",https://www.tasteatlas.com/pofalaca/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/cvarci,https://cdn.tasteatlas.com/images/dishes/9e036c27d214403fa1ff2cc93fe9ba98.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,https://www.tasteatlas.com/ljubljana,Ljubljana,,n/a
https://www.tasteatlas.com/grusavi-zlinkrofi,https://cdn.tasteatlas.com//images/dishes/dd9e2c02d0a5447787e1c00ba615fad4.jpg?mw=660,69,Dumplings,https://www.tasteatlas.com/Dumplings,Grušavi žlinkrofi,"Grušavi žlinkrofi are traditional dumplings originating from Slovenia. These small dumplings are typically filled with dried pears and topped with honey. The dough is made with a combination of flour, eggs, milk, and oil. It is then shaped ...",https://www.tasteatlas.com/grusavi-zlinkrofi/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Pears,https://cdn.tasteatlas.com/images/ingredientgroups/b0040fc46a934ebd9857e5947aeebd5a.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/upper-savinja-valley,Upper Savinja Valley,,n/a
https://www.tasteatlas.com/koruzna-prga,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,70,Bread,https://www.tasteatlas.com/Breads,Koruzna prga,"Koruzna prga is a traditional Slovenian festive bread originating from the Posavje region. It's made with a combination of corn flour, eggs, milk, baking powder, salt, and fat for greasing the baking tin. The scalded milk (or milk and cream) is po...",https://www.tasteatlas.com/koruzna-prga/wheretoeat,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/baking-powder,https://cdn.tasteatlas.com/images/ingredientgroups/f7e7555a30e44b63993b9aa893fd064c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,https://www.tasteatlas.com/brezice,Brežice,,n/a
https://www.tasteatlas.com/posmodula,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,71,Snack,https://www.tasteatlas.com/Snacks,Posmodula,"Posmodula is a traditional Slovenian dish originating from the Kranj area. The dough is made with a combination of flour, water, salt, and yeast. It is then thinly rolled and typically topped with sour cream, minced lard, and various aromatic herb...",https://www.tasteatlas.com/posmodula/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/marjoram,https://cdn.tasteatlas.com/images/ingredientgroups/12b31184394747588ce88ac03cfa4f1d.png?h=120&w=120,https://www.tasteatlas.com/sage,https://cdn.tasteatlas.com/images/ingredientgroups/d2ae74716f4148ac9b4a9ca892013c81.png?h=120&w=120,https://www.tasteatlas.com/kranj,Kranj,,n/a
https://www.tasteatlas.com/janska-vezivka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,72,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Janška vezivka,"Janška vezivka is a traditional Slovenian sweet bread originating from Janče, located on the eastern side of Ljubljana. This festive bread is made with a combination of flour, butter, eggs, milk, sugar, salt, yeast, rum, and vanilla sugar. ...",https://www.tasteatlas.com/janska-vezivka/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/rum,https://cdn.tasteatlas.com/images/dishes/7a2519c3071649deb754fcd426d36749.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/ljubljana,Ljubljana,,n/a
https://www.tasteatlas.com/pohorski-zganci,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,73,Side Dish,https://www.tasteatlas.com/Sides,Pohorski žganci,"Pohorski žganci or olbič is a traditional Slovenian dish originating from the Pohorje region. The dish is usually made with a combination of potatoes, corn flour, salt, and ocvirki (a type of pork crackling). The potatoes are peeled, sliced, and c...",https://www.tasteatlas.com/pohorski-zganci/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/cvarci,https://cdn.tasteatlas.com/images/dishes/9e036c27d214403fa1ff2cc93fe9ba98.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,https://www.tasteatlas.com/upper-carniola,Upper Carniola,,n/a
https://www.tasteatlas.com/prleske-murke,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,74,Salad,https://www.tasteatlas.com/Salads,Prlekija Cucumbers (Prleške murke),"Prleške murke is a traditional Slovenian salad originating from Prlekija. The salad is made with a combination of cucumbers, garlic, onions, salt, caraway, sour milk, sour cream, black pepper, and paprika. The cucumbers are peeled and grate...",https://www.tasteatlas.com/prleske-murke/wheretoeat,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/soured-milk,https://cdn.tasteatlas.com/images/ingredientgroups/aad76b1dba314d1f8416e7b778c3fcd6.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/caraway,https://cdn.tasteatlas.com/images/ingredientgroups/09d9a789fcdb43c1839777b7e1b8d9d2.png?h=120&w=120,https://www.tasteatlas.com/prlekija,Prlekija,,n/a
https://www.tasteatlas.com/prosta-povitica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,75,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Prosta povitica,"Translated as , this simple and frugal dish hails from the Slovenian region of Bela Krajina. It consists of thin sheets of dough that are coated in melted lard, sprinkled with salt, and smeared with beaten eggs. The dough i...",https://www.tasteatlas.com/prosta-povitica/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/white-carniola,White Carniola,simple povitica,n/a
https://www.tasteatlas.com/bohinjski-zganci,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,76,Porridge,https://www.tasteatlas.com/Porridge,Bohinjski žganci,"Bohinjski žganci is a traditional Slovenian dish originating from Bohinj. This polenta-like dish is made from coarsely ground autochtonous  flint corn, characterized by dark reddish kernels. The roughly milled corn flour i...",https://www.tasteatlas.com/bohinjski-zganci/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/bohinj,Bohinj,Bohinjka/Trdinka,n/a
https://www.tasteatlas.com/vsenat-zelje,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,77,Side Dish,https://www.tasteatlas.com/Sides,Všenat zelje,"Všenat zelje is a traditional peasant dish originating from the Ljubljana area in Slovenia. The simple dish is prepared with a combination of millet groats, sauerkraut, water, salt, lard, and cracklings. The ingredients are stewed, topped w...",https://www.tasteatlas.com/vsenat-zelje/wheretoeat,https://www.tasteatlas.com/Millet,https://cdn.tasteatlas.com/images/ingredientgroups/9a2b29262b3f458e88e628d51011428f.png?h=120&w=120,https://www.tasteatlas.com/sauerkraut,https://cdn.tasteatlas.com/images/dishes/6c957380abbf401db35d842a763e6eed.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/pork-rinds,https://cdn.tasteatlas.com/images/ingredientgroups/44f7b7976b2d48df8c38c4001bc287f2.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,https://www.tasteatlas.com/ljubljana,Ljubljana,,n/a
https://www.tasteatlas.com/pohorc,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,78,Bread,https://www.tasteatlas.com/Breads,Pohorc,"Pohorc is a traditional Slovenian bread originating from the Pohorje region. This homemade bread is usually made with a combination of wheat flour, rye flour, yeast, salt, and water. The yeast is mixed with flour, salt, and water in order to make ...",https://www.tasteatlas.com/pohorc/wheretoeat,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/rye-flours,https://cdn.tasteatlas.com/images/ingredientgroups/817f5911af674d3da45eed32eb3fd491.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,https://www.tasteatlas.com/upper-carniola,Upper Carniola,,n/a
