search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/roso-z-kury,https://cdn.tasteatlas.com//Images/Dishes/5dfe017ff21a42a7a2df63e96f748bd9.jpg?mw=660,50,Chicken Soup,https://www.tasteatlas.com/chicken-soups,Rosół z kury,4.1,,,,"This clear and hearty chicken broth is one of the most traditional Polish soups. Usually prepared with meat left on the bone, it can incorporate various diced root vegetables and different types of noodles. The recipes for rosół z kury are ...",,https://www.tasteatlas.com/roso-z-kury/wheretoeat,https://www.tasteatlas.com/Poultry,https://cdn.tasteatlas.com/images/ingredientgroups/ce97fb1a7de24853979f61e8ea541fb0.png?h=120&w=120,https://www.tasteatlas.com/Noodles-shapes,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,,,,
https://www.tasteatlas.com/zupa-rybna,https://cdn.tasteatlas.com//Images/Dishes/5f43c72eac5644f9a9385b05625cf983.jpg?mw=660,51,Fish Soup,https://www.tasteatlas.com/fish-soups,Zupa rybna,3.5,Best in   (Sopot),Bar Przystań,https://www.tasteatlas.com/bar-przystan,"Traditional Polish fish soup usually consists of fish fillets, vegetables, and a variety of spices and fresh herbs. Even though the choice of ingredients and the method of preparation might vary, the soup is usually made with a flavorful fish brot...",,https://www.tasteatlas.com/zupa-rybna/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/ryba-smazona,https://cdn.tasteatlas.com//images/dishes/0944d5dcb37f411b9ebff64bfdd5d5e7.jpg?mw=660,52,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Ryba smażona,4.1,Best in   (Wola Brwileńska),Bar u Rybaka,https://www.tasteatlas.com/bar-u-rybaka,"Fried fish is a classic Polish dish that can be prepared with whole fish, single or butterfly fillets, or various cutlets. Any fish variety can be employed, and whichever cut is used, the fish is usually breaded or lightly dusted with flour, befor...",,https://www.tasteatlas.com/ryba-smazona/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,
https://www.tasteatlas.com/torunskie-pierniki,https://cdn.tasteatlas.com//Images/Dishes/573b837ca00540489cfff86873e9050c.jpg?mw=660,53,Cookie,https://www.tasteatlas.com/Cookies,Toruńskie pierniki,4.2,Best in   (Toruń),Kopernik,https://www.tasteatlas.com/Kopernik,"Even though they are often referred as Toruń gingerbread cookies, pierniki derive their name from the Polish word pieprz, meaning pepper. The authentic recipe is still a closely guarded secret, but they are traditionally made with wheat or rye flo...",,https://www.tasteatlas.com/torunskie-pierniki/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/torun,https://cdn.tasteatlas.com/images/emblems/14b10108edd14789b7277c6fef5c8403.png,Toruń,
https://www.tasteatlas.com/wuzetka,https://cdn.tasteatlas.com//images/dishes/7b02a8afe5874841ab4e96bbc98f5564.jpg?mw=660,54,Chocolate Cake,https://www.tasteatlas.com/chocolate-cakes,Wuzetka,,,,,"Wuzetka is a traditional Polish cake originating from Warsaw. The cake consists of chocolate sponge cake that's filled with whipped cream and covered with chocolate icing. It's usually made with a combination of flour, eggs, sugar, butter, cocoa p...",,https://www.tasteatlas.com/wuzetka/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/cocoa-powders,https://cdn.tasteatlas.com/images/ingredientgroups/bd9f7727f40c4cabb31ce5d2cb310d99.png?h=120&w=120,https://www.tasteatlas.com/dark-chocolates,https://cdn.tasteatlas.com/images/ingredientgroups/5e42bba78ad84f15a75bd384bbe1b54e.png?h=120&w=120,https://www.tasteatlas.com/whipped-creams,https://cdn.tasteatlas.com/images/ingredientgroups/d411ef79c0124f5e9dc3ae178912f4b6.png?h=120&w=120,https://www.tasteatlas.com/warsaw,https://cdn.tasteatlas.com/images/emblems/bb58f1ed4c2f4ec78e4a89dad0cda61b.png,Warsaw,n/a
https://www.tasteatlas.com/baranina,https://cdn.tasteatlas.com//images/dishes/7648d00761bb4bee95bf0f676b810cef.jpg?mw=660,55,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Baranina,,,,,"Baranina or mutton is typical of traditional Polish cuisine, although it is rarely consumed today. Stewing, braising, grilling, and roasting are some of the traditional ways used for preparing different cuts of mutton. One of the most common mutto...",,https://www.tasteatlas.com/baranina/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/salatka-ziemniaczana,https://cdn.tasteatlas.com//images/dishes/957cf5f739444381bb64c0257aee2274.jpg?mw=660,56,Salad,https://www.tasteatlas.com/Salads,Sałatka ziemniaczana,4.1,,,,"Even though the star of Polish sałatka ziemniaczana are cooked potatoes, this traditional salad is incredibly versatile and can incorporate various fresh or pickled vegetables, boiled eggs, and smoked meat. All of the ingredients are usually blend...",,https://www.tasteatlas.com/salatka-ziemniaczana/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/radishes,https://cdn.tasteatlas.com/images/ingredientgroups/b5fc9e4af2ca4f48a844773d630190f8.png?h=120&w=120,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,,,,
https://www.tasteatlas.com/chaka,https://cdn.tasteatlas.com//Images/Dishes/cde2cd045d0346c888b341c1ddc9bfa2.jpg?mw=660,57,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Chałka,4.0,,,,"Usually shaped into a braided loaf, chałka is a soft, sweet Polish bread prepared with a rich yeasted dough. It can occasionally incorporate raisins or other dried fruits and is traditionally sprinkled with sesame or poppy seeds and sliced almonds...",,https://www.tasteatlas.com/chaka/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/sekacz,https://cdn.tasteatlas.com//Images/Dishes/03572eba73e14746aa0f9ecd8d0b871f.jpg?mw=660,58,Cake,https://www.tasteatlas.com/cakes,Sękacz,4.4,,,,"Known as sękacz in Poland and šakotis in Lithuania, this famous tree cake is a vital part of traditional Polish and Lithuanian cuisine. Prepared with a thick batter which is repeatedly poured over a rotating horizontal spit, the cake is oft...",,https://www.tasteatlas.com/sekacz/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/saatka-warzywna,https://cdn.tasteatlas.com//images/dishes/c94a37636708430aab124811f735a012.jpg?mw=660,59,Salad,https://www.tasteatlas.com/Salads,Sałatka warzywna,4.0,,,,"A variety of finely chopped vegetables is combined with creamy mayonnaise in order to create this popular Polish salad that is usually enjoyed during Christmastime. Even though it is incredibly versatile and easily adjusted to any taste, sałatka w...",,https://www.tasteatlas.com/saatka-warzywna/wheretoeat,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Picklings,https://cdn.tasteatlas.com/images/dishgroups/ed693cb967654e728565a8ad08057db4.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,,,,
https://www.tasteatlas.com/surowka-z-marchewki,https://cdn.tasteatlas.com//images/dishes/33a17d8ffbc0460285180d6a66b3793c.jpg?mw=660,60,Salad,https://www.tasteatlas.com/Salads,Surówka z marchewki,4.1,,,,"This refreshing Polish salad is prepared with coarsely or finely grated carrots that are lightly seasoned with lemon juice. Easily adjusted with additional ingredients, the salad often incorporates ingredients such as grated apples, raisins, nuts,...",,https://www.tasteatlas.com/surowka-z-marchewki/wheretoeat,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/caraway,https://cdn.tasteatlas.com/images/ingredientgroups/09d9a789fcdb43c1839777b7e1b8d9d2.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,
https://www.tasteatlas.com/babka-ziemniaczana,https://cdn.tasteatlas.com//images/dishes/163fbee097a2422b932ac7e0fd02a58a.jpg?mw=660,61,Casserole,https://www.tasteatlas.com/casserole,Babka ziemniaczana,3.8,,,,"This simple potato casserole is believed to have originated from the popular Jewish . It consists of seasoned grated potatoes that are combined with eggs, then the concoction is baked until golden and crispy. Formerly associated with...",kugel,https://www.tasteatlas.com/babka-ziemniaczana/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/zupa-szczawiowa,https://cdn.tasteatlas.com//Images/Dishes/971692ca24fd4db6bb34a20e2e0592cb.jpg?mw=660,62,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Zupa szczawiowa,3.9,,,,This flavorful sorrel soup is a comforting dish that is prepared and consumed throughout Poland and many Eastern European countries. It is usually prepared with fresh sorrel that is gently cooked in meat or vegetable broths and thickened with egg ...,,https://www.tasteatlas.com/zupa-szczawiowa/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/budyn,https://cdn.tasteatlas.com//images/dishes/931300f683894fccbe4aea921eb7345b.jpg?mw=660,63,Pudding,https://www.tasteatlas.com/puddings,Budyń,4.2,,,,"In Poland, the term  is mainly used to refer to various homemade or store-bought creamy puddings. They typically consist of sweetened milk that is thickened with cornstarch or gelatin, and additionally infused with chocolate, vanilla...",budyń,https://www.tasteatlas.com/budyn/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/zupa-buraczkowa,https://cdn.tasteatlas.com//Images/Dishes/30b9b20068e148efa4e7005a6f26a3d1.jpg?mw=660,64,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Zupa buraczkowa,4.1,,,,"A close relative to the more famous  or , zupa buraczkowa is a traditional Polish beet soup with a refreshing flavor. Unlike barszcz, which the Polish enjoy as a clear strained soup, this hearty variety is packed wi...",barszcz,https://www.tasteatlas.com/zupa-buraczkowa/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kaczka-z-jabkami,https://cdn.tasteatlas.com//images/dishes/de93169c2612461f973228dc9565d6b0.jpg?mw=660,65,Duck Dish,https://www.tasteatlas.com/duck-dishes,Kaczka z jabłkami,4.6,,,,"Roasted duck with apples is a traditional Polish dish that is mainly served as a restaurant specialty or a festive, home-cooked meal. The duck is generously seasoned before it is stuffed with grated, sliced, or whole apples, and is then baked unti...",,https://www.tasteatlas.com/kaczka-z-jabkami/wheretoeat,https://www.tasteatlas.com/Duck,https://cdn.tasteatlas.com/images/ingredientgroups/0a14c8f14ae348468a1f8f23c4738bef.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/rosemary,https://cdn.tasteatlas.com/images/ingredientgroups/33093313b121454bb59b20c095fdb2e7.png?h=120&w=120,https://www.tasteatlas.com/tarragons,https://cdn.tasteatlas.com/images/ingredientgroups/0a8a1d9dc7be498d9769b124bbfaf59c.png?h=120&w=120,https://www.tasteatlas.com/marjoram,https://cdn.tasteatlas.com/images/ingredientgroups/12b31184394747588ce88ac03cfa4f1d.png?h=120&w=120,,,,
https://www.tasteatlas.com/marcinek,https://cdn.tasteatlas.com//images/dishes/e6d3a68beae34ce2bf90883ad15c4700.jpg?mw=660,66,Cake,https://www.tasteatlas.com/cakes,Marcinek,4.3,,,,"Hailing from Podlaskie region, marcinek is a dessert consisting of layers of dough, usually around twenty thin layers, which are coated with cream and stacked to form a cake-like dessert. Similar to a shortcrust pastry, the dough for the cake is m...",,https://www.tasteatlas.com/marcinek/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/podlaskie-voivodeship,https://cdn.tasteatlas.com/images/emblems/616fb07c03e748ddbead6d5c86ca90f3.png,Podlaskie Voivodeship,
https://www.tasteatlas.com/surowka-z-biaej-kapusty,https://cdn.tasteatlas.com//images/dishes/ca5c37def718497cbdc3e43c1f84452d.jpg?mw=660,67,Salad,https://www.tasteatlas.com/Salads,Surówka z białej kapusty,4.2,,,,"This appetizing Polish salad is made with shredded green cabbage and, optionally, grated carrots or onions. It is usually moderately seasoned with a tangy lemon juice dressing, then occasionally blended with a creamy combination of sour cream and ...",,https://www.tasteatlas.com/surowka-z-biaej-kapusty/wheretoeat,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,,,,
https://www.tasteatlas.com/krokiet,https://cdn.tasteatlas.com//Images/Dishes/7b2dd6b20cc64902a33baa70117f09b8.jpg?mw=660,68,Pancake,https://www.tasteatlas.com/pancakes,Krokiet,4.5,,,,"Krokiet is a unique Polish dish consisting of a thin crêpe filled with various ingredients. It is then neatly folded in a roll, breaded, and shortly fried until golden and crispy. The fillings are usually based on sautéed meat or vege...",,https://www.tasteatlas.com/krokiet/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,,,,
https://www.tasteatlas.com/schab-faszerowany,https://cdn.tasteatlas.com//images/dishes/54a1d274d9684f9f9f995bf783a3757a.jpg?mw=660,69,Pork Dish,https://www.tasteatlas.com/pork-dishes,Schab faszerowany,3.3,,,,"This traditional Polish dish consists of lean, uncured pork loin stuffed with ground pork or sausage and typically, either prunes or dried apricots, though apples can be used as well. The loin is then rolled, rubbed with a rich blend of herbs, and...",,https://www.tasteatlas.com/schab-faszerowany/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/Apricots,https://cdn.tasteatlas.com/images/ingredientgroups/0a0cb8afaa784da8896f7d5404da7ef1.png?h=120&w=120,,,,
https://www.tasteatlas.com/saatka-z-boczkiem,https://cdn.tasteatlas.com//images/dishes/dee99a2b82e6449c9fe5243f710e5f2f.jpg?mw=660,70,Salad,https://www.tasteatlas.com/Salads,Sałatka z boczkiem,2.7,,,,"Sałatka z boczkiem is a universal term which refers to many types of Polish salads prepared with crispy fried bacon. They are usually made with lettuce, baby spinach, or rocket, while the bacon is either fried separately and used as a topping or b...",,https://www.tasteatlas.com/saatka-z-boczkiem/wheretoeat,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Lettuce,https://cdn.tasteatlas.com/images/ingredientgroups/7e0f57e1acdf4336ae728bbaf80a1f36.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/spinach,https://cdn.tasteatlas.com/images/ingredientgroups/2218c5aa26ab49168e768f4bc72feddd.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/kartoflanka,https://cdn.tasteatlas.com//Images/Dishes/c44ada4d559648dcbbea17dce4e691b9.jpg?mw=660,71,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Kartoflanka,3.2,,,,"This traditional Polish potato soup is incredibly versatile and apart from potatoes, it can incorporate various root vegetables, mushrooms, or smoked meat. The choice of ingredients is easily adjusted to personal preferences, but all the varieties...",,https://www.tasteatlas.com/kartoflanka/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/saatka-wiosenna,https://cdn.tasteatlas.com//images/dishes/19e5e5a581384ee7841bfe1c1b159d5b.jpg?mw=660,72,Salad,https://www.tasteatlas.com/Salads,Sałatka wiosenna,4.0,,,,"Although it is translated as , this simple and versatile Polish dish is enjoyed all year round. Spring salad comes in a seemingly endless number of flavors and ingredient combinations, but it typically consists of lettuce, var...",spring salad,https://www.tasteatlas.com/saatka-wiosenna/wheretoeat,https://www.tasteatlas.com/Lettuce,https://cdn.tasteatlas.com/images/ingredientgroups/7e0f57e1acdf4336ae728bbaf80a1f36.png?h=120&w=120,https://www.tasteatlas.com/cherry-tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/e271c4e1392843aeadd90316f0a84853.png?h=120&w=120,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/radishes,https://cdn.tasteatlas.com/images/ingredientgroups/b5fc9e4af2ca4f48a844773d630190f8.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,,
https://www.tasteatlas.com/zupa-borowikowa,https://cdn.tasteatlas.com//images/dishes/32ba615a3c444bb08ccb3f921b08e7f1.jpg?mw=660,73,Mushroom Soup,https://www.tasteatlas.com/mushroom-soups,Zupa borowikowa,4.5,,,,"Zupa borowikowa is a flavorful Polish soup with borowik mushrooms, also known as . The soup is beloved throughout Poland and is often served on Christmas Eve. Apart from the fresh version, the soup is so popula...",the king of forest mushrooms,https://www.tasteatlas.com/zupa-borowikowa/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/leniwe-pierogi,https://cdn.tasteatlas.com//Images/Dishes/6ab9d8e6062f4f2db70a7c6939860f9c.jpg?mw=660,74,Dumplings,https://www.tasteatlas.com/Dumplings,Leniwe pierogi,4.3,,,,"Translated as , these simple dumplings do not share many similarities with the traditional pierogi. They are made with fresh cottage cheese, eggs, and flour, shaped into a soft dough that is either cut into uniform shapes or c...",lazy pierogi,https://www.tasteatlas.com/leniwe-pierogi/wheretoeat,https://www.tasteatlas.com/Flour,,https://www.tasteatlas.com/Eggs,,https://www.tasteatlas.com/fresh-cheeses,,,,,,,,,,,
https://www.tasteatlas.com/kotlet-z-piersi-kurczaka,https://cdn.tasteatlas.com//images/dishes/9c812e803f204d4e89facda51be75886.jpg?mw=660,75,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Kotlet z piersi kurczaka,4.3,,,,"Kotlet z piersi kurczaka is a Polish fried chicken breast cutlet, crispy on the outside and moist on the inside. The secret lies in pounding the chicken breast until it becomes very thin, which allows the meat to cook faster and to retain the mois...",,https://www.tasteatlas.com/kotlet-z-piersi-kurczaka/wheretoeat,https://www.tasteatlas.com/Chicken,,https://www.tasteatlas.com/Flour,,https://www.tasteatlas.com/Eggs,,https://www.tasteatlas.com/breadcrumbs,,,,,,,,,
https://www.tasteatlas.com/barszcz-czysty-czerwony,https://cdn.tasteatlas.com//images/dishes/ef635919786c422790ea128acbf48b87.jpg?mw=660,76,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Barszcz czysty czerwony,4.4,,,,"Borscht is a popular beet soup found in many Central and Eastern European countries. Although the most common Polish version is a thick borscht prepared with beetroot and various root vegetables, the unique Polish version comes in the form of a cl...",,https://www.tasteatlas.com/barszcz-czysty-czerwony/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/zrazy-woowe-zawijane,https://cdn.tasteatlas.com//images/dishes/35d24b398c2e44be9d1d3b7c63e527d4.jpg?mw=660,77,Beef Dish,https://www.tasteatlas.com/beef-dishes,Zrazy wołowe zawijane,4.5,,,,"Zrazy wołowe zawijane is a traditional Polish beef roulade consisting of thin beef slices which are wrapped around a filling, and then browned and braised. Although the method of preparation and the filling may vary, the beef slices are usually sm...",,https://www.tasteatlas.com/zrazy-woowe-zawijane/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/masovian-voivodeship,https://cdn.tasteatlas.com/images/emblems/f4ab55402ec447ff940d65945ca46548.png,Masovian Voivodeship,
https://www.tasteatlas.com/czernina,https://cdn.tasteatlas.com//Images/Dishes/7b5ab1155c5e43f6a887351bc708ba70.jpg?mw=660,78,Offal Soup,https://www.tasteatlas.com/offal-soups,Czernina,2.7,Best in   (Łódź),Piwnica Łódzka Restauracja,https://www.tasteatlas.com/piwnica-lodzka-restauracja,"Czernina is a traditional Polish soup prepared with duck or goose blood, which is preserved in vinegar so it would not coagulate. The soup is made with a flavorful duck broth, while the typical additions include dried fruits and a variety of spice...",,https://www.tasteatlas.com/czernina/wheretoeat,,,,,,,,,,,,,,,,
