search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,score-text--na
https://www.tasteatlas.com/mu-manao,https://cdn.tasteatlas.com//images/dishes/74f5481128264dc0b0c3bb8853b79017.jpg?mw=660,51,Pork Dish,https://www.tasteatlas.com/pork-dishes,Mu manao,,,,,"Mu manao or is a Thai dish that unites all the authentic Thai flavors in one – sweet, spicy, savory, and sour. As the name suggests, this dish consists of pork ( means  in Thai) soaked in a spicy dr...",moo manao,READ MORE,https://www.tasteatlas.com/mu-manao/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Broccoli,https://cdn.tasteatlas.com/images/ingredientgroups/c2c817f763b84582b82614e8838c1b46.png?h=120&w=120,https://www.tasteatlas.com/Kale,https://cdn.tasteatlas.com/images/ingredientgroups/701848c621f34e81afb592bc9e82225c.png?h=120&w=120,https://www.tasteatlas.com/Limes,https://cdn.tasteatlas.com/images/ingredientgroups/64e50731ad814053bbaa3e63f1006784.png?h=120&w=120,https://www.tasteatlas.com/bird's-eye-chili,https://cdn.tasteatlas.com/images/ingredientgroups/4620219ecaba4005b20188e567a64cf0.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/pla-muek-yang,https://cdn.tasteatlas.com//images/dishes/1e85458a97e34c719c6049c03bdf0613.jpg?mw=660,52,Squid Dish,https://www.tasteatlas.com/squid-dishes,Pla muek yang,,,,,"Pla muek yang is a Thai-style chargrilled squid dish typically coated in a spicy, sweet-and-sour sauce consisting of lime juice, fish sauce, garlic, chilis, coriander roots, and sugar. The dish is often served with peanuts and coriander leaves on ...",,READ MORE,https://www.tasteatlas.com/pla-muek-yang/wheretoeat,https://www.tasteatlas.com/squids,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/phat-si-io,https://cdn.tasteatlas.com//images/dishes/b15b41daa6ef4b99b4b5df0a2d1a90e2.jpg?mw=660,53,Noodle Dish,https://www.tasteatlas.com/Noodles,Phat si-io,,,,,"Phat si-io is a Chinese-style noodle dish originating from Thailand. The dish is often prepared and served from street stalls and consists of big noodles or vermicelli which are stir-fried with thinly sliced pork, beef, chicken, or seafood. The di...",,READ MORE,https://www.tasteatlas.com/phat-si-io/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/poo-cha,https://cdn.tasteatlas.com//images/dishes/a97a9cc66d304a789785693db856d508.jpg?mw=660,54,Crab Dish,https://www.tasteatlas.com/crab-dishes,Poo cha,,,,,"Poo cha (a.k.a. ) is a Thai dish consisting of stuffed, deep-fried crabs. The dish is best prepared with fresh crabs that are steamed, and the meat is then removed and flaked before it is combined with pork, shrimps, soy sauce, garl...",poo ja,READ MORE,https://www.tasteatlas.com/poo-cha/wheretoeat,https://www.tasteatlas.com/crabs,https://cdn.tasteatlas.com/images/ingredientgroups/37e8f7030f474704ac241bb0695a92f9.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/kaeng-om,https://cdn.tasteatlas.com//images/dishes/15160cb559eb45459204426af1ff30ba.jpg?mw=660,55,Stew,https://www.tasteatlas.com/Stews,Isan-Style Curry (Kaeng om),,,,,"Kaeng om is a light herbal curry originating from northern Thailand. Unlike the creamy curry varieties, this version does not employ coconut milk. The meat stock is water-based and enriched with a pungent fish sauce known as , kaffi...",pla ra,READ MORE,https://www.tasteatlas.com/kaeng-om/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/lemongrass,https://cdn.tasteatlas.com/images/ingredientgroups/af3b6147b513480cb4545ac1e19d36d0.png?h=120&w=120,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/kaffir-lime-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ae123787cd1f49d997c0da65441cbdca.png?h=120&w=120,https://www.tasteatlas.com/northern-thailand,Northern Thailand,n/a
https://www.tasteatlas.com/sai-ua,https://cdn.tasteatlas.com//images/dishes/ce21ae589d664e2d913725f6ac42aaf3.jpg?mw=660,56,Sausage,https://www.tasteatlas.com/Sausages,Sai ua,,Best in   (Chiang Mai),Sai Ua La Wan,https://www.tasteatlas.com/sai-ua-la-wan,"Renowned for being flavor-packed, sai ua is a type of Northern Thai sausage that combines pork with a red curry paste and a variety of herbs and spices. The meat mixture is prepared with ground pork, green onions, kaffir lime leaves, and cilantro ...",,READ MORE,https://www.tasteatlas.com/sai-ua/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/northern-thailand,Northern Thailand,n/a
https://www.tasteatlas.com/sai-krok-isan,https://cdn.tasteatlas.com//images/dishes/cc817fdcd13247338e2af841edc63ecb.jpg?mw=660,57,Sausage,https://www.tasteatlas.com/Sausages,Sai krok Isan,,Best in   (Non Kha),Mam Yai Goong,https://www.tasteatlas.com/mam-yai-goong,"Sai krok Isan is a fermented sausage from the Isan region. It is made with a mixture of ground pork meat and fat, combined with garlic, sticky rice, salt, and pepper in a natural encasing. The sausage is then allowed to dry and ferment for several...",,READ MORE,https://www.tasteatlas.com/sai-krok-isan/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/northeastern-thailand,Northeastern Thailand,n/a
https://www.tasteatlas.com/yam-khai-dao,https://cdn.tasteatlas.com//images/dishes/64b2fa871688428797f193b4624adecd.jpg?mw=660,58,Salad,https://www.tasteatlas.com/Salads,Yam khai dao,,,,,"This simple Thai salad consists of fried eggs and sliced vegetables such as onions and carrots, as well as a generous amount of freshly chopped cilantro and various greens. The salad is drizzled with a dressing that usually combines lime juice, fi...",,READ MORE,https://www.tasteatlas.com/yam-khai-dao/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/bird's-eye-chili,https://cdn.tasteatlas.com/images/ingredientgroups/4620219ecaba4005b20188e567a64cf0.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/yum-woon-sen,https://cdn.tasteatlas.com//images/dishes/29dc23f799384ad8a52e0fce181fa7b5.jpg?mw=660,59,Salad,https://www.tasteatlas.com/Salads,Yum woon sen,,,,,"Yum woon sen is the name for a spicy Thai salad made with glass noodles, ground pork, chili peppers, and dressings. The noodles and the pork are cooked separately, then combined with crunchy chopped vegetables and drizzled over with fish sauce and...",,READ MORE,https://www.tasteatlas.com/yum-woon-sen/wheretoeat,https://www.tasteatlas.com/cellophane-noodles,https://cdn.tasteatlas.com/images/dishes/028c8224e1e94957b730e1b8e2190af8.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Peanuts,https://cdn.tasteatlas.com/images/ingredientgroups/2880e31ec7bc4b538f2d2884786b69c3.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/nam-phrik,https://cdn.tasteatlas.com//images/dishes/538cdddfb32a47c28caf558616fc102a.jpg?mw=660,60,Sauce,https://www.tasteatlas.com/Sauces,Nam phrik,,,,,"The term nam phrik refers to a vast range of chili-based sauces that are found throughout Thailand. Although the sauces may vary in consistency, they are traditionally prepared in a mortar, and apart from fresh or dry chili peppers, they usually c...",,READ MORE,https://www.tasteatlas.com/nam-phrik/wheretoeat,https://www.tasteatlas.com/bird's-eye-chili,https://cdn.tasteatlas.com/images/ingredientgroups/4620219ecaba4005b20188e567a64cf0.png?h=120&w=120,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/shrimp-paste,https://cdn.tasteatlas.com/images/dishes/bc7f81b6fdb74746a59d2abb0835c07c.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/thung-thong,https://cdn.tasteatlas.com//images/dishes/08f86c09e3c14e218a90236d9c9da76a.jpg?mw=660,61,Dumplings,https://www.tasteatlas.com/Dumplings,Thung thong,,,,,"Also known as  or , thung thong are crispy Thai dumplings filled with water chestnuts, green onions, mushrooms, and ground pork or chicken. The ingredients used for the filling are first sautéed with ...",gold purses,READ MORE,https://www.tasteatlas.com/thung-thong/wheretoeat,https://www.tasteatlas.com/Water-chestnuts,https://cdn.tasteatlas.com/images/ingredientgroups/c4d93907815446f194ff64a8ee423690.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/kluai-thot,https://cdn.tasteatlas.com//images/dishes/864cc5e7036042d8bc373b214230821e.jpg?mw=660,62,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Kluai thot,,,,,"Kluai thot, or deep-fried bananas, is a sweet street food item commonly found throughout Thailand. This Thai treat is traditionally prepared with peeled and sliced burro bananas, known locally as , which are entirely immersed ...",kluay nam wa,READ MORE,https://www.tasteatlas.com/kluai-thot/wheretoeat,https://www.tasteatlas.com/Bananas,https://cdn.tasteatlas.com/images/ingredientgroups/f648aa29c948438fbf2b83a2cddaf7bf.png?h=120&w=120,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/tapioca-flours,https://cdn.tasteatlas.com/images/ingredientgroups/b1f9dcecd574450fa45b4f38416b38f1.png?h=120&w=120,https://www.tasteatlas.com/baking-soda,https://cdn.tasteatlas.com/images/ingredientgroups/eed7d6a3369340d6a1c6218e16f6cbe4.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/khanom-chan,https://cdn.tasteatlas.com//images/dishes/63a85303be31494791227f089ebbc5e5.jpg?mw=660,63,Dessert,https://www.tasteatlas.com/Desserts,Steamed Coconut-Pandan Cake (Khanom chan),,,,,"Khanom chan is a unique Thai dessert made with steamed batter of several starches, typically rice, tapioca, and arrowroot flour, coconut milk, sugar, and a pinch of salt. Making this Thai delicacy is a laborious process, but definitely worth the t...",,READ MORE,https://www.tasteatlas.com/khanom-chan/wheretoeat,https://www.tasteatlas.com/arrowroot-flours,https://cdn.tasteatlas.com/images/ingredientgroups/995abce6364b447f9de87735d3f908d9.png?h=120&w=120,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/tapioca-flours,https://cdn.tasteatlas.com/images/ingredientgroups/b1f9dcecd574450fa45b4f38416b38f1.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/pandan-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ad18e8abd49441ec8e4640aeedc1b54c.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/khanom-tom,https://cdn.tasteatlas.com//images/dishes/f3b76ab4c4514ab28b8c94a180156525.jpg?mw=660,64,Dessert,https://www.tasteatlas.com/Desserts,Khanom tom,,,,,"Khanom tom is a traditional Thai dessert consisting of boiled rice flour dumplings, coated with shredded coconut, and stuffed with a filling of shredded coconut melted along with palm sugar and coconut milk. The coconut filling is commonly infused...",,READ MORE,https://www.tasteatlas.com/khanom-tom/wheretoeat,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/palm-sugars,https://cdn.tasteatlas.com/images/ingredientgroups/e1441990dd6d498697a3bd28ff42c165.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/pandan-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ad18e8abd49441ec8e4640aeedc1b54c.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/tom-chuet,https://cdn.tasteatlas.com//images/dishes/3eea8f0e471e4da8affe1b0c525d0295.jpg?mw=660,65,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Tom chuet,,,,,"Tom chuet is a simple, clear soup made with vegetables, usually Chinese cabbage, carrots, and french beans, simmered in vegetable broth along with seasonings, celery, spring onions, garlic, and soy sauce. This dish can also use chicken or pork bro...",,READ MORE,https://www.tasteatlas.com/tom-chuet/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/thong-yip,https://cdn.tasteatlas.com//images/dishes/c13d6a2027374a2284c92e6200864d4a.jpg?mw=660,66,Dessert,https://www.tasteatlas.com/Desserts,Thong yip,,,,,"Thong yip is one of the traditional egg yolk-based Thai desserts that have the word  in their name, which means  symbolizing prosperity, increased wealth, and success. This golden-colored dessert is typically made with ...",thong,READ MORE,https://www.tasteatlas.com/thong-yip/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pad-woon-sen,https://cdn.tasteatlas.com//images/dishes/65173aedce0542649b5256ff9c2a97ed.jpg?mw=660,67,Noodle Dish,https://www.tasteatlas.com/Noodles,Pad woon sen,,,,,"Pad woon sen is a traditional Thai noodles dish. It consists of silky glass noodles that are stir-fried with vegetables such as carrots and cabbage, then topped with Thai bird chili and cilantro. The noodles should be soaked before the preparation...",,READ MORE,https://www.tasteatlas.com/pad-woon-sen/wheretoeat,https://www.tasteatlas.com/cellophane-noodles,https://cdn.tasteatlas.com/images/dishes/028c8224e1e94957b730e1b8e2190af8.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/bird's-eye-chili,https://cdn.tasteatlas.com/images/ingredientgroups/4620219ecaba4005b20188e567a64cf0.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/pa-thong-ko,https://cdn.tasteatlas.com//images/dishes/09d0601834da4e52a3d75a1595ebf1b7.jpg?mw=660,68,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Pa thong ko,,,,,"Pa thong ko is the Thai take on popular Chinese crullers called . To make the crullers, a mixture of flour, yeast, baking ammonia, alum powder, lukewarm water, salt, sugar, and some baking powder is formed into a dough, which is th...",youtiao,READ MORE,https://www.tasteatlas.com/pa-thong-ko/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/nam-phrik-phao,https://cdn.tasteatlas.com//images/dishes/e084a7ca14284894a8c0d11b1b6df761.jpg?mw=660,69,Sauce,https://www.tasteatlas.com/Sauces,Nam phrik phao,,,,,"Nam phrik phao is a versatile Thai concoction and a secret ingredient in numerous Thai dishes. It is made with a combination of roasted chili peppers, dried shrimp, garlic, shallots, ginger, fish sauce, tamarind paste, fermented shrimp paste, and ...",,READ MORE,https://www.tasteatlas.com/nam-phrik-phao/wheretoeat,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/chok,https://cdn.tasteatlas.com//images/dishes/34a5b891dccb43c1bbca652db562ac62.jpg?mw=660,70,Porridge,https://www.tasteatlas.com/Porridge,Thai Congee (Chok),,,,,"Chok is the Thai version of traditional Chinese congee, a type of rice porridge. It is typically prepared with boiled jasmine rice cooked with water, chicken broth, or pork broth until the dish becomes very thick. Pork meatballs, liver slices, shr...",,READ MORE,https://www.tasteatlas.com/chok/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/bouillon-cubes,https://cdn.tasteatlas.com/images/ingredientgroups/a750c69062784b0d96296ee96d52e207.png?h=120&w=120,https://www.tasteatlas.com/livers,https://cdn.tasteatlas.com/images/ingredientgroups/c6d16f597df2450da7585c92b9bff509.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/khaep-mu,https://cdn.tasteatlas.com//images/dishes/91c7d75948f840d996213946ac6451ad.jpg?mw=660,71,Snack,https://www.tasteatlas.com/Snacks,Crispy Thai Pork Rinds (Khaep mu),,,,,"Fried pork rinds are a popular Thai snack that is prepared with cured or dried pork skin. Some fat is usually left on the skin, and the curing process helps the rind attain its typical puffed and crispy texture. Khaep mu is enjoyed as a snack when...",,READ MORE,https://www.tasteatlas.com/khaep-mu/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yam-wun-sen,https://cdn.tasteatlas.com//images/dishes/fc1bc5cb4e82401a9cd97cc6c2c08290.jpg?mw=660,72,Salad,https://www.tasteatlas.com/Salads,Yam wun sen,,,,,"Yom wun sen is a traditional glass noodle salad originating from Thailand. The salad is characterized by bright and refreshing flavors and crunchy texture. It's made with a combination of glass noodles, fried garlic, cilantro, chili peppers, dried...",,READ MORE,https://www.tasteatlas.com/yam-wun-sen/wheretoeat,https://www.tasteatlas.com/cellophane-noodles,https://cdn.tasteatlas.com/images/dishes/028c8224e1e94957b730e1b8e2190af8.png?h=120&w=120,https://www.tasteatlas.com/leaf-celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b2b7ac3564564ab7b9a3feac08b300c7.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/phla-kung,https://cdn.tasteatlas.com//images/dishes/d4096f75078a4a02ab05df848fe52be9.jpg?mw=660,73,Salad,https://www.tasteatlas.com/Salads,Phla kung,,,,,"This hot and sour shrimp salad consists of blanched shrimps combined with chopped lemongrass stalks, shallots, kaffir lime leaves, cilantro, and mint leaves, all covered with a chili-lime dressing. The spicy shrimp salad is typically placed atop f...",,READ MORE,https://www.tasteatlas.com/phla-kung/wheretoeat,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/lemongrass,https://cdn.tasteatlas.com/images/ingredientgroups/af3b6147b513480cb4545ac1e19d36d0.png?h=120&w=120,https://www.tasteatlas.com/kaffir-lime-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ae123787cd1f49d997c0da65441cbdca.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/tod-man-pla,https://cdn.tasteatlas.com//images/dishes/8e99ea1d7bef455ca066e6dc1d02b280.jpg?mw=660,74,Snack,https://www.tasteatlas.com/Snacks,Tod man pla,,,,,"Thai fish cakes usually consist of flaked fish, red curry paste, kaffir lime leaves, eggs, thinly sliced green beans, and optionally other additions such as galangal or lemongrass. Traditionally, the dish is made with fresh",clown featherbackREAD MORE,,https://www.tasteatlas.com/tod-man-pla/wheretoeat,,,,,,,,,,,,,,,n/a
