search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,item-location src,score-text--na
https://www.tasteatlas.com/apple-crisp,https://cdn.tasteatlas.com//images/dishes/8606847b526a48ffa5d4e60d7a48e3ae.jpg?mw=660,254,Dessert,https://www.tasteatlas.com/Desserts,Apple Crisp,4.1,,,,"Apple crisp is a beloved American dessert which combines tender apples covered with a delectable crunchy topping. It is one of the common desserts that does not have the regular bottom crust and uses sliced or diced apples, generously doused in ci...",,READ MORE,https://www.tasteatlas.com/apple-crisp/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/candied-apples,https://cdn.tasteatlas.com//Images/Dishes/35ab7986b91344168537da8fd1daea3c.jpg?mw=660,255,Dessert,https://www.tasteatlas.com/Desserts,Candied Apples,3.6,,,,"Glossy, red, and sweet, candied apples, also known as , were invented in New Jersey in 1908, when William Kolb, a candy maker from Newark, made a syrup with melted sugar, red coloring agent, and cinnamon flavoring. He dipped s...",jelly apples,READ MORE,https://www.tasteatlas.com/candied-apples/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/newark,Newark,https://cdn.tasteatlas.com/images/emblems/756576f51efd468da39c25e2be724a3e.png,
https://www.tasteatlas.com/beef--broccoli,https://cdn.tasteatlas.com//images/dishes/d40b952687834dd3840bf11eb7f121ce.jpg?mw=660,256,Beef Dish,https://www.tasteatlas.com/beef-dishes,Beef & Broccoli,3.8,,,,"Beef & broccoli is an American dish consisting of pieces of flank steak that are stir-fried with broccoli and seasoned with a Chinese-style sauce made with oyster sauce, soy sauce, and cornstarch. The dish has Chinese influences, although it i...",,READ MORE,https://www.tasteatlas.com/beef--broccoli/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Broccoli,https://cdn.tasteatlas.com/images/ingredientgroups/c2c817f763b84582b82614e8838c1b46.png?h=120&w=120,https://www.tasteatlas.com/oyster-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/3fcc75346cd44dda81650ed14e70ad48.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/mother-in-law,https://cdn.tasteatlas.com//images/dishes/efa8e07d003e47e88e077766928ba391.jpg?mw=660,257,Sandwich,https://www.tasteatlas.com/sandwiches,Mother-in-Law,,Best in   (Chicago),Fat Johnnie's Famous Red Hots,https://www.tasteatlas.com/FatJohnniesFamousRedHots,"Mother-in-law is a sandwich consisting of a tamale topped with chili, usually served in a hot dog bun. Although its origin is still unknown, it is a very popular food item in Chicago's south side. Popular chef Anthony Bourdain once called it ""the ...",,READ MORE,https://www.tasteatlas.com/mother-in-law/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/chicago,Chicago,https://cdn.tasteatlas.com/images/emblems/348d9b7eac4e43d1a60ef698ff9f2157.png,n/a
https://www.tasteatlas.com/angel-food-cake,https://cdn.tasteatlas.com//Images/Dishes/f6104a19eb4941be897215ad527761b1.jpg?mw=660,258,Cake,https://www.tasteatlas.com/cakes,Angel Food Cake,2.9,Best in   (Manhattan),Kam Hing Coffee Shop,https://www.tasteatlas.com/KamHingCoffeeShop,"This divine sponge cake is by far one of the sweetest and lightest American desserts. The cake is raised with egg whites and baking powder, containing no yolks or butter, which results in a buoyant sponge with a cloud-like texture. It is believed ...",,READ MORE,https://www.tasteatlas.com/angel-food-cake/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/cream-of-tartar,https://cdn.tasteatlas.com/images/ingredientgroups/bc00229d61b94fb19aa79145d9707f46.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,
https://www.tasteatlas.com/pit-beef,https://cdn.tasteatlas.com//images/dishes/af3bf43f735841368e33c0cbcf26a033.jpg?mw=660,259,Technique,https://www.tasteatlas.com/Techniques,Pit Beef,,Best in   (Baltimore),Chaps Pit Beef,https://www.tasteatlas.com/chaps-pit-beef,"Pit beef is an American barbecue technique originating from Maryland. The technique features beef, usually top round, that's grilled quickly over charcoal, becoming crusty on the exterior while remaining succulent and almost rare on the inside. Th...",,READ MORE,https://www.tasteatlas.com/pit-beef/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/maryland,Maryland,https://cdn.tasteatlas.com/images/emblems/0ef3aff6e85e4e66ace450ceebf523a2.png,n/a
https://www.tasteatlas.com/texas-sheet-cake,https://cdn.tasteatlas.com//images/dishes/740fbe5e416c42ad8118f88964578188.jpg?mw=660,260,Chocolate Cake,https://www.tasteatlas.com/chocolate-cakes,Texas Sheet Cake,,Best in   (Houston),Benjy's,https://www.tasteatlas.com/benjys,"Texas sheet cake is an American dessert made with a combination of buttermilk, eggs, vanilla, baking soda, sugar, flour, butter, and cocoa. Once baked, the hot chocolate cake is topped with a crunchy icing featuring pecan pieces. In Texas, it is a...",,READ MORE,https://www.tasteatlas.com/texas-sheet-cake/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/texas,Texas,https://cdn.tasteatlas.com/images/emblems/8c5a2ae19fc24db2bf482bee069e93e7.png,n/a
https://www.tasteatlas.com/blue-moon,https://cdn.tasteatlas.com//Images/Dishes/71f17e5413c64986b4fa272576cb188a.jpg?mw=660,261,Ice Cream,https://www.tasteatlas.com/ice-creams,Blue Moon,,Best in   (Goshen),Chief Ice Cream,https://www.tasteatlas.com/chief-ice-cream,"A mystery in the world of desserts, Blue Moon is an unusual, smurf-blue colored, sweet ice cream that tastes different to everyone who has ever tried it, and to make matters worse, its ingredients are trademarked and heavily guarded. There is a hu...",,READ MORE,https://www.tasteatlas.com/blue-moon/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/midwestern-united-states,Midwestern United States,,n/a
https://www.tasteatlas.com/chili-cheese-fries,https://cdn.tasteatlas.com//images/dishes/739b6154e5844238a48dec3cd04caa82.jpg?mw=660,262,Side Dish,https://www.tasteatlas.com/Sides,Chili Cheese Fries,3.7,"Best in   (Washington, D.C.)",Ben’s Chili Bowl,https://www.tasteatlas.com/BensChiliBowl,"Chili cheese fries is an American dish with elusive origins. The dish consists of french fries that are topped with chili and grated cheese. There are many origin stories connected with chili cheese fries, although none of them can be 100% confirm...",,READ MORE,https://www.tasteatlas.com/chili-cheese-fries/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/texas,Texas,https://cdn.tasteatlas.com/images/emblems/8c5a2ae19fc24db2bf482bee069e93e7.png,
https://www.tasteatlas.com/caramel-cake,https://cdn.tasteatlas.com//images/dishes/db992207881b4635ae873f79af66c7ca.jpg?mw=660,263,Cake,https://www.tasteatlas.com/cakes,Caramel Cake,,Best in   (New Albany),Sugaree's Bakery,https://www.tasteatlas.com/sugarees-bakery,Caramel cake is a traditional American layer cake with southern roots. Layers of soft and buttery yellow sponge cake are stacked on each other with sweet caramel icing or frosting slathered in between them and all over the cake. What makes this so...,,READ MORE,https://www.tasteatlas.com/caramel-cake/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/mississippi,Mississippi,https://cdn.tasteatlas.com/images/emblems/d702aedad3374d1896e9ab8b900672e5.png,n/a
https://www.tasteatlas.com/wedding-soup,https://cdn.tasteatlas.com//images/dishes/574df058ed9d44e5bad026d3a54be879.jpg?mw=660,264,Soup,https://www.tasteatlas.com/Soups,Wedding Soup,,Best in   (St. Petersburg),Gratzzi Italian Grille,https://www.tasteatlas.com/gratzzi-italian-grille,"The famous American-Italian invention known as wedding soup gets its name from the Italian words , meaning , and  which means , referring to the delicious and harmonious union of flavo...",minestra,READ MORE,https://www.tasteatlas.com/wedding-soup/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/vermont-corn-chowder,https://cdn.tasteatlas.com//Images/Dishes/aa775989aa394e92b0a4db2277e6aa48.jpg?mw=660,265,Seafood Soup,https://www.tasteatlas.com/seafood-soups,Vermont Corn Chowder,,Best in   (Pigeon Forge),The Old Mill Restaurant,https://www.tasteatlas.com/the-old-mill-restaurant,"Vermont corn chowder is a traditional dish made with a milk-based broth, corn, and other vegetables such as onions, peas, potatoes, and cabbage. The dish is usually enriched with strips of bacon and thickened with flour or Vermont cheddar cheese. ...",,READ MORE,https://www.tasteatlas.com/vermont-corn-chowder/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/vermont,Vermont,https://cdn.tasteatlas.com/Images/Emblems/877f4b928f354dd094d9affa445e2ea4.png,n/a
https://www.tasteatlas.com/grinder,https://cdn.tasteatlas.com//images/dishes/39831ff1b1194ec19abc03da509aaffc.jpg?mw=660,266,Sandwich,https://www.tasteatlas.com/sandwiches,Grinder,,Best in   (Rutland),Gill's Delicatessen,https://www.tasteatlas.com/gills-delicatessen,"Grinder is a variety of a submarine sandwich and it is especially popular in New England. The sandwich consists of a long roll that resembles Italian bread, but the interior is much chewier and the exterior is crustier. The roll is sliced halfway ...",,READ MORE,https://www.tasteatlas.com/grinder/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/new-england,New England,,n/a
https://www.tasteatlas.com/apple-cobbler,https://cdn.tasteatlas.com//images/dishes/faaa16c0aa914b8e90696aac5e3092a9.jpg?mw=660,267,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Apple Cobbler,3.9,Best in   (Sevierville),Applewood Farmhouse Restaurant,https://www.tasteatlas.com/applewood-farmhouse-restaurant,"A modest member of the large family of apple-based desserts, apple cobbler is a simplified version of a pie invented by American pioneers during the 19th century. The name cobbler was derived from the word , meaning",cobbled,READ MORE,https://www.tasteatlas.com/apple-cobbler/wheretoeat,https://www.tasteatlas.com/Apples,https://cdn.tasteatlas.com/images/ingredientgroups/3cf0f707ed454ef7910b788cdf8243ef.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/buttermilk,https://cdn.tasteatlas.com/images/ingredientgroups/75eead62c30d4b77a39288a7fd3ba05b.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,,,,
https://www.tasteatlas.com/potato-skins,https://cdn.tasteatlas.com//images/dishes/584e2d9a89ce478ab4a9a5a9bf296470.jpg?mw=660,268,Potato Dish,https://www.tasteatlas.com/potato-dishes,Potato Skins,3.8,Best in   (Plainville),J. Timothy's Taverne,https://www.tasteatlas.com/j-timothys-taverne,"Potato skins are simple American appetizers consisting of unpeeled potato halves that have been hollowed out, deep-fried, then topped with cheese, bacon, or sour cream. They were originally invented as a way to turn potato peels into a profitable ...",,READ MORE,https://www.tasteatlas.com/potato-skins/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,,,,,,,,
https://www.tasteatlas.com/fry-sauce,https://cdn.tasteatlas.com//images/dishes/12a5a5b1dbd44efe87f45465ef7f72a7.jpg?mw=660,269,Sauce,https://www.tasteatlas.com/Sauces,Fry Sauce,3.4,Best in   (Salt Lake City),Hires Big H,https://www.tasteatlas.com/hires-big-h,"Originating from Salt Lake City, Utah, fry sauce consists of a simple combination of equal parts ketchup and mayonnaise or one part ketchup and two parts mayonnaise. The sauce has a thick, smooth consistency and is characterized by its pink color....",,READ MORE,https://www.tasteatlas.com/fry-sauce/wheretoeat,https://www.tasteatlas.com/ketchup,https://cdn.tasteatlas.com/images/dishes/64adc6ca5bbd48e283fb1a4515c749f0.png?h=120&w=120,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,,,,,,,,,https://www.tasteatlas.com/salt-lake-city,Salt Lake City,https://cdn.tasteatlas.com/images/emblems/957cf0ac86094b21819b353c821f0634.png,
https://www.tasteatlas.com/fluffernutter,https://cdn.tasteatlas.com//Images/Dishes/1ebd40afda3a4705bb90f8a0c494fe62.jpg?mw=660,270,Sandwich,https://www.tasteatlas.com/sandwiches,Fluffernutter,3.6,Best in   (Boston),Local 149,https://www.tasteatlas.com/Local149,"A fluffernutter is a sandwich consisting of two slices of bread, one slice smeared with peanut butter, and the other with marshmallow fluff (a thick marshmallow cream spread). When the two slices are combined, the sandwich is ready. It is a school...",,READ MORE,https://www.tasteatlas.com/fluffernutter/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/new-england,New England,,
https://www.tasteatlas.com/butterscotch-pudding,https://cdn.tasteatlas.com//Images/Dishes/ac610ce064634bab97a086c95a207d74.jpg?mw=660,271,Pudding,https://www.tasteatlas.com/puddings,Butterscotch Pudding,3.9,Best in   (Orlando),La Luce,https://www.tasteatlas.com/la-luce,"This classic American dessert is prepared with caramelized brown sugar that is blended with a creamy mixture of butter, milk, and eggs. When cooked, it transforms into a thick, velvety custard which is traditionally served well-chilled, merely top...",,READ MORE,https://www.tasteatlas.com/butterscotch-pudding/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/hoppin-john,https://cdn.tasteatlas.com//Images/Dishes/fa23d28da43b48f1b31347c1bd1dc325.jpg?mw=660,272,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Hoppin' John,,Best in   (Austin),Olamaie,https://www.tasteatlas.com/olamaie,"A classic Southern dish, hoppin' John is a hearty combination of rice, black-eyed peas, and ham hock or bacon. Even though the dish is consumed throughout the year, it is typically served on New Year's Day due to the fact that a lot of Southerners...",,READ MORE,https://www.tasteatlas.com/hoppin-john/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/southern-united-states,Southern United States,,n/a
https://www.tasteatlas.com/brunswick-stew,https://cdn.tasteatlas.com//Images/Dishes/3c57457a72ac45bdb42a2504ef36ad5f.jpg?mw=660,273,Stew,https://www.tasteatlas.com/Stews,Brunswick Stew,,Best in   (Darien),Skippers’ Fish Camp,https://www.tasteatlas.com/skippers-fish-camp,"Even though its origins are the subject of a heated debate, with Virginia, North Carolina, and Georgia all claiming the dish to be their invention, everyone agrees that squirrel meat was the original ingredient of this Southern smoked meat stew. T...",,READ MORE,https://www.tasteatlas.com/brunswick-stew/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Rabbit,https://cdn.tasteatlas.com/images/ingredientgroups/b9eeea924dca4a1b9b2b456d66f352dd.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/virginia,Virginia,https://cdn.tasteatlas.com/images/emblems/945b5174fad049578dbb4bbc780eeaca.png,n/a
https://www.tasteatlas.com/ham-biscuits,https://cdn.tasteatlas.com//images/dishes/69af321c2051471fac59bedf4d735917.jpg?mw=660,274,Sandwich,https://www.tasteatlas.com/sandwiches,Ham Biscuits,3.2,Best in   (Charleston),Callie's Hot Little Biscuit,https://www.tasteatlas.com/callies-hot-little-biscuit,"Ham biscuits are traditional snacks/sandwiches from Virginia consisting of a thin slice of country ham that's placed in a buttery, flaky biscuit. The biscuits are usually made with flour, baking powder, butter, fat or lard, buttermilk, and Virgini...",,READ MORE,https://www.tasteatlas.com/ham-biscuits/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/virginia,Virginia,https://cdn.tasteatlas.com/images/emblems/945b5174fad049578dbb4bbc780eeaca.png,
https://www.tasteatlas.com/beer-brats,https://cdn.tasteatlas.com//Images/Dishes/104f171f99f1402ca8dda8cb96f72d0c.jpg?mw=660,275,Sausage,https://www.tasteatlas.com/Sausages,Beer Brats,3.3,Best in   (Milwaukee),Milwaukee Brat House,https://www.tasteatlas.com/MilwaukeeBratHouse,"Also known as Wisconsin's soul food, beer brats are a unique American addition to German cuisine. As there was a large number of German immigrants in Wisconsin, the German sausage known as  became very popular in the region, espe...",bratwurst,READ MORE,https://www.tasteatlas.com/beer-brats/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/wisconsin,Wisconsin,https://cdn.tasteatlas.com/images/emblems/142f17ad656c4045b3dc8a237545b2c1.png,
https://www.tasteatlas.com/bear-claw,https://cdn.tasteatlas.com//images/dishes/b2f557d523104f7b8201ee62182823d6.jpg?mw=660,276,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Bear Claw,4.1,Best in   (Polebridge),Polebridge Mercantile & Bakery,https://www.tasteatlas.com/polebridge-mercantile--bakery,,,READ MORE,https://www.tasteatlas.com/bear-claw/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/navajo-tacos,https://cdn.tasteatlas.com//images/dishes/e38c97df0aff42b58a9ad62574dd4aba.jpg?mw=660,277,Street Food,https://www.tasteatlas.com/Street-food,Navajo Tacos,3.9,Best in   (Kayenta),Amigo Cafe,https://www.tasteatlas.com/amigo-cafe,"Navajo tacos,, or  is a traditional American dish originating from the Midwest and Intermountain region states such as Arizona, South Dakota, and Oklahoma. These tacos are made with Indian fry bread tha...",Indian tacos,READ MORE,https://www.tasteatlas.com/navajo-tacos/wheretoeat,https://www.tasteatlas.com/frybread,https://cdn.tasteatlas.com/images/dishes/46b55c70cdd44d7abade78af98f774d1.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/Lettuce,https://cdn.tasteatlas.com/images/ingredientgroups/7e0f57e1acdf4336ae728bbaf80a1f36.png?h=120&w=120,https://www.tasteatlas.com/cheddar,https://cdn.tasteatlas.com/images/dishes/b459d32b2f5842baa7eaaf271626dca9.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/arizona,Arizona,https://cdn.tasteatlas.com/Images/Emblems/8da71020691749bfadcc4c176de7a3c8.png,
https://www.tasteatlas.com/funeral-potatoes,https://cdn.tasteatlas.com//Images/Dishes/17ce7da25a1246ef862cff318dfa4846.jpg?mw=660,278,Casserole,https://www.tasteatlas.com/casserole,Funeral Potatoes,,Best in   (Salt Lake City),Garage on Beck,https://www.tasteatlas.com/garage-on-beck,"Contrary to its name, funeral potatoes are the ultimate comfort food, a cheesy  potato casserole that is synonymous with the state of Utah and the Church of Latter-Day Saints (LDS), also known as Mormons. It consists of cubed pot...",au gratin,READ MORE,https://www.tasteatlas.com/funeral-potatoes/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/utah,Utah,https://cdn.tasteatlas.com/images/emblems/5981299c0edc497e809acd7e457dfb88.png,n/a
https://www.tasteatlas.com/black-and-white-cookie,https://cdn.tasteatlas.com//images/dishes/b0294bbbd8b34ae6a3613d49cb247d6c.jpg?mw=660,279,Cookie,https://www.tasteatlas.com/Cookies,Black and White Cookie,3.4,Best in   (Manhattan),William Greenberg Desserts,https://www.tasteatlas.com/WilliamGreenbergDesserts,"These iconic New York City cookies consist of a soft, cake-like base that is covered in equal parts chocolate and vanilla frosting or fondant. Their origin is somewhat of a mystery, and one theory claims that they evolved from the incredibly simil...",,READ MORE,https://www.tasteatlas.com/black-and-white-cookie/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/new-york-city,New York City,https://cdn.tasteatlas.com/images/emblems/06a79df5dbdf4bb3bbb16eb9b1a83e42.png,
https://www.tasteatlas.com/st-louis-style-ribs,https://cdn.tasteatlas.com//images/dishes/2d1ce73989de44e09db738214c610cfa.jpg?mw=660,280,Pork Dish,https://www.tasteatlas.com/pork-dishes,St. Louis-Style Ribs,4.2,Best in   (St. Louis),Bogart's Smokehouse,https://www.tasteatlas.com/BogartsSmokehouse,"St. Louis-style ribs are pork spare ribs that are trimmed down into uniform, almost perfectly rectangular pieces of meat. Before being placed on the grill, the meat is typically seasoned with salt or rubbed with selected spices, and it is then bru...",,READ MORE,https://www.tasteatlas.com/st-louis-style-ribs/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/barbecue-sauce,https://cdn.tasteatlas.com/images/dishes/22f5c7209d3f413896ff1886de64ba2b.png?h=120&w=120,https://www.tasteatlas.com/apple-juices,https://cdn.tasteatlas.com/images/ingredientgroups/ac29337701874456bd20202103e65dd8.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/fennel,https://cdn.tasteatlas.com/images/ingredientgroups/64c246113f4147b6a1bff6eae8667ae4.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/st-louis,St. Louis,,
https://www.tasteatlas.com/knish,https://cdn.tasteatlas.com//Images/Dishes/3e1cb07f00234abd83532302ccb14ba0.jpg?mw=660,281,Snack,https://www.tasteatlas.com/Snacks,Knish,,Best in   (Manhattan),Yonah Schimmel Knish Bakery,https://www.tasteatlas.com/YonahSchimmelKnishBakery,"Knish is Jewish soul food, a soft pillow of baked or fried dough that is usually stuffed with onions and mashed potatoes. This comfort food was brough to New York City's Lower East Manhattan and Brooklyn around 1900, when Jewish immigrants from Ea...",,READ MORE,https://www.tasteatlas.com/knish/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/new-york-city,New York City,https://cdn.tasteatlas.com/images/emblems/06a79df5dbdf4bb3bbb16eb9b1a83e42.png,n/a
https://www.tasteatlas.com/malasadas-hawaii,https://cdn.tasteatlas.com//images/dishes/f1e037ddb8924990bc419ef8f9916580.jpg?mw=660,282,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Malasadas,3.8,Best in   (Honolulu),Leonard's Bakery,https://www.tasteatlas.com/leonards-bakery,"Malasadas are traditional Portuguese yeast-leavened doughnuts made from eggs, flour, sugar, and milk. They are sometimes coated with cinnamon or granulated sugar. The original Portuguese malasadas don't have any holes or fillings, but the variatio...",,READ MORE,https://www.tasteatlas.com/malasadas-hawaii/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/hawaii,Hawaii,https://cdn.tasteatlas.com/images/emblems/cea1c5702dbf47c6b9fb9dd96ef401e2.png,
https://www.tasteatlas.com/icebox-cake,https://cdn.tasteatlas.com//images/dishes/168a337bde5c40ea8fbe8b8eddd6259e.jpg?mw=660,283,Cake,https://www.tasteatlas.com/cakes,Icebox Cake,,Best in   (Shreveport),Strawn's Eat Shop,https://www.tasteatlas.com/StrawnsEatShop,"Icebox cake is a sweet dessert consisting of heavy cream, sugar, and chocolate cookies or wafers. The heavy cream is typically whipped into stiff peaks and combined with cookies to form alternating layers of whipped cream and cookies. The concocti...",,READ MORE,https://www.tasteatlas.com/icebox-cake/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/italian-hot-dog,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,284,Hot Dog,https://www.tasteatlas.com/hot-dogs,Italian Hot Dog,,Best in   (Newark),Dickie Dee's,https://www.tasteatlas.com/DickieDees,"Italian hot dog was invented in Newark, New Jersey and consists of large loaves of pizza bread (with a hole in the middle) which are quartered, sliced, then filled with deep-fried sausages, onions, peppers, and crispy fried potatoes that are soft ...",,READ MORE,https://www.tasteatlas.com/italian-hot-dog/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/newark,Newark,https://cdn.tasteatlas.com/images/emblems/756576f51efd468da39c25e2be724a3e.png,n/a
https://www.tasteatlas.com/turtle-soup,https://cdn.tasteatlas.com//images/dishes/fe88d11fca2f42a6a663289b5c865207.jpg?mw=660,285,Meat Soup,https://www.tasteatlas.com/meat-soups,Turtle Soup,,Best in   (New Orleans),Commander's Palace,https://www.tasteatlas.com/CommandersPalace,"Turtle soup is a traditional American soup originating from Louisiana. This dark soup is so robust that it borders on a stew. It's typically made with turtle meat, a roux of butter and dark flour, sherry, tomatoes, stock, diced hard-boiled eggs, l...",,READ MORE,https://www.tasteatlas.com/turtle-soup/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/louisiana,Louisiana,https://cdn.tasteatlas.com/images/emblems/bdbedb8aceca4204af2e2e6e7e3a799b.png,n/a
