search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,item-location href,item-location,score-text--na
https://www.tasteatlas.com/milopita,https://cdn.tasteatlas.com//images/dishes/bb57a246aa6a4de588f3053e7ff38d3f.jpg?mw=660,47,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Milopita,4.4,,,,"Greek-style apple pie is a classic dessert that appears in many variations across the country. It is either prepared as a rich coffee cake that couples cinnamon-spiced apples and soft, buttery dough, or as a simple pie in which shortcrust pastry i...",READ MORE,https://www.tasteatlas.com/milopita/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/paximadi,https://cdn.tasteatlas.com//images/dishes/1d7cd15eb2f2456aacfb086f6a99c36a.jpg?mw=660,48,Rusk,https://www.tasteatlas.com/rusks,Paximadi,4.3,Best in   (Karavas),Karavas Bakery,https://www.tasteatlas.com/karavas-bakery,"Greek paximadi is a twice-baked rusk that is traditionally made with barley, but modern-day versions may employ various flour types and significantly vary in form and size. Paximadi comes in both savory and sweet versions that are often flavored w...",READ MORE,https://www.tasteatlas.com/paximadi/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/melitzanosalata,https://cdn.tasteatlas.com//images/dishes/08a600bdf5dd425d80e2070250693ba9.jpg?mw=660,49,Dip,https://www.tasteatlas.com/dips,Melitzanosalata,4.3,Best in   (Chania City),To Antikristo,https://www.tasteatlas.com/to-antikristo,"This classic Greek dip typically combines grilled eggplant, garlic, and olive oil into a creamy and flavorful dish that is mainly enjoyed as a part of —traditional meal service comprised of a selection of small dishes. Although ...",READ MORE,https://www.tasteatlas.com/melitzanosalata/wheretoeat,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,,meze,,,
https://www.tasteatlas.com/briam,https://cdn.tasteatlas.com//images/dishes/64b63f8b82944a5088ee4f50fe8401b3.jpg?mw=660,50,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Briám,4.2,Best in   (Chania City),To Antikristo,https://www.tasteatlas.com/to-antikristo,"Simple in ingredients but packed with flavor, briám is a classic Greek dish that can be enjoyed as a main course or as an accompaniment to various meat dishes. Best described as mixed roasted vegetables, it typically consists of sliced pota...",READ MORE,https://www.tasteatlas.com/briam/wheretoeat,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/Zucchini,https://cdn.tasteatlas.com/images/ingredientgroups/b118fad654154a94b7a4889f7e5f70fa.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,,,
https://www.tasteatlas.com/skordalia,https://cdn.tasteatlas.com//images/dishes/e1715edd1cc6405fb10ded4da610dff3.jpg?mw=660,51,Spread,https://www.tasteatlas.com/spreads,Skordalia,4.6,,,,"Skordalia is a flavorful Greek dish made from a combination of mashed potatoes, olive oil, vinegar, raw garlic, and almonds. The dish is usually served as a spread or a dip, either at room temperature or chilled, when it is typically paired with w...",READ MORE,https://www.tasteatlas.com/skordalia/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/diples,https://cdn.tasteatlas.com//images/dishes/91cee37f3a1c46a3af553dfb71765399.jpg?mw=660,52,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Diples,4.4,,,,"This delicious Greek dessert consists of thin pastry sheets that are rolled, deep-fried, and doused or drizzled with a thick, honey-based syrup. These pastries can be wrapped into various shapes and are often sprinkled with nuts and dusted with ci...",READ MORE,https://www.tasteatlas.com/diples/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/tonosalata,https://cdn.tasteatlas.com//images/dishes/5503ecb2473546fba45e708a9ec0afdc.jpg?mw=660,53,Salad,https://www.tasteatlas.com/Salads,Tonosalata,4.1,,,,"Though simple in preparation, Greek-style tuna salad is packed with typical Greek flavors. Along with chunks of tuna, the salad mainly incorporates various diced vegetables, and the choice of different additions such as capers, olives, and herbs. ...",READ MORE,https://www.tasteatlas.com/tonosalata/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/giouvetsi,https://cdn.tasteatlas.com//images/dishes/c68c717736934af2a1b49973a40c3888.jpg?mw=660,54,Casserole,https://www.tasteatlas.com/casserole,Giouvetsi,4.4,,,,"This classic Greek casserole consists of a combination of pasta and tomato-braised meat that is prepared as a one-pot oven dish. Although veal is the traditional choice, various types of meat may be employed, while the rich tomato sauce is usually...",READ MORE,https://www.tasteatlas.com/giouvetsi/wheretoeat,https://www.tasteatlas.com/orzo,https://cdn.tasteatlas.com/images/dishes/c290264f07a048d181d6062981b626fc.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,,,,
https://www.tasteatlas.com/staka-me-ayga,https://cdn.tasteatlas.com//images/dishes/69fb775187324f5985cdc16f5b461c9c.jpg?mw=660,55,Egg Dish,https://www.tasteatlas.com/egg-dishes,Staka me ayga,4.1,Best in   (Xerokampos),Taverna Kostas,https://www.tasteatlas.com/taverna-kostas,"Staka me ayga is a simple Cretan dish consisting of poached or fried eggs and local (a type of buttery cream mixed with flour). The combination is usually seasoned with salt and pepper, and it is typically enjoyed warm for breakfast...",READ MORE,https://www.tasteatlas.com/staka-me-ayga/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/staka,https://cdn.tasteatlas.com/images/dishes/82d842c366854cf1bfb6e1e45c324e3a.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,,staka,https://www.tasteatlas.com/chania,Chania,
https://www.tasteatlas.com/kokoretsi,https://cdn.tasteatlas.com//images/dishes/5a4c8fa78d144d538fcc7290dc5d7393.jpg?mw=660,56,Offal Dish,https://www.tasteatlas.com/Offal,Kokoretsi,4.5,Best in   (Athens),Ziogas,https://www.tasteatlas.com/ziogas,"Kokoretsi is a traditional Greek dish consisting of lamb or goat offal that is chopped into tiny pieces, seasoned with lemon juice, olive oil, salt, and pepper. The offal is then skewered, covered with caul fat to keep the pieces in place, and coo...",READ MORE,https://www.tasteatlas.com/kokoretsi/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/makaronia-me-kima,https://cdn.tasteatlas.com//images/dishes/887ab539d3284925b73b341a78ea244f.jpg?mw=660,57,Pasta,https://www.tasteatlas.com/pasta,Makaronia me kima,4.3,Best in   (Athens),Gevomai & Magevomai,https://www.tasteatlas.com/gevomai--magevomai,"This Greek version of pasta and a tomato-based meat ragù is a traditional dish that appears in numerous versions across the country. Although makaronia me kima is incredibly versatile and can be easily adapted with additional ingredients, i...",READ MORE,https://www.tasteatlas.com/makaronia-me-kima/wheretoeat,https://www.tasteatlas.com/spaghetti,https://cdn.tasteatlas.com/images/dishes/4abb17e5a4824c6fa3f6de4d631eb54e.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,,,,
https://www.tasteatlas.com/garides-saganaki,https://cdn.tasteatlas.com//images/dishes/78f4a52a03b54a5daca526ca45268c24.jpg?mw=660,58,Shrimp/Prawn Dish,https://www.tasteatlas.com/shrimps-and-prawns,Garides saganaki,4.4,Best in   (Athens),Psarades,https://www.tasteatlas.com/psarades,"This classic Greek dish consists of sautéed shrimps that are traditionally deglazed with the anise-flavored , then doused in a rich tomato sauce, and finally topped with crumbled feta cheese. The dish was named after",READ MORE,https://www.tasteatlas.com/garides-saganaki/wheretoeat,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ouzo,https://cdn.tasteatlas.com/images/dishes/f2f95fce90204f8791b224c298353b67.png?h=120&w=120,ouzo,,,
https://www.tasteatlas.com/ladenia,https://cdn.tasteatlas.com//images/dishes/13d4a7a8f8244d6582bd968f0f0910e2.jpg?mw=660,59,Flatbread,https://www.tasteatlas.com/Flatbreads,Ladenia,4.8,,,,"Ladenia is a type of soft flatbread that’s topped with tomato slices, onions, and a generous drizzle of Greek olive oil. Hailing from Kimolos, this savory delicacy is considered to be the Greek take on Italian pizza, and it is believed to da...",READ MORE,https://www.tasteatlas.com/ladenia/wheretoeat,https://www.tasteatlas.com/Flatbreads,https://cdn.tasteatlas.com/images/dishgroups/10f312f41ed14094b2d28b33733de9ba.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,,https://www.tasteatlas.com/kimolos,Kimolos,
https://www.tasteatlas.com/revithia,https://cdn.tasteatlas.com//images/dishes/2e35a7502ded4cfcb2066776a010e7d5.jpg?mw=660,60,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Revithia,4.3,,,,"This thick and nutritious chickpea soup is a Greek classic that is enjoyed throughout the country, but is traditionally associated with the island of Sifnos, where it comes in a form of a thick, oven-cooked stew. Revithia varies in consistency and...",READ MORE,https://www.tasteatlas.com/revithia/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/rizogalo,https://cdn.tasteatlas.com//images/dishes/4d48924171b0476e9e0db46160cb63f1.jpg?mw=660,61,Pudding,https://www.tasteatlas.com/puddings,Rizogalo,4.3,,,,"Greek-style rice pudding is a popular dish that is usually enjoyed as a sweet breakfast, a light afternoon snack, or a comforting dessert. In its basic form, it consists of rice and milk that are slowly cooked and vigorously stirred until they tra...",READ MORE,https://www.tasteatlas.com/rizogalo/wheretoeat,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/karydopita,https://cdn.tasteatlas.com//images/dishes/807a6ba97b94468d905f91831630ecf1.jpg?mw=660,62,Cake,https://www.tasteatlas.com/cakes,Karydopita,4.5,,,,"This spiced walnut cake is a Greek specialty usually prepared around Christmastime. It comes in different versions that mainly combine flour, ground walnuts, citrus zest, liquors, and a blend of various spices. When baked, it is doused in a lemon-...",READ MORE,https://www.tasteatlas.com/karydopita/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/loukaniko,https://cdn.tasteatlas.com//images/dishes/16f099d336ce41ab9c3eabbf208e8a6a.jpg?mw=660,63,Sausage,https://www.tasteatlas.com/Sausages,Loukaniko,4.3,,,,"Outside of Greece, loukaniko is typically described as a pork sausage that is generously seasoned with orange zest and fennel. However, in Greece and Cyprus, the term encompasses fresh, smoked, or cured sausages that are prepared with different ty...",READ MORE,https://www.tasteatlas.com/loukaniko/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/galatopita,https://cdn.tasteatlas.com//images/dishes/a8a215f2e4ec426ca72ca6c872d6c5ad.jpg?mw=660,64,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Galatopita,4.3,,,,"A close relative of —that is distinguished by the use of phyllo sheets—classic Greek galatopita combines semolina, milk, eggs, butter, and sugar into a creamy, custard-like treat. Often enriched with citrus zest ...",READ MORE,https://www.tasteatlas.com/galatopita/wheretoeat,,,,,,,,,,,,,galaktoboureko,,,
https://www.tasteatlas.com/fasolada,https://cdn.tasteatlas.com//Images/Dishes/f2b880f7810f4add9bbe1b3b33943f4c.jpg?mw=660,65,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Fasolada,4.5,,,,"Fasolada is a simple and traditional Greek soup made from dried white beans that are drizzled with olive oil and eaten with various vegetables and herbs such as onions, barley, celery, and tomatoes. The dish is nutritious and reminiscent of antiqu...",READ MORE,https://www.tasteatlas.com/fasolada/wheretoeat,https://www.tasteatlas.com/white-beans,https://cdn.tasteatlas.com/images/ingredientgroups/dfc272699a8b491ebccf06d290c0b944.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Barleys,https://cdn.tasteatlas.com/images/ingredientgroups/f661a4b8a0744d6c9c562e017585be0f.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,,,
https://www.tasteatlas.com/kreatopita,https://cdn.tasteatlas.com//images/dishes/b7da2b3191454596807eb5cdcd87b8d2.jpg?mw=660,66,Savory Pie,https://www.tasteatlas.com/savory-pies,Kreatopita,4.6,Best in   (Mousata),"Enastron,Trapezaki",https://www.tasteatlas.com/enastrontrapezaki,"This traditional Greek meat pie combines flaky phyllo dough with a flavorful ground meat filling. Since it is eaten across the country, kreatopita appears in numerous versions that often vary in shape and adapt the filling with rice, leeks, cheese...",READ MORE,https://www.tasteatlas.com/kreatopita/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/koufeto,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,67,Dessert,https://www.tasteatlas.com/Desserts,Koufeto,,,,,"Koufeto is a traditional Greek sweet preserve or spoon sweet () from the island of Milos. It is made by simmering pieces of local sweet white pumpkin in a mixture of water, sugar, and local honey, which is then combined...",READ MORE,https://www.tasteatlas.com/koufeto/wheretoeat,,,,,,,,,,,,,glyko tou koutaliou,https://www.tasteatlas.com/milos,Milos,n/a
https://www.tasteatlas.com/pasteli,https://cdn.tasteatlas.com//images/dishes/eb239cf5356a43f4bb5343d87f3b83eb.jpg?mw=660,68,Snack,https://www.tasteatlas.com/Snacks,Pasteli,4.2,,,,"Greek sesame bars are prepared with two main ingredients — honey and sesame seeds — but often employ various additions such as flavorings or nuts, and vary from crispy to chewy in texture. Available throughout the country, today they a...",READ MORE,https://www.tasteatlas.com/pasteli/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/pasta-flora,https://cdn.tasteatlas.com//images/dishes/b9dfdc84d6a14a15972c4f031776cf6c.jpg?mw=660,69,Tart,https://www.tasteatlas.com/tarts,Pasta flora,4.5,,,,"Greek fruit jam tarts are popular desserts that pair a flaky shortcrust pastry with various fruit jam fillings. They are either baked as a single, large tart, or in the form of small, individually-portioned tartlets. Popular fillings include straw...",READ MORE,https://www.tasteatlas.com/pasta-flora/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kotosoupa,https://cdn.tasteatlas.com//images/dishes/d7a767f36d03468381198aff2ba43fc2.jpg?mw=660,70,Chicken Soup,https://www.tasteatlas.com/chicken-soups,Kotosoupa,4.4,,,,"Greek chicken soup is a comforting dish that is made with a flavorful chicken broth, tender chicken cuts, various root vegetables, and a choice of pasta or rice. Even though it can be prepared with a clear broth, Greeks prefer to thicken the soup ...",READ MORE,https://www.tasteatlas.com/kotosoupa/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/arborio-rice,https://cdn.tasteatlas.com/images/dishes/6ac301d4ae674c1991f3adc0fa3fd757.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,,,,
https://www.tasteatlas.com/koulouri-thessalonikis,https://cdn.tasteatlas.com//images/dishes/2f28a4ff653d461e8c7e9fee911ee593.jpg?mw=660,71,Bread,https://www.tasteatlas.com/Breads,Koulouri Thessalonikis,4.6,,,,"Koulouri Thessalonikis is a traditional Greek street food staple and their national take on —a similar circular bread found in Turkey. In its simplest form, koulouri is made with wheat flour dough that is shaped into a ring bef...",READ MORE,https://www.tasteatlas.com/koulouri-thessalonikis/wheretoeat,,,,,,,,,,,,,simit,https://www.tasteatlas.com/thessaloniki,Thessaloniki,
https://www.tasteatlas.com/kouneli-stifado,https://cdn.tasteatlas.com//images/dishes/d74fa43c93374b4ea5683ab3aab4c70b.jpg?mw=660,72,Stew,https://www.tasteatlas.com/Stews,Kouneli stifado,4.7,,,,"Kouneli stifado is a traditional Greek stew consisting of pieces of browned rabbit meat that have been cooked with onions, tomatoes, tomato paste, garlic, red wine or red wine vinegar, chicken or rabbit stock, and olive oil. A handful of warm and ...",READ MORE,https://www.tasteatlas.com/kouneli-stifado/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/skiathos,Skiathos,
https://www.tasteatlas.com/kotopoulo-me-ryzi,https://cdn.tasteatlas.com//images/dishes/9fc53b27d8b34d8b860dece402b4fa05.jpg?mw=660,73,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Kotopoulo me ryzi,4.2,,,,"Translated as chicken with rice, this simple Greek dish employs two simple ingredients and transforms them into a true comfort dish. It can be prepared stove top, as a one pot dish, but it is also commonly assembled as baked pilaf. Kotopoulo can e...",READ MORE,https://www.tasteatlas.com/kotopoulo-me-ryzi/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,
https://www.tasteatlas.com/fylla,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,74,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Fylla,4.3,,,,"Fylla or , meaning in Greek, is the Kalymnian take on the Greek  or Turkish , which are a type of stuffed vine-leaf rolls. The filling usually consists of a combination of ground beef ...",READ MORE,https://www.tasteatlas.com/fylla/wheretoeat,,,,,,,,,,,,,phylla,https://www.tasteatlas.com/kalymnos,Kalymnos,
https://www.tasteatlas.com/patsas,https://cdn.tasteatlas.com//images/dishes/1261cdf0eec74ecaafe045c59cf85a99.jpg?mw=660,75,Offal Soup,https://www.tasteatlas.com/offal-soups,Patsas,3.4,,,,"This traditional Greek soup employs lamb, sheep, or pork tripe as key ingredients. While there are many different regional varieties of the soup, most use animal’s head or feet and enrich the broth with garlic, onions, lemon juice, and vineg...",READ MORE,https://www.tasteatlas.com/patsas/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/pastitsada,https://cdn.tasteatlas.com//images/dishes/c4f36f6f479b48f8b430712959f4bfb6.jpg?mw=660,76,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Pastitsada,4.3,,,,"This traditional Greek dish hails from Corfu and typically employs rooster cuts or beef. The meat is primarily seared and then sautéed in a flavorful tomato-based sauce alongside onions, garlic, olive oil, wine, and various spices that typi...",READ MORE,https://www.tasteatlas.com/pastitsada/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/corfu,Corfu,
https://www.tasteatlas.com/prasorizo,https://cdn.tasteatlas.com//images/dishes/d4ec6216a4b34302a793a7712b1a56d5.jpg?mw=660,77,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Prasorizo,4.5,,,,"In its simplest form, this common Greek dish combines leeks and rice that are sautéed and then simmered until thoroughly cooked. The dish is easily elevated with various vegetables, fresh herbs, or lemon juice, but it usually does not incor...",READ MORE,https://www.tasteatlas.com/prasorizo/wheretoeat,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,
