search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/vadas-marha,https://cdn.tasteatlas.com//images/dishes/fc9f354879dd41859d71f4e0b144088d.jpg?mw=660,61,Beef Dish,https://www.tasteatlas.com/beef-dishes,Vadas marha,,,,,"Vadas marha is a traditional dish originating from Hungary. The dish is made with a combination of sliced beef and vadas, a creamy sauce consisting of carrots, onions, parsley, bay leaves, black pepper, and sour cream. The preparation of the dish ...",https://www.tasteatlas.com/vadas-marha/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,n/a
https://www.tasteatlas.com/toltott-tojas,https://cdn.tasteatlas.com//images/dishes/231bddf84746461e82033079c18496c5.jpg?mw=660,62,Appetizer,https://www.tasteatlas.com/Appetizers,Töltött tojás,3.8,,,,"This delicious appetizer is essentially the Hungarian take on devilled eggs. It is made with hard-boiled eggs that are cut in halves and filled with a variety of ingredients – usually a combination of chopped ham or liver, mustard, sour crea...",https://www.tasteatlas.com/toltott-tojas/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Mustard,https://cdn.tasteatlas.com/images/ingredientgroups/36f67695affa43ec9a0397a775614c85.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,
https://www.tasteatlas.com/lekvaros-bukta,https://cdn.tasteatlas.com//images/dishes/f388ba2edf3d48259dc7f5b953a7e18a.jpg?mw=660,63,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Lekváros bukta,3.3,,,,"Lekváros bukta are Hungarian sweet buns filled with fruit jam. The dough consists of flour, egg yolks, sour cream, vanilla, butter, salt, yeast, and milk. Although the rolls are typically filled with plum jam, they can also be filled with w...",https://www.tasteatlas.com/lekvaros-bukta/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/fatanyeros,https://cdn.tasteatlas.com//images/dishes/30517fa8a8c942b381fbd4b24a82f8a9.jpg?mw=660,64,Barbecue,https://www.tasteatlas.com/barbecue,Fatányerós,,,,,"Fatányerós is a traditional Hungarian dish, consisting of mixed meat that has been grilled or roasted on a spit. The meat that is most commonly used is pork, beef, and veal, but in some recipes, game meat is also used. Fatánye...",https://www.tasteatlas.com/fatanyeros/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/oroszkrem-torta,https://cdn.tasteatlas.com//images/dishes/9a7d2eb904c24a68a8ead4aed7bfaa35.jpg?mw=660,65,Cake,https://www.tasteatlas.com/cakes,Oroszkrém torta,,,,,This classic Hungarian dessert – translated as is believed to have been invented by a renowned pastry chef at the famed —Russian Coffee House—in Buda...,https://www.tasteatlas.com/oroszkrem-torta/wheretoeat,,,,,,,,,,,,,Russian cream cake –,n/a
https://www.tasteatlas.com/borleves,https://cdn.tasteatlas.com//images/dishes/9a4edc63a591472dbb357219788fb925.jpg?mw=660,66,Soup,https://www.tasteatlas.com/Soups,Borleves,,,,,"Borleves is a traditional Hungarian soup made with white wine, egg yolks, cloves, lemon juice, and sugar. When properly prepared, it should thicken during the cooking process, but the eggs mustn’t curdle. Its flavor is best described as rich...",https://www.tasteatlas.com/borleves/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/flodni,https://cdn.tasteatlas.com//images/dishes/6580eb1f99d54db4b30d79224c9bd5f9.jpg?mw=660,67,Cake,https://www.tasteatlas.com/cakes,Flódni,,,,,"A traditional Hungarian-Jewish dessert known as flódni is a layered cake with walnut, apple, plum jam, and poppyseed fillings. The dough is made with flour, salt, sugar, butter, egg yolks, and white wine, while the fillings are enriched wit...",https://www.tasteatlas.com/flodni/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/hamisgulyas,https://cdn.tasteatlas.com//images/dishes/abb16d4a6f894872827becd525d21769.jpg?mw=660,68,Stew,https://www.tasteatlas.com/Stews,Hamisgulyás,,,,,"Hamisgulyás is a traditional Hungarian goulash that doesn’t contain any meat, which is why it’s also called mock guylás. Apart from meat, this version contains all the usual ingredients: carrots, turnips, potatoes, onions...",https://www.tasteatlas.com/hamisgulyas/wheretoeat,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Turnips,https://cdn.tasteatlas.com/images/ingredientgroups/e063a9431e8f4714b9ef42b808482935.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/cayenne-pepper,https://cdn.tasteatlas.com/images/dishes/e2e04922bd2647f3a8cf147a736c34b5.png?h=120&w=120,,n/a
https://www.tasteatlas.com/birkagulyas,https://cdn.tasteatlas.com//images/dishes/3085a4a33f2c41ac91e2025b742bc97d.jpg?mw=660,69,Stew,https://www.tasteatlas.com/Stews,Birkagulyás,,,,,"Birkagulyás is a version of a traditional Hungarian goulash prepared with mutton as the key ingredient. The mutton is cooked in a mix of vegetables such as carrots, onions, garlic, tomatoes, potatoes, and celery. The combination is usually ...",https://www.tasteatlas.com/birkagulyas/wheretoeat,https://www.tasteatlas.com/sheep,https://cdn.tasteatlas.com/images/ingredientgroups/d8778f33783f49fc9cadb7f213e79551.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,,n/a
https://www.tasteatlas.com/csango-gulyas,https://cdn.tasteatlas.com//images/dishes/5361488dc9a64607a48f42f88391b63a.jpg?mw=660,70,Stew,https://www.tasteatlas.com/Stews,Csángó Gulyás,,,,,"Csángó gulyás is a traditional Hungarian goulash prepared in the style of the Csángó people, a Hungarian ethnic group that lives in Romanian Moldova. The goulash combines beef, onions, paprika, caraway, sauerkrau...",https://www.tasteatlas.com/csango-gulyas/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/caraway,https://cdn.tasteatlas.com/images/ingredientgroups/09d9a789fcdb43c1839777b7e1b8d9d2.png?h=120&w=120,https://www.tasteatlas.com/sauerkraut,https://cdn.tasteatlas.com/images/dishes/6c957380abbf401db35d842a763e6eed.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,n/a
https://www.tasteatlas.com/rakott-palacsinta,https://cdn.tasteatlas.com//images/dishes/a71b2517409f4d0ab2fafb69f6cd0de1.jpg?mw=660,71,Pancake,https://www.tasteatlas.com/pancakes,Rakott palacsinta,,,,,"Rakott palacsinta is a Hungarian crepe cake consisting of layered pancakes with a delicious filling between each pancake. The pancakes are typically prepared with milk, flour, and eggs, while the filling often includes ingredients such as fruit ja...",https://www.tasteatlas.com/rakott-palacsinta/wheretoeat,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,https://www.tasteatlas.com/poppy-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/97155d8b74314c729dd497a01bcad98b.png?h=120&w=120,https://www.tasteatlas.com/cheese-curd,https://cdn.tasteatlas.com/images/ingredientgroups/1bd2188b9ce448ef99e32e5f4475ee2d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/dios-torta,https://cdn.tasteatlas.com//images/dishes/b85b6da06f3649db9a7b596aa8a77e48.jpg?mw=660,72,Chocolate Cake,https://www.tasteatlas.com/chocolate-cakes,Dios torta,,,,,"Dios torta is a traditional chocolate sponge cake originating from Hungary. It consists of a walnut sponge and layers of chocolate buttercream. The walnut sponge cake is made with a mixture of eggs, sugar, ground walnuts, baking powder, flour, and...",https://www.tasteatlas.com/dios-torta/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,https://www.tasteatlas.com/Chocolate,https://cdn.tasteatlas.com/images/ingredientgroups/55f79b1267184622bb38fc2e41b2203e.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,,n/a
https://www.tasteatlas.com/komenymagleves,https://cdn.tasteatlas.com//images/dishes/17c0be62c7134b91922104ab85708f75.jpg?mw=660,73,Soup,https://www.tasteatlas.com/Soups,Köménymagleves,,,,,"Köménymagleves is a traditional Hungarian soup prepared with caraway seeds as the main ingredient. The caraway seeds are cooked with flour and oil or fat to make a golden brown roux. The roux is then mixed with water and beaten eggs, a...",https://www.tasteatlas.com/komenymagleves/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/betyar-gulyas,https://cdn.tasteatlas.com//images/dishes/741d1ee431f944e1b4a60be6faec6b87.jpg?mw=660,74,Stew,https://www.tasteatlas.com/Stews,Betyár gulyás,,,,,"Betyár gulyás is a version of a traditional Hungarian goulash consisting of fried bacon, various vegetables, spices, flour, and mushrooms. The flavorful combination of meat, carrots, potatoes, onions, and champignons is spiced with s...",https://www.tasteatlas.com/betyar-gulyas/wheretoeat,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,n/a
https://www.tasteatlas.com/lokolbasz,https://cdn.tasteatlas.com//images/dishes/2264c6687393409ea24dc607b106760a.jpg?mw=660,75,Sausage,https://www.tasteatlas.com/Sausages,Lókolbász,,,,,"Lókolbász is a Hungarian sausage made from horse meat. During the preparation process, the meat is flavored with paprika, garlic, and caraway. Occasionally, pork fat is added to enrich the flavor and improve texture. Horse sausage is...",https://www.tasteatlas.com/lokolbasz/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/shlishkes,https://cdn.tasteatlas.com//images/dishes/cdfa372d8506465cbce660c42c5c17f7.jpg?mw=660,76,Dumplings,https://www.tasteatlas.com/Dumplings,Shlishkes,,,,,"Shlishkes are potato-based dumplings that are especially beloved by the Hungarians and Ashkenazi Jews. The dough is usually made with leftover mashed potatoes, eggs, flour, and salt. It's rolled into a long strip which is then cut into smaller pie...",https://www.tasteatlas.com/shlishkes/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/hungarian-foie-gras,https://cdn.tasteatlas.com//images/dishes/f00c4fbe5a5144c08e59723a5fb5fa9e.jpg?mw=660,77,Offal Dish,https://www.tasteatlas.com/Offal,Hungarian Foie Gras,,,,,"Hungarian foie gras is a creamy and velvety delicacy made from processed liver of a goose or a duck. This gourmet specialty can be found raw, tinned, or in jars. In Hungarian restaurants, goose liver is typically pan-fried and served in a variety ...",https://www.tasteatlas.com/hungarian-foie-gras/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/soproni-mandulas-retes,https://cdn.tasteatlas.com//images/dishes/2b586a08ae684482b89341a61cd11e66.jpg?mw=660,78,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Soproni mandulás rétes,,,,,Soproni mandulás rétes is a variety of a traditional Hungarian strudel that is considered a specialty of Sopron cuisine. It typically consists of a thin pastry dough that's been filled with a fruit ...,https://www.tasteatlas.com/soproni-mandulas-retes/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/babos-pogacsa,https://cdn.tasteatlas.com//images/dishes/cbaa85769f8f4a05a667aee2f672be77.jpg?mw=660,79,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Babos pogácsa,,,,,"Hailing from Sopron, babos pogácsa or  is a variety of Hungarian pogácsa, a small, round, savory pastry with beans incorporated in the dough. This pogácsa is typically made with a combination of flour...",https://www.tasteatlas.com/babos-pogacsa/wheretoeat,,,,,,,,,,,,,babpogácsa,n/a
https://www.tasteatlas.com/edes-babos-retes,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,80,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Édes babos rétes,,,,,"A specialty of Sopron, édes babos rétes or  is a variety of Hungarian strudel that consists of thin layers of pastry filled with sweet bean paste. The filling is typically prepared with a combination of coo...",https://www.tasteatlas.com/edes-babos-retes/wheretoeat,,,,,,,,,,,,,sweet bean strudel,n/a
https://www.tasteatlas.com/fuszerezett-voroskaposzta,https://cdn.tasteatlas.com//images/dishes/750a7ebb6d564e6aa8352a17061b7655.jpg?mw=660,81,Side Dish,https://www.tasteatlas.com/Sides,Füszerezett vöröskáposzta,,,,,"Fuszerezet voroskaposzta or  is a traditional Hungarian dish from Sopron. It typically consists of red cabbage, pears, onions, garlic, and bacon, which are simmered in red wine with caraway, honey, and vinegar. The recip...",https://www.tasteatlas.com/fuszerezett-voroskaposzta/wheretoeat,,,,,,,,,,,,,spiced red cabbage,n/a
