search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__or,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,score-text--na,item-location href,item-location,mini-ingredients__link href 6,mini-ingredients__image src 6
https://www.tasteatlas.com/koloocheh,https://cdn.tasteatlas.com//Images/Dishes/514a7ee9f6e148f79676ce151ea5f7bb.jpg?mw=660,57,Cookie,https://www.tasteatlas.com/Cookies,Koloocheh,,"Koloocheh are traditional Iranian cookies which are usually round-shaped and consist of a crunchy shell and a sweet, soft interior. The shell is typically prepared with the plain butter and flour dough, but it is also intricately decorated with a ...",,https://www.tasteatlas.com/koloocheh/wheretoeat,,,,,,,,,,,,n/a,,,,
https://www.tasteatlas.com/cake-yazdi,https://cdn.tasteatlas.com//images/dishes/aa8b93b66c134cf383a9690a7e1c22b0.jpg?mw=660,58,Dessert,https://www.tasteatlas.com/Desserts,Cake Yazdi,,"Yazdi cakes are small and fragrant cakes that hail from central Iran. They are made with a simple mixture that usually incorporates eggs, sugar, flour, oil, and milk or yogurt, while their typical flavor comes from the addition of rosewater and ca...",,https://www.tasteatlas.com/cake-yazdi/wheretoeat,,,,,,,,,,,,n/a,https://www.tasteatlas.com/yazd-province,Yazd Province,,
https://www.tasteatlas.com/khoresh-havij,https://cdn.tasteatlas.com//images/dishes/0b2b2a8980e44bbeb587f707c8147504.jpg?mw=660,59,Stew,https://www.tasteatlas.com/Stews,Khoresh havij,,"The star ingredients in this classic Iranian stew are julienned carrots that are simmered along with prunes, chunks of beef or lamb, and onions. The dish is usually seasoned with turmeric, saffron, lemon juice, and optionally cinnamon and cardamom...",,https://www.tasteatlas.com/khoresh-havij/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,OR,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Prunes,https://cdn.tasteatlas.com/images/ingredientgroups/75fe720786dd42e0896eef781fd7e6b2.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120
https://www.tasteatlas.com/havij-bastani,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,60,Ice Cream,https://www.tasteatlas.com/ice-creams,Havij bastani,,"Havij bastani is a delicious and unusual Iranian take on an ice cream float. This refreshing dessert combines fresh carrot juice and a scoop of ice cream, preferably vanilla-flavored or more traditional saffron-infused version. Often considered as...",,https://www.tasteatlas.com/havij-bastani/wheretoeat,,,,,,,,,,,,n/a,,,,
https://www.tasteatlas.com/khoresh-kadu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,61,Stew,https://www.tasteatlas.com/Stews,Khoresh kadu,,"Khoresh kadu is a traditional Iranian stew that combines meat and zucchinis. Most recipes call for lamb as the meat of choice, but it can be replaced with beef or chicken. There are also some versions of this dish that don’t include meat at ...",,https://www.tasteatlas.com/khoresh-kadu/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,OR,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Zucchini,https://cdn.tasteatlas.com/images/ingredientgroups/b118fad654154a94b7a4889f7e5f70fa.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120
https://www.tasteatlas.com/khoresh-kangar,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,62,Stew,https://www.tasteatlas.com/Stews,Khoresh kangar,,"Khoresh kangar is a traditional stew originating from Iran. The stew is usually made with a combination of acanthus (the tender white part of the plant's stalks), onions, tomato paste, saffron, lime juice, turmeric, oil, salt, pepper, and meat suc...",,https://www.tasteatlas.com/khoresh-kangar/wheretoeat,https://www.tasteatlas.com/acanthus,https://cdn.tasteatlas.com/images/ingredientgroups/e263e2961f574ef3a58ec3d8e055a3a1.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,OR,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120
https://www.tasteatlas.com/khoresh-rivas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,63,Stew,https://www.tasteatlas.com/Stews,Khoresh rivas,,"Khoresh rivas is a traditional stew originating from Iran. The stew is usually made with a combination of rhubarb, mint, parsley, turmeric, onions, salt, pepper, oil, and stewing meat such as lamb, chicken, or beef. The onions are sautéed i...",,https://www.tasteatlas.com/khoresh-rivas/wheretoeat,https://www.tasteatlas.com/rhubarb,https://cdn.tasteatlas.com/images/ingredientgroups/62259155f50c42978c651342b0128e58.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,OR,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120
https://www.tasteatlas.com/mirza-ghassemi,https://cdn.tasteatlas.com//images/dishes/a9affddfabc94cfb8a92b4b8bbf4ca2e.jpg?mw=660,64,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Mirza Ghassemi,,"Mirza Ghassemi is an eggplant specialty that hails from the Gilan province of Iran. The dish is prepared with eggplants that are first grilled or charred on an open flame before they are finely chopped and combined with tomatoes, garlic, and turme...",,https://www.tasteatlas.com/mirza-ghassemi/wheretoeat,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,,,n/a,https://www.tasteatlas.com/gilan-province,Gilan Province,,
https://www.tasteatlas.com/khoresh-bademjan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,65,Stew,https://www.tasteatlas.com/Stews,Khoresh bādemjān,,"Khoresh bādemjān is a traditional stew originating from Iran. The stew is usually made with a combination of eggplants, tomatoes, tomato paste, sour grapes or lime juice, onions, garlic, turmeric, saffron, oil, salt, pepper, and stewing meat such ...",,https://www.tasteatlas.com/khoresh-bademjan/wheretoeat,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,OR,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/Grapes,https://cdn.tasteatlas.com/images/ingredientgroups/73116a63620f4222b10587ac78f87519.png?h=120&w=120
https://www.tasteatlas.com/ash-reshteh,https://cdn.tasteatlas.com//images/dishes/a8781524bb694e2fac9b5f13259d1a5e.jpg?mw=660,66,Soup,https://www.tasteatlas.com/Soups,Ash reshteh,4.4,"Ash reshteh is a thick Iranian soup made with reshteh noodles. The dish belongs to a wider group of  dishes, which are commonly consumed across the country. Besides reshteh noodles, other components include a variety of vegetables such...",ash,https://www.tasteatlas.com/ash-reshteh/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/tar-halva,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,67,Dessert,https://www.tasteatlas.com/Desserts,Tar halva,,"This halva variety is one of the most traditional versions in Iran. Although regional varieties may slightly differ in some ingredients and consistency, tar halva usually consists of toasted rice flour that is combined with butter, cardamom, and a...",,https://www.tasteatlas.com/tar-halva/wheretoeat,,,,,,,,,,,,n/a,,,,
https://www.tasteatlas.com/sohan-asali,https://cdn.tasteatlas.com//images/dishes/2414815b717840ebb66794b7c9cc5b91.jpg?mw=660,68,Dessert,https://www.tasteatlas.com/Desserts,Sohan asali,,"Sohan asali is a traditional Iranian brittle prepared with a base of sugar, honey, saffron, rose water, oil or butter, and slivered almonds. They are usually round, and before they set, the top is decorated with ground pistachios. This sweet, cris...",,https://www.tasteatlas.com/sohan-asali/wheretoeat,,,,,,,,,,,,n/a,https://www.tasteatlas.com/isfahan-province,Isfahan Province,,
https://www.tasteatlas.com/halva-ye-havij,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,69,Dessert,https://www.tasteatlas.com/Desserts,Halva ye havij,,"This vibrant halva variety is prepared with a base of shredded carrots, rice flour, butter, sugar, and various flavorings and spices such as saffron, rose water, cinnamon, or cardamom. Carrot halva can be served on a large plate and shared as a co...",,https://www.tasteatlas.com/halva-ye-havij/wheretoeat,,,,,,,,,,,,n/a,,,,
https://www.tasteatlas.com/kabab-hosseini,https://cdn.tasteatlas.com//images/dishes/6378eddbe2ff4bbb85532da2e41f14ec.jpg?mw=660,70,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Kabab Hosseini,,"Kabab Hosseini is a traditional type of kebab originating from Iran. It's made with a combination of lamb or beef, small and large onions, bell peppers, tomatoes, butter, salt, and pepper. Pieces of seasoned meat, small onions, and pieces of bell ...",,https://www.tasteatlas.com/kabab-hosseini/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,OR,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120
https://www.tasteatlas.com/dande-kabab,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,71,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Dande kabab,,"Dande kabab is a traditional Iranian meat dish originating from Kermanshah. This type of kebab is usually made with lamb ribs that are cut into large pieces, placed on skewers, and then grilled. As the meat cooks, it is brushed with a sauce consis...",,https://www.tasteatlas.com/dande-kabab/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/saffron,https://cdn.tasteatlas.com/images/ingredientgroups/7e13c46cefc54903a5488b0b229a670c.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,n/a,https://www.tasteatlas.com/kermanshah-province,Kermanshah Province,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120
https://www.tasteatlas.com/kabab-bakhtiari,https://cdn.tasteatlas.com//images/dishes/786f829f4af64cbbb17b29efedd4a835.jpg?mw=660,72,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Kabab bakhtiari,,"Kabab bakhtiari is a traditional meat dish originating from Iran. Although variations exist in different areas of the country, this type of kebab is usually made with a combination of chicken, mutton, onions, bell peppers, saffron, oil, butter, le...",,https://www.tasteatlas.com/kabab-bakhtiari/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/mutton,https://cdn.tasteatlas.com/images/ingredientgroups/82790d17b4894b93847171b62d7fdfb4.png?h=120&w=120,,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/saffron,https://cdn.tasteatlas.com/images/ingredientgroups/7e13c46cefc54903a5488b0b229a670c.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120
https://www.tasteatlas.com/kabab-chenjeh,https://cdn.tasteatlas.com//images/dishes/b559bc402aa7437b98d7c3cc628a800e.jpg?mw=660,73,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Kabab chenjeh,,"Kabab chenjeh is a traditional meat dish originating from Iran. This type of kebab is usually made with a combination of lamb, cherry tomatoes, olive oil, lemon juice, salt, and pepper. The meat is cut into cubes and marinated in a mixture of lemo...",,https://www.tasteatlas.com/kabab-chenjeh/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/cherry-tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/e271c4e1392843aeadd90316f0a84853.png?h=120&w=120,,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120
https://www.tasteatlas.com/kabab-digi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,74,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Kabab digi,,"Kabab digi or kabab tabei is a traditional meat dish originating from Iran. This pan kebab is usually made with a combination of ground meat, tomatoes, turmeric, onions, oil, salt, and pepper. The meat is mixed with onions, turmeric, salt, and pep...",,https://www.tasteatlas.com/kabab-digi/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,OR,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120
https://www.tasteatlas.com/estanboli-polo,https://cdn.tasteatlas.com//images/dishes/eb063e246c8c44888d78c6ed0aba8dbc.jpg?mw=660,75,Stew,https://www.tasteatlas.com/Stews,Estanboli polo,,"Estanboli polo is a traditional Iranian dish made with a combination of meat, rice, potatoes, onions, and tomatoes. However, there are many recipes which vary from region to region, and even from one family to another. The stew is cooked until all...",,https://www.tasteatlas.com/estanboli-polo/wheretoeat,,,,,,,,,,,,n/a,,,,
https://www.tasteatlas.com/kabab-loghmeh,https://cdn.tasteatlas.com//images/dishes/b3b7dc2af913442591c2d8839b11cd70.jpg?mw=660,76,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Kabab loghmeh,,"Kabab loghmeh is a traditional meat dish originating from Iran. This type of kebab is usually made with a combination of ground lamb, onions, saffron, tomatoes, garlic, turmeric, flour, sumac, salt, and pepper. The meat is mixed with grated onions...",,https://www.tasteatlas.com/kabab-loghmeh/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/sumac,https://cdn.tasteatlas.com/images/dishes/3870f3fae6b74d40a8204bee307508b2.png?h=120&w=120,https://www.tasteatlas.com/saffron,https://cdn.tasteatlas.com/images/ingredientgroups/7e13c46cefc54903a5488b0b229a670c.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120
https://www.tasteatlas.com/fesenjan,https://cdn.tasteatlas.com//Images/Dishes/a532f34d392f4f18b25c07d39c899707.jpg?mw=660,77,Stew,https://www.tasteatlas.com/Stews,Fesenjān,,"Khoresh fesenjān (or just )  is a popular Iranian pomegranate and walnut stew. It is usually made with chicken which is served submerged in a thick, dark sauce made with ground walnuts and pomegranate syrup. Usually prepared and e...",fesenjān,https://www.tasteatlas.com/fesenjan/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,,https://www.tasteatlas.com/pomegranates,https://cdn.tasteatlas.com/images/ingredientgroups/c9a43320590448f7ac2d33cb05431efe.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120
https://www.tasteatlas.com/vavishka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,78,Stew,https://www.tasteatlas.com/Stews,Vavishka,,"Vavishka is a traditional Iranian dish originating from Gilan. It's made with a combination of ground beef (or chicken breast), tomatoes, lemon juice, onions, and turmeric. The stew is slowly simmered until the meat becomes tender. Vavishka is usu...",,https://www.tasteatlas.com/vavishka/wheretoeat,,,,,,,,,,,,n/a,https://www.tasteatlas.com/gilan-province,Gilan Province,,
https://www.tasteatlas.com/anar-bij,https://cdn.tasteatlas.com//images/dishes/1db189065aeb406bb44102e31d00d416.jpg?mw=660,79,Stew,https://www.tasteatlas.com/Stews,Anar bij,,"Anar bij is a traditional Iranian stew originating from Gilan. It is made with a combination of ground meat (usually meatballs), onions, turmeric, pomegranate paste, ground walnuts, and various herbs such as parsley and fenugreek. During the cooki...",,https://www.tasteatlas.com/anar-bij/wheretoeat,,,,,,,,,,,,n/a,https://www.tasteatlas.com/gilan-province,Gilan Province,,
https://www.tasteatlas.com/baghali-ghatogh,https://cdn.tasteatlas.com//images/dishes/ffe5f41264f54bc4877edbc8163d3133.jpg?mw=660,80,Stew,https://www.tasteatlas.com/Stews,Baghali ghatogh,,"Baghali ghatogh is a traditional dish originating from northern Iran. The dish is usually made with a combination of lima beans, dill, eggs, butter, turmeric, garlic, saffron, salt, and pepper. The turmeric and garlic are cooked in butter until fr...",,https://www.tasteatlas.com/baghali-ghatogh/wheretoeat,https://www.tasteatlas.com/Lima-beans,https://cdn.tasteatlas.com/images/ingredientgroups/530a9ed460b644bd93ef03b25ed03476.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a,,,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120
https://www.tasteatlas.com/shirazi-salad,https://cdn.tasteatlas.com//images/dishes/7a08c182bc9b4e39a7fc03b688ca5a11.jpg?mw=660,81,Salad,https://www.tasteatlas.com/Salads,Shirazi Salad,,"Shirazi salad is a traditional Iranian salad made with cucumbers, tomatoes, onions, and lemon or lime juice. Cilantro, dried mint, and green peppers can be added to enhance the flavor and texture, if desired. The salad is named after Shiraz, a cit...",,https://www.tasteatlas.com/shirazi-salad/wheretoeat,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,OR,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Limes,https://cdn.tasteatlas.com/images/ingredientgroups/64e50731ad814053bbaa3e63f1006784.png?h=120&w=120,n/a,https://www.tasteatlas.com/shiraz,Shiraz,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120
https://www.tasteatlas.com/kabab-e-donbalan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,82,Offal Dish,https://www.tasteatlas.com/Offal,Kabab-e donbalan,,"Kabab-e donbalan is a traditional offal dish originating from Iran. This type of kebab is usually made with a combination of lamb testicles, lemon juice, olive oil, salt, and pepper. The testicles are cut lengthwise, then mixed with olive oil, lem...",,https://www.tasteatlas.com/kabab-e-donbalan/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,n/a,,,,
