search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/oksehalesuppe,https://cdn.tasteatlas.com//images/dishes/c3281a34e7f9416ab454d54ec29039d1.jpg?mw=660,64,Offal Soup,https://www.tasteatlas.com/offal-soups,Oxtail Soup (Oksehalesuppe),"Oksehalesuppe is a traditional Norwegian oxtail soup. Although there are some variations, the soup is usually made with a combination of oxtails, margarine, bacon, celery, parsnip, carrots, tomatoes, onions, leeks, soy sauce, salt, peppercorns, ma...",https://www.tasteatlas.com/oksehalesuppe/wheretoeat,https://www.tasteatlas.com/oxtails,https://cdn.tasteatlas.com/images/ingredientgroups/e4205d6fc2c749649c1c19bd914a2c7f.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/parsnips,https://cdn.tasteatlas.com/images/ingredientgroups/c8df7467755a46948c91e21ae29dcec0.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,n/a
https://www.tasteatlas.com/klubb-og-fett,https://cdn.tasteatlas.com//images/dishes/05258e14d808435eb7e11da447efc333.jpg?mw=660,65,Dumplings,https://www.tasteatlas.com/Dumplings,Klubb og fett,"Klubb og fett is a traditional Norwegian dish originating from the northern parts of the country. These dumplings are usually made with a combination of potatoes, barley flour, and salt. The raw potatoes are grated and blended with barley flour an...",https://www.tasteatlas.com/klubb-og-fett/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/barley-flours,https://cdn.tasteatlas.com/images/ingredientgroups/3e05e3eb40cc4a0d9da1858052c5ded1.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,,n/a
https://www.tasteatlas.com/polse-med-lompe,https://cdn.tasteatlas.com//images/dishes/f407ac0cf9604893a1333f42fcc01794.jpg?mw=660,66,Hot Dog,https://www.tasteatlas.com/hot-dogs,Pølse med lompe,"Pølse med lompe is a traditional Norwegian hot dog variety. It consists of pølse, a hot dog sausage that can be either grillpølse (fried or grilled) or wienerpølse (boiled in water), and lompe, a small, round flatbread ...",https://www.tasteatlas.com/polse-med-lompe/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ingefaernotter,https://cdn.tasteatlas.com//images/dishes/ffbca704b7684a35b5d1f35f19f38069.jpg?mw=660,67,Cookie,https://www.tasteatlas.com/Cookies,Ingefærnøtter,"Ingefærnøtter are traditional cookies originating from Norway. They're usually made with a combination of flour, butter, sugar, fruit syrup, eggs, cinnamon, ginger, baking powder, and black pepper. The dough is left to rest in the fri...",https://www.tasteatlas.com/ingefaernotter/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/flatbrodsoll,https://cdn.tasteatlas.com//images/dishes/8850f4982b0449f39a9ca59981f4a92b.jpg?mw=660,68,Dessert,https://www.tasteatlas.com/Desserts,Flatbrødsoll,"Flatbrødsoll is a traditional and simple dessert originating from Norway. This cool and refreshing dessert is especially popular on hot summer days and it's usually made with a combination of flatbread (usually lefse), brown sugar, and kefi...",https://www.tasteatlas.com/flatbrodsoll/wheretoeat,https://www.tasteatlas.com/lefse,https://cdn.tasteatlas.com/images/dishes/3b9f2848a3d2449994d5b8d643d9e407.png?h=120&w=120,https://www.tasteatlas.com/kefir,https://cdn.tasteatlas.com/images/dishes/bad6e56265364052bb5ceafc8bcf2d7a.png?h=120&w=120,https://www.tasteatlas.com/brown-sugars,https://cdn.tasteatlas.com/images/ingredientgroups/491ac981be8d48da9daa448e87411e6d.png?h=120&w=120,,,,,,,n/a
https://www.tasteatlas.com/norwegian-reindeer-hot-dog,https://cdn.tasteatlas.com//images/dishes/1f194361d3de4dd88866737e328cd698.jpg?mw=660,69,Hot Dog,https://www.tasteatlas.com/hot-dogs,Norwegian Reindeer Hot Dog,Reindeer hot dog is a Norwegian delicacy that can be found at Bergen's Trekroneren hot dog stand. The meat for the reindeer sausage comes from Northern Norway. The reindeer sausage is served in a hot dog bun and it's traditionally topped with must...,https://www.tasteatlas.com/norwegian-reindeer-hot-dog/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/orkdalssodd,https://cdn.tasteatlas.com//images/dishes/92904eeb064348f5a10602e7a8923643.jpg?mw=660,70,Soup,https://www.tasteatlas.com/Soups,Orkdal Soup (Ørkdalssodd),"Ørkdalssodd is a traditional Norwegian soup originating from Orkdal in Trøndelag county. The soup is made with a combination of water, sliced lamb (breast or shoulder), rice, carrots, cabbage, salt, and minced onions. The meat is fir...",https://www.tasteatlas.com/orkdalssodd/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/trondheimssodd,https://cdn.tasteatlas.com//images/dishes/2883195c05ae40d49d4cea41fe58e3ee.jpg?mw=660,71,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Trondheim Soup (Trondheimssodd),"Trondheimssodd is a traditional Norwegian sweet soup originating from Trondheim. It is usually made with a combination of water, sugar, salt, flour, cinnamon, whipping cream, raisins, and rice. The rice, raisins, and cinnamon are placed in water a...",https://www.tasteatlas.com/trondheimssodd/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,n/a
https://www.tasteatlas.com/svinestek-med-frukt,https://cdn.tasteatlas.com//images/dishes/a12a44bdcd9848a0b15a992071548510.jpg?mw=660,72,Pork Dish,https://www.tasteatlas.com/pork-dishes,Pork Loin with Fruit (Svinestek med frukt),"Svinestek med frukt is a traditional meat dish originating from Norway. The dish is usually made with a combination of pork loin, prunes, dried apricots, salt, pepper, butter, oil, lemon juice, and Granny Smith apples. The handle of a wooden spoon...",https://www.tasteatlas.com/svinestek-med-frukt/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Prunes,https://cdn.tasteatlas.com/images/ingredientgroups/75fe720786dd42e0896eef781fd7e6b2.png?h=120&w=120,https://www.tasteatlas.com/dried-apricots,https://cdn.tasteatlas.com/images/ingredientgroups/27033e30466f45e9b16555aa1e78383f.png?h=120&w=120,https://www.tasteatlas.com/granny-smith,https://cdn.tasteatlas.com/images/dishes/d802560eac4741ab8fa1b4cb2ced967e.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,n/a
https://www.tasteatlas.com/kumpe-fra-agder,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,73,Dumplings,https://www.tasteatlas.com/Dumplings,Agder Dumplings (Kumpe fra Agder),"Kumpe fra Agder are traditional Norwegian dumplings originating from the region of Aust-Agder. The dumplings are usually made with a combination of potatoes, flour, salt, and bacon or suet. The potatoes are grated, and most of the liquid is draine...",https://www.tasteatlas.com/kumpe-fra-agder/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/suets,https://cdn.tasteatlas.com/images/ingredientgroups/bd2f67f7eec245f0af1f5af75d5e78c6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/dyrestek-med-viltsaus,https://cdn.tasteatlas.com//images/dishes/b5c47a17ecad4c488be8a450e62bdb13.jpg?mw=660,74,Game Dish,https://www.tasteatlas.com/game-dishes,Reindeer Roast with Game Sauce (Dyrestek med viltsaus),"Dyrestek med vilsaus is a traditional meat dish originating from Norway. The dish consists of reindeer roast that's served with game sauce. The roast is made with a combination of milk, butter, suet, leg of reindeer, and seasonings, while the sauc...",https://www.tasteatlas.com/dyrestek-med-viltsaus/wheretoeat,https://www.tasteatlas.com/reindeers,https://cdn.tasteatlas.com/images/ingredientgroups/c6f580d47fd9437b99e07de82b6efdd4.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/suets,https://cdn.tasteatlas.com/images/ingredientgroups/bd2f67f7eec245f0af1f5af75d5e78c6.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/redcurrant-jams,https://cdn.tasteatlas.com/images/ingredientgroups/2f3badf183bd40469a0d22c158c4c91a.png?h=120&w=120,n/a
https://www.tasteatlas.com/husmannsgryte,https://cdn.tasteatlas.com//images/dishes/feb894847cc543a18658e9ef3fe0121f.jpg?mw=660,75,Stew,https://www.tasteatlas.com/Stews,Cotter's Kettle (Husmannsgryte),"Husmannsgryte or cotter's kettle is a traditional stew originating from Norway. This hearty stew is usually made with a combination of bouillon cubes, rutabagas, medisterpølse sausage, carrots, parsnips, mustard, leeks, salt, and pepper. Th...",https://www.tasteatlas.com/husmannsgryte/wheretoeat,https://www.tasteatlas.com/rutabagas,https://cdn.tasteatlas.com/images/ingredientgroups/b77720f99126418480274a6309dc0f3f.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/parsnips,https://cdn.tasteatlas.com/images/ingredientgroups/c8df7467755a46948c91e21ae29dcec0.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/medisterplse,https://cdn.tasteatlas.com/images/dishes/2401bd4bbe1044e9bbc9c187b6604e3a.png?h=120&w=120,https://www.tasteatlas.com/bouillon-cubes,https://cdn.tasteatlas.com/images/ingredientgroups/a750c69062784b0d96296ee96d52e207.png?h=120&w=120,n/a
https://www.tasteatlas.com/gronn-ertestuing,https://cdn.tasteatlas.com//images/dishes/850d3f99ed30452a9805bf8e3792b9d2.jpg?mw=660,76,Side Dish,https://www.tasteatlas.com/Sides,Creamed Green Peas (Grønn ertestuing),"Grønn ertestuing is a traditional dish originating from Norway. This dish is usually made with a combination of peas, flour, water, butter, sugar, and salt. The peas are soaked overnight, then gently simmered in the same water for about 2 h...",https://www.tasteatlas.com/gronn-ertestuing/wheretoeat,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/byggrynssalat,https://cdn.tasteatlas.com//images/dishes/d2b91f4ea74f4e0aa67f8f409296238c.jpg?mw=660,77,Salad,https://www.tasteatlas.com/Salads,Barley Salad (Byggrynssalat),"Byggrynssalat is a traditional salad originating from Norway, but it's popular throughout Scandinavia. It's usually made with a combination of barley, canola oil, cider vinegar, salt, pepper, parsley, chives, chervil, and scallions. The barley is ...",https://www.tasteatlas.com/byggrynssalat/wheretoeat,https://www.tasteatlas.com/Barleys,https://cdn.tasteatlas.com/images/ingredientgroups/f661a4b8a0744d6c9c562e017585be0f.png?h=120&w=120,https://www.tasteatlas.com/apple-cider-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/60239c1a1eab4c16b89ecc1746e8befc.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,https://www.tasteatlas.com/chervils,https://cdn.tasteatlas.com/images/ingredientgroups/36ead12674fb4449b0ac6fa8f649885b.png?h=120&w=120,n/a
https://www.tasteatlas.com/marinert-edamerost,https://cdn.tasteatlas.com//images/dishes/c64fa942c84a42cf834d740e8c439957.jpg?mw=660,78,Appetizer,https://www.tasteatlas.com/Appetizers,Marinated Edam Cheese (Marinert Edamerost),"Marinert Edamerost is a traditional Norwegian dish that's commonly served as an appetizer. It consists of Edam cheese that's marinated in a combination of olive oil, strips of red peppers, white wine vinegar, thyme, oregano, green peppercorns, and...",https://www.tasteatlas.com/marinert-edamerost/wheretoeat,https://www.tasteatlas.com/edam-holland,https://cdn.tasteatlas.com/images/dishes/a670245fa02e4bc08b9dea9a5acc1a13.png?h=120&w=120,https://www.tasteatlas.com/noord-hollandse-edammer,https://cdn.tasteatlas.com/images/dishes/ab6e1781a43f4c0a859c454cfb6e5cd3.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/peppercorns,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,n/a
https://www.tasteatlas.com/rodbetgravet-laks,https://cdn.tasteatlas.com//images/dishes/94cfdf2669814c96a50fac8591a5a5d9.jpg?mw=660,79,Appetizer,https://www.tasteatlas.com/Appetizers,Beetroot Salmon (Rødbetgravet laks),"Rødbetgravet laks is a traditional fish dish originating from Norway. The dish is usually made with a combination of salmon fillets, beetroot, sugar, salt, lemon peel, orange peel, dill, and aquavit. The grated beetroot is mixed with sugar,...",https://www.tasteatlas.com/rodbetgravet-laks/wheretoeat,https://www.tasteatlas.com/norwegian-salmon,https://cdn.tasteatlas.com/images/dishes/af7c3980452d49a68db5a972e318c2a5.png?h=120&w=120,https://www.tasteatlas.com/Beets,https://cdn.tasteatlas.com/images/ingredientgroups/39144d113fc342b79457b9bc0a850b95.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Oranges,https://cdn.tasteatlas.com/images/ingredientgroups/97233a9e84cb4d268005d5954060664b.png?h=120&w=120,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,https://www.tasteatlas.com/akvavit,https://cdn.tasteatlas.com/images/dishes/87b5b6cb779e4dab868a57e4c7356fd4.png?h=120&w=120,n/a
https://www.tasteatlas.com/tropisk-aroma-kake,https://cdn.tasteatlas.com//images/dishes/a37dd8d9591249528d33a471e08678a5.jpg?mw=660,80,Cake,https://www.tasteatlas.com/cakes,Tropisk aroma-kake,"Tropisk aroma-kake is a classic cake originating from Norway. The flavor of nutmeg in the cake and coffee in the icing give this cake an exotic aroma and its name. The cake is usually made with a combination of flour, baking powder, eggs, sugar, b...",https://www.tasteatlas.com/tropisk-aroma-kake/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Coffee,https://cdn.tasteatlas.com/images/ingredientgroups/805122d5276342e8b0e2aa26e43cee70.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,n/a
https://www.tasteatlas.com/ertesuppe-med-flesk,https://cdn.tasteatlas.com//images/dishes/62088b81dfc94039a8ff57b0a836cb01.jpg?mw=660,81,Soup,https://www.tasteatlas.com/Soups,Split Pea Soup with Ham (Ertesuppe med flesk),"Ertesuppe med flesk is a traditional soup originating from Norway. The soup is usually made with a combination of split peas, leeks, smoked ham, potatoes, rutabaga, and salt. The ham, leeks, and peas are covered with water and cooked until the pea...",https://www.tasteatlas.com/ertesuppe-med-flesk/wheretoeat,https://www.tasteatlas.com/split-peas,https://cdn.tasteatlas.com/images/ingredientgroups/0d5e2194becd43f987fa5d1e49c7160a.png?h=120&w=120,https://www.tasteatlas.com/cured-ham,https://cdn.tasteatlas.com/images/ingredientgroups/e24fe15038ed4b04b5ba1b336664583a.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/rutabagas,https://cdn.tasteatlas.com/images/ingredientgroups/b77720f99126418480274a6309dc0f3f.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/havrekniplekaker,https://cdn.tasteatlas.com//images/dishes/b64f57dd3e5840499e88a65bca99c225.jpg?mw=660,82,Cookie,https://www.tasteatlas.com/Cookies,Lace Oat Cookies (Havrekniplekaker),"Havrekniplekaker are traditional cookies originating from Norway. These lace cookies are usually made with a combination of flour, oats, milk, sugar, butter, and salt. The butter is melted and mixed with the rest of the ingredients. The mixture is...",https://www.tasteatlas.com/havrekniplekaker/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Oatmeal,https://cdn.tasteatlas.com/images/ingredientgroups/a67999d408a34b01a0f427ead12877fd.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/jarlsbergfylt-paprika,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,83,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Jarlsbergfylt paprika,"Jarlsbergfylt paprika is a traditional dish originating from Norway. Although there are many different recipes, it's usually made with a combination of bell peppers, lemon juice, breadcrumbs, ground meat, Jarlsberg cheese, butter, garlic, salt, pe...",https://www.tasteatlas.com/jarlsbergfylt-paprika/wheretoeat,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/jarlsberg,https://cdn.tasteatlas.com/images/dishes/c51dd7f911ce4509a3d2c74cc41db90a.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a
https://www.tasteatlas.com/brunost-ostekake,https://cdn.tasteatlas.com//images/dishes/fd7a89a0f5c0406f862773c7bf2ac2fc.jpg?mw=660,84,Cheesecake,https://www.tasteatlas.com/cheesecakes,Brunost Cheesecake (Brunost ostekake),"Brunost ostekake is a traditional Norwegian cheesecake made with Brunost brown cheese. Other common ingredients for the cake include digestive cookies or graham crackers, butter, cream, eggs, cream cheese, sugar, and vanilla. The cookies or cracke...",https://www.tasteatlas.com/brunost-ostekake/wheretoeat,https://www.tasteatlas.com/brunost,https://cdn.tasteatlas.com/images/dishes/3c5106eb3d5b4235abbc44534b3e74bf.png?h=120&w=120,https://www.tasteatlas.com/Cookies,https://cdn.tasteatlas.com/images/dishgroups/c7fc5377a7d541e88a6f3b292acf2ae4.png?h=120&w=120,https://www.tasteatlas.com/graham-cracker,https://cdn.tasteatlas.com/images/dishes/32183c74a38f4a40919c734a2a46afbe.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/cream-cheeses,https://cdn.tasteatlas.com/images/ingredientgroups/2c43b723665a4ffebeb3d58fab993d20.png?h=120&w=120,n/a
https://www.tasteatlas.com/seterjentas-rommebrod,https://cdn.tasteatlas.com//images/dishes/14a86bec0fb74187b13db46a83105de4.jpg?mw=660,85,Cookie,https://www.tasteatlas.com/Cookies,Seterjentas rømmebrod,"Seterjentas rømmebrod are traditional cookies originating from Norway. They're usually made with a combination of flour, sour cream, butter, cardamom, sugar, and salt. The dough should be firm, and it's left to chill in the fridge before it...",https://www.tasteatlas.com/seterjentas-rommebrod/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/cardamom,https://cdn.tasteatlas.com/images/ingredientgroups/ebbde091cf4445a5ac10df8a51b7c894.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
