search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,search-results__item-description,search-results__item-description 2,read-more,search-results__item-description 3,score-text--na
https://www.tasteatlas.com/pate-de-campagne-breton,https://cdn.tasteatlas.com//Images/Ingredients/ebbad46440224c2b92b392b1f01ca3d4.jpg?mw=660,233,Meat Product,https://www.tasteatlas.com/Meat-products,Pâté de Campagne Breton,https://www.tasteatlas.com/brittany,https://cdn.tasteatlas.com/Images/Emblems/1052b667411249e88436d3cda3677b85.png,Brittany,"is a pâté made in the French region of Brittany from local pork meat and fat, containing freshly skinned throats, liver, cooked rinds and onions. The roughly minced pieces of pork are dist...",Pâté de Campagne Breton,READ MORE,,n/a
https://www.tasteatlas.com/melon-de-guadeloupe,https://cdn.tasteatlas.com//Images/Ingredients/8221db0dcab3474a946e133b3db5a8f5.jpg?mw=660,234,Melon,https://www.tasteatlas.com/Melons,Melon de Guadeloupe,https://www.tasteatlas.com/guadeloupe,https://cdn.tasteatlas.com/images/emblems/4ce321fff6054635a30cc9c10419a832.png,"Guadeloupe, Caribbean","is a yellow melon of the  variety, grown on the French island of Guadeloupe in the Caribbean. It is sold fresh, firm and whole, and must weigh at least 450 grams. Its rind is greenish or yellow on th...",Melon de Guadeloupe,READ MORE,Charentais,n/a
https://www.tasteatlas.com/beurre-de-bresse,https://cdn.tasteatlas.com//Images/Ingredients/c622890c109a4d66982ad80156622902.jpg?mw=660,235,Butter,https://www.tasteatlas.com/Butter,Beurre de Bresse,https://www.tasteatlas.com/rhone-alpes,https://cdn.tasteatlas.com/images/emblems/65e13529adfc46ac875b445534273602.png,Rhône-Alpes,"is a tender, aromatic, churned butter that melts in the mouth, strikingly yellow, made from matured sweet-cream, its texture is quite smooth and airy, with visible tiny water droplets characteristic for churned butter. It...",Beurre de Bresse,READ MORE,,n/a
https://www.tasteatlas.com/farine-de-ble-noir-de-bretagne,https://cdn.tasteatlas.com//Images/Ingredients/06dcecf643354937bcee7d28e1906c39.jpg?mw=660,236,Buckwheat Flour,https://www.tasteatlas.com/buckwheat-flours,Farine de Blé Noir de Bretagne,https://www.tasteatlas.com/brittany,https://cdn.tasteatlas.com/Images/Emblems/1052b667411249e88436d3cda3677b85.png,Brittany,"The top quality buckwheat flour called  is produced from and buckwheat cultivars traditionally grown in the French region of Brittany. The flour has a rich, stron...",Farine de Blé Boir de Bretagne,READ MORE,La Harpe,n/a
https://www.tasteatlas.com/porc-dauvergne,https://cdn.tasteatlas.com//images/ingredients/efe5e7f353254f70b1b1d221982e9207.jpg?mw=660,237,Pork,https://www.tasteatlas.com/Pork,Porc d'Auvergne,https://www.tasteatlas.com/auvergne,https://cdn.tasteatlas.com/Images/Emblems/53eab3cb408f4409b28c761d68ff80fa.png,Auvergne,"is a uniquely tasting fresh meat from pigs reared in the open air in the French region of Auvergne with its numerous cantons and municipalities, mountains and valleys with a favorable level of rainfall, beneficial to the s...",Porc d'Auvergne,READ MORE,,n/a
https://www.tasteatlas.com/choucroute-dalsace,https://cdn.tasteatlas.com//Images/Ingredients/226f1d00bb2f4a35a0dd41e31324dde1.jpg?mw=660,238,Cabbage,https://www.tasteatlas.com/Cabbages,Choucroute d'Alsace,https://www.tasteatlas.com/alsace,https://cdn.tasteatlas.com/images/emblems/767318f8b5e2426f9f6f1f98fc6d62f7.png,Alsace,"is a naturally fermented cabbage, also known as , produced in the French region of Alsace. It is best known in a dish called  when it is accompanied by three types of sausage...",Choucroute d'Alsace,READ MORE,sauerkrat,n/a
https://www.tasteatlas.com/vergeoise,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,239,Brown Sugar,https://www.tasteatlas.com/brown-sugars,Vergeoise,https://www.tasteatlas.com/nord-pas-de-calais,https://cdn.tasteatlas.com/images/emblems/090baf80c19e437e80a6989895378b8f.png,Nord-Pas-de-Calais,"or  is a variety of brown sugar obtained from sugar beets. Available in light () and dark or brown () versions, the sugar is distinguished by a soft consistency, a slightly mo...",Vergeoise,READ MORE,sucre vergeoise,n/a
https://www.tasteatlas.com/dome-de-vezelay,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,240,Cheese,https://www.tasteatlas.com/Cheese,Dôme de Vézelay,https://www.tasteatlas.com/yonne,https://cdn.tasteatlas.com/images/emblems/156e986d1ff7414a90bacf7505b443b4.png,Yonne,"is a French cheese hailing from the Yonne area of Bourgogne. This fresh cheese is made from raw goat's milk and it's usually left to age for at least 10 days before consumption. Underneath its natural rind, th...",Dôme de Vézelay,READ MORE,,n/a
https://www.tasteatlas.com/baguette-laonnaise,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,241,Cheese,https://www.tasteatlas.com/Cheese,Baguette Laonnaise,https://www.tasteatlas.com/laon,,Laon,"is a French cheese originating from the town of Laon. This semi-soft cheese is made from pasteurized cow's milk, either at creameries or industrially. Underneath its washed rind, the texture is supple and open. The chee...",Baguette Laonnaise,READ MORE,,n/a
https://www.tasteatlas.com/esquirrou,https://cdn.tasteatlas.com//images/ingredients/45abb75cf05e4f7e984962bb29a3c785.jpg?mw=660,242,Cheese,https://www.tasteatlas.com/Cheese,Esquirrou,https://www.tasteatlas.com/pyrenees-atlantiques,https://cdn.tasteatlas.com/images/emblems/efe1c96ac8cf4164a7b06f87326a0644.png,Pyrénées-Atlantiques,"is a hard French cheese made from sheep's milk, produced in Pyrénées-Atlantiques and in the cities of the Hautes-Pyrénées. It is a smaller version of  cheese. The texture of Esquir...",Esquirrou,READ MORE,Ossau-Iraty,n/a
https://www.tasteatlas.com/cendre-de-champagne,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,243,Cheese,https://www.tasteatlas.com/Cheese,Cendre de Champagne,https://www.tasteatlas.com/champagne-ardenne,https://cdn.tasteatlas.com/Images/Emblems/9bd2c97e6349477a8004a789957d50a5.png,Champagne-Ardenne,"is a traditional French cheese originating from the wine-growing Champagne region. Matured in damp caves for 6-8 weeks, the cheese is made from cow's milk cheese and has a natural dusty, gray, ashen rind. The texture o...",Cendre de Champagne,READ MORE,,n/a
https://www.tasteatlas.com/u-bel-fiuritu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,244,Cheese,https://www.tasteatlas.com/Cheese,U bel fiuritu,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,,,READ MORE,,n/a
https://www.tasteatlas.com/abbaye-notre-dame-de-belloc,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,245,Cheese,https://www.tasteatlas.com/Cheese,Abbaye Notre-Dame de Belloc,https://www.tasteatlas.com/urt,,Urt,"is a traditional French semi-hard cheese produced by Benedictine monks in the Western Pyrénées. The cheese is made from the sheep's milk of a local red-nosed breed of ewes. Its texture is firm, dense, creamy...",Abbaye de Belloc,READ MORE,,n/a
https://www.tasteatlas.com/bleu-de-bonneval,https://cdn.tasteatlas.com//images/ingredients/61c2e2b05cac47ac8f88a98bf41dcd45.jpg?mw=660,246,Cheese,https://www.tasteatlas.com/Cheese,Bleu de Bonneval,https://www.tasteatlas.com/bonneval-sur-arc,,Bonneval-sur-Arc,"is a traditional French cheese hailing from the village of Bonneval in Savoie. The cheese is made from unpasteurized cow's milk and it's typically left to age for about 8 weeks. Underneath its thin moldy rind, the texture...",Bleu de Bonneval,READ MORE,,n/a
https://www.tasteatlas.com/gour-noir,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,247,Cheese,https://www.tasteatlas.com/Cheese,Gour Noir,https://www.tasteatlas.com/correze,https://cdn.tasteatlas.com/images/emblems/89739d8bc12d4983af3e337aebd25e31.png,Corrèze,"is a traditional French cheese produced in Correze by the Arnaud family. This soft, leaf-shaped cheese is made from the raw milk of white  goats. It matures for 2 to 6 weeks. When young, the flavor is mild, milky...",Gour Noir,READ MORE,Saanens,n/a
https://www.tasteatlas.com/jambon-de-lacaune,https://cdn.tasteatlas.com//Images/Ingredients/b1a893d785474285ae6bf213c62b2583.jpg?mw=660,248,"Prosciutto, Jamon, Jambon",https://www.tasteatlas.com/prosciuttos-jamons-jambons,Jambon de Lacaune,https://www.tasteatlas.com/tarn,https://cdn.tasteatlas.com/images/emblems/f826dd7e9dcf4126b20afbbbd5eca885.png,Tarn,"is a dry-cured ham made from pig's meat in the French region of Tarn, in an alpine and Mediterranean climate. Fresh hams with a minimum weight of 9 kilograms and at least 10 mm of fat coverage are selected for the length...",Jambon de Lacaune,READ MORE,,n/a
https://www.tasteatlas.com/pelardon-des-corbieres,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,249,Cheese,https://www.tasteatlas.com/Cheese,Pélardon des Corbières,https://www.tasteatlas.com/lagrasse,,Lagrasse,is a traditional French cheese hailing from Languedoc-Roussillon. The cheese is made from raw goat's milk and it ripens in about one week. Pélardon des Corbières is shaped by hand into sm...,Pélardon des Corbières,READ MORE,,n/a
https://www.tasteatlas.com/tomme-crayeuse,https://cdn.tasteatlas.com//images/ingredients/ea823d58980e4a158e45be8c491df9ed.jpg?mw=660,250,Cheese,https://www.tasteatlas.com/Cheese,Tomme Crayeuse,https://www.tasteatlas.com/savoie,https://cdn.tasteatlas.com/images/emblems/353bcd5b7ce54073aae77b57506bc5bd.png,Savoie,"is a French cheese originating from the region of Savoie. The cheese is made from pasteurized or raw cow's milk and it's left to age in caves from 2 to 4 months before consumption. At first, it's aged in warm and moist cave...",Tomme Crayeuse,READ MORE,,n/a
https://www.tasteatlas.com/pelardon-des-cevennes,https://cdn.tasteatlas.com//images/ingredients/6d856b37ec97444086f0836923a71024.jpg?mw=660,251,Cheese,https://www.tasteatlas.com/Cheese,Pélardon des Cévennes,https://www.tasteatlas.com/languedoc-roussillon,https://cdn.tasteatlas.com/Images/Emblems/488309049f82477cb100061d0d4b4976.PNG,Languedoc-Roussillon,"is a traditional French tomme-style cheese originating from Languedoc. The cheese is made from raw goat's milk, and it's available from March to October. The maturation period is 2 to 3 weeks. Underneat...",Pélardon des Cévennes,READ MORE,,n/a
https://www.tasteatlas.com/persille-de-tignes,https://cdn.tasteatlas.com//images/ingredients/2006f6f295e5470db40c8b98abfe7a98.jpg?mw=660,252,Cheese,https://www.tasteatlas.com/Cheese,Persillé de Tignes,https://www.tasteatlas.com/rhone-alpes,https://cdn.tasteatlas.com/images/emblems/65e13529adfc46ac875b445534273602.png,Rhône-Alpes,is a French cheese hailing from Rhone-Alpes. The cheese is made from raw goat's milk (sometimes with the addition of cow milk) and ages from 2 to 6 months. The rind is mustard-colored as a result of the goats gra...,Persillé de Tignes,READ MORE,,n/a
https://www.tasteatlas.com/crayeux-de-roncq,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,253,Cheese,https://www.tasteatlas.com/Cheese,Crayeux de Roncq,https://www.tasteatlas.com/roncq,,Roncq,is a traditional French cheese hailing from Roncq in the region of Nord-Pas-de-Calais. This semi-soft cheese is made from cow's milk and ages for 2 months. The word crayeux in the name refers to its chalky center. The rin...,Crayeux de Roncq,READ MORE,,n/a
https://www.tasteatlas.com/pave-dauge,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,254,Cheese,https://www.tasteatlas.com/Cheese,Pave d'Auge,https://www.tasteatlas.com/ardennes,https://cdn.tasteatlas.com/images/emblems/54d7dfb9d078489981a6edf6b5fbbb8c.png,Ardennes,"is a French cheese produced in the north of Auge in France. The cheese is made from pasteurized or raw cow's milk. Its texture is smooth and supple, with numerous eyes dispersed throughout the body. It has a washed rind, and t...",Pave d'Auge,READ MORE,,n/a
https://www.tasteatlas.com/olivet-cendre,https://cdn.tasteatlas.com//images/ingredients/ea44a246120a430798887a75dfee99d9.jpg?mw=660,255,Cheese,https://www.tasteatlas.com/Cheese,Olivet Cendré,https://www.tasteatlas.com/loiret,https://cdn.tasteatlas.com/images/emblems/06edb55223b74c3aa2caa279af6c7e8c.png,Loiret,"is a French soft cheese originating from the commune of Olivet in the Loiret department. It is made from raw cow’s milk. The cheese is slowly ripened for at least one month in a coating of ashes and mold, which ...",Olivet Cendré,READ MORE,,n/a
https://www.tasteatlas.com/aubisque-pyrenees,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,256,Cheese,https://www.tasteatlas.com/Cheese,Aubisque Pyrénées,https://www.tasteatlas.com/toulouse,https://cdn.tasteatlas.com/images/emblems/f1c64b9628d34fc3911477f703e0fda5.png,Toulouse,is a traditional French cheese hailing from Toulouse. The cheese is made from a mixture of cow's and ewe's milk or cow's and sheep's milk. This semi-hard cheese is usually left to age for 2 months before co...,Aubisque Pyrénées,READ MORE,,n/a
https://www.tasteatlas.com/brique-du-forez,https://cdn.tasteatlas.com//images/ingredients/e1529a60aecd4866922baae80ec34c84.jpg?mw=660,257,Cheese,https://www.tasteatlas.com/Cheese,Brique du Forez,https://www.tasteatlas.com/auvergne,https://cdn.tasteatlas.com/Images/Emblems/53eab3cb408f4409b28c761d68ff80fa.png,Auvergne,is a traditional French cheese hailing from Auvergne. The cheese is made from cow's milk and ages for 2 to 3 months. It's named after its brick-like shape and is easily recognizable by its thin white rind that develops blu...,Brique du Forez,READ MORE,,n/a
https://www.tasteatlas.com/murol,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,258,Cheese,https://www.tasteatlas.com/Cheese,Murol,https://www.tasteatlas.com/auvergne,https://cdn.tasteatlas.com/Images/Emblems/53eab3cb408f4409b28c761d68ff80fa.png,Auvergne,is a traditional French cheese hailing from Auvergne. The cheese is made from pasturized cow's milk and it's formed into a donut-like shape with a hole in the middle. It 's left to age for at least 5 weeks. Underneath its beer-and-c...,Murol,READ MORE,,n/a
https://www.tasteatlas.com/aveyronnais,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,259,Cheese,https://www.tasteatlas.com/Cheese,Aveyronnais,https://www.tasteatlas.com/midi-pyrenees,https://cdn.tasteatlas.com/images/emblems/20ffc1fdd174420fa31b955638ee41d8.png,Midi-Pyrénées,"is a traditional aromatic French cheese hailing from the Massif des Causses area in Midi-Pyrénées. The cheese is made from cow's milk by only one producer in the region. Underneath its leaf-wrapped bloomy rind, t...",Aveyronnais,READ MORE,,n/a
https://www.tasteatlas.com/la-taupiniere,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,260,Cheese,https://www.tasteatlas.com/Cheese,La Taupiniere,https://www.tasteatlas.com/poitou-charentes,https://cdn.tasteatlas.com/Images/Emblems/7f1db268da694677bab36301d5e5d02c.png,Poitou-Charentes,"or  is a French cheese hailing from Poitou-Charentes. It was created by Gilles Jousseaume in 1973. The cheese is made from raw goat's milk and ages for 3 weeks in cellars. It's shaped into a dome, and the ...",La Taupiniere,READ MORE,Taupinette,n/a
https://www.tasteatlas.com/venaco,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,261,Cheese,https://www.tasteatlas.com/Cheese,Venaco,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,"is a French cheese originating from Corsica. It's named after the original place of production, a town in the center of the island, but it's no longer produced there. The cheese is made from raw sheep's milk and it usually ages for...",Venaco,READ MORE,,n/a
https://www.tasteatlas.com/filetta,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,262,Cheese,https://www.tasteatlas.com/Cheese,Filetta,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,"is a French cheese hailing from Isolaccio near Bastia. The cheese is made from raw sheep's milk, but there's also a goat's milk version, made from January until July. Underneath its fern-adorned washed rind, the texture is supple,...",Filetta,READ MORE,,n/a
https://www.tasteatlas.com/calenzana,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,263,Cheese,https://www.tasteatlas.com/Cheese,Calenzana,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,"or  is a French cheese originating from Corsica. It's produced in Calenzana and Balagna. The cheese is made from raw sheep's or goat's milk. The rind is washed, and underneath it the texture is soft and crea...",Calenzana,READ MORE,Calinzanincu,n/a
https://www.tasteatlas.com/sarments-damour,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,264,Cheese,https://www.tasteatlas.com/Cheese,Sarments d'amour,https://www.tasteatlas.com/sancerre,,Sancerre,"is a unique French cheese produced in Sancerre in the Loire Valley. The cheese is made from raw goat's milk. It's easily recognizable because of its cute shape – it's shaped like a wine cork, and a grapevine twig is...",Sarments d'amour,READ MORE,,n/a
https://www.tasteatlas.com/brie-au-poivre,https://cdn.tasteatlas.com//images/ingredients/897dbe159681437282dfaf9dff58305b.jpg?mw=660,265,Cheese,https://www.tasteatlas.com/Cheese,Brie au Poivre,,,,"is a traditional cheese originating from France. The cheese is made from raw cow's milk. Underneath its bloomy rind that's rolled in pepper, the texture is soft and creamy. The flavors are spicy, buttery, nutty, and creamy....",Brie au Poivre,READ MORE,,n/a
https://www.tasteatlas.com/rouleau-de-beaulieu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,266,Cheese,https://www.tasteatlas.com/Cheese,Rouleau de Beaulieu,https://www.tasteatlas.com/ardeche,https://cdn.tasteatlas.com/images/emblems/e0d21cc321ba4f0ea5f6ae55d9f6c62f.png,Ardèche,"is a French farmhouse cheese produced in Ardèche. It's easily recognizable by its shape of a log and the straw that protrudes from both ends of the log, making it visually reminiscent of cheese on a stick. The c...",Rouleau de Beaulieu,READ MORE,,n/a
https://www.tasteatlas.com/fuseau-lorrain,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,267,Sausage/Salami,https://www.tasteatlas.com/Sausages-and-salamis,Fuseau Lorrain,https://www.tasteatlas.com/lorraine,https://cdn.tasteatlas.com/images/emblems/6e55fbf729824f39b17f42ec95741cbb.png,Lorraine,"is the local specialty sausage of the French Lorraine region. It is a soft, dry smoked sausage that has been produced since the 17th century. It consists of ground pork and selected seasonings such as minced shallots, red w...",Fuseau Lorrain,READ MORE,,n/a
https://www.tasteatlas.com/brebis-du-lochois,https://cdn.tasteatlas.com//images/ingredients/cbfd0e0f78b44b0a84333d3ff62c7a83.jpg?mw=660,268,Cheese,https://www.tasteatlas.com/Cheese,Brebis du Lochois,https://www.tasteatlas.com/loche-sur-indrois,,Loché-sur-Indrois,"is a modern French cheese originating from central France. It is made with ewe's milk and ages for 2 weeks before consumption. The texture is tender, the aromas herby, while the flavors are smooth, buttery, and slightly ...",Brebis du Lochois,READ MORE,,n/a
https://www.tasteatlas.com/pave-du-berry,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,269,Cheese,https://www.tasteatlas.com/Cheese,Pavé du Berry,https://www.tasteatlas.com/chavignol,,Chavignol,"is a French cheese hailing from the region around Chavignol. The cheese is made from goat's milk and it's usually left to mature from 2 to 3 weeks. The texture is soft and ivory white, and the cheese can be eaten fres...",Pavé du Berry,READ MORE,,n/a
https://www.tasteatlas.com/brique-de-jussac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,270,Cheese,https://www.tasteatlas.com/Cheese,Brique de Jussac,https://www.tasteatlas.com/auvergne,https://cdn.tasteatlas.com/Images/Emblems/53eab3cb408f4409b28c761d68ff80fa.png,Auvergne,"is a French cheese hailing from Auvergne. The brick-shaped cheese is made from raw sheep's milk and it's usually left to age for a minimum of 2 weeks in humid cellars. Underneath its thin bloomy rind, the texture is smoot...",Brique de Jussac,READ MORE,,n/a
https://www.tasteatlas.com/racotin,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,271,Cheese,https://www.tasteatlas.com/Cheese,Racotin,https://www.tasteatlas.com/burgundy,https://cdn.tasteatlas.com/images/emblems/fbe6ebd59b13404088d61d10f1200108.png,Burgundy,is a barrel-shaped French cheese originating from the Burgundy region. The cheese is made from raw goat's milk or a combination of goat's and cow's milk. It's usually left to age from 3 to 4 weeks before consumption. Underneath it...,Racotin,READ MORE,,n/a
https://www.tasteatlas.com/bonde-de-gatine,https://cdn.tasteatlas.com//images/ingredients/9aa3a19e22f3416ba6199db1679f93e1.jpg?mw=660,272,Cheese,https://www.tasteatlas.com/Cheese,Bonde de Gatine,https://www.tasteatlas.com/gatine,,Gatine,,,READ MORE,,n/a
https://www.tasteatlas.com/timanoix,https://cdn.tasteatlas.com//images/ingredients/668bd4e198ae46e6a6f48a1b30424193.jpg?mw=660,273,Cheese,https://www.tasteatlas.com/Cheese,Timanoix,https://www.tasteatlas.com/brehan,,Bréhan,"is a French cheese produced in the town of Bréhan by the Trappist monks at the Abbaye Notre Dame de Timadeuc. This semi-soft cheese is made from cow's milk. Due to the fact that it's a monastic cheese, it has a washed rind...",Timanoix,READ MORE,,n/a
https://www.tasteatlas.com/aisy-cendre,https://cdn.tasteatlas.com//images/ingredients/412bc649af524d4bb48834bc2add8e15.jpg?mw=660,274,Cheese,https://www.tasteatlas.com/Cheese,Aisy Cendre,https://www.tasteatlas.com/aisy-sur-armancon,,Aisy-sur-Armançon,"is a traditional French cheese hailing from Burgundy. The semi-soft cheese is made from pasteurized cow's milk. The rind is washed in Marc de Bourgogne wine, and it's then covered with oak or grapevine ash before it's left to ...",Aisy Cendre,READ MORE,,n/a
https://www.tasteatlas.com/couronne-lochoise,https://cdn.tasteatlas.com//images/ingredients/63dd6ea2640a4a2a8cd0255a6862dcad.jpg?mw=660,275,Cheese,https://www.tasteatlas.com/Cheese,Couronne Lochoise,https://www.tasteatlas.com/loches,,Loches,"is a small French cheese produced in limited quantities in the area around Loches. The cheese is made with goat's milk and has a bloomy, ash-coated, delicately thin rind. The interior is white with a smooth, creamy, and ...",Couronne Lochoise,READ MORE,,n/a
https://www.tasteatlas.com/petit-fiance-des-pyrenees,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,276,Cheese,https://www.tasteatlas.com/Cheese,Petit Fiancé des Pyrénées,https://www.tasteatlas.com/ariege,https://cdn.tasteatlas.com/images/emblems/eeeee01c4b864c92b2dd83096033c80d.png,Ariège,"is a French cheese hailing from the region of Midi-Pyrénées. Ever since 1989, the cheese is made from raw goat's milk and it's left to age for 6 weeks before consumption. After ...",Petit Fiancé des Pyrénées,READ MORE,,n/a
https://www.tasteatlas.com/pave-de-chirac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,277,Cheese,https://www.tasteatlas.com/Cheese,Pave de Chirac,https://www.tasteatlas.com/chirac,,Chirac,"is a French soft cheese produced in the region of Chirac, hence the name. The cheese is made from pasteurized goat's milk. Its texture is smooth, creamy, and very pliant. The rind is natural with a light blue mold.The aroma...",Pave de Chirac,READ MORE,,n/a
https://www.tasteatlas.com/baskeriu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,278,Cheese,https://www.tasteatlas.com/Cheese,Baskeriu,https://www.tasteatlas.com/haute-garonne,https://cdn.tasteatlas.com/images/emblems/e44ef7396587496394f19587b90f5750.png,Haute-Garonne,"is a French cheese hailing from the Haute-Garonne area of Midi-Pyrénées. The cheese is made from Garonne sheeps' milk and it's usually aged for about 6 months. The texture is semi-soft, buttery, and creamy. The arom...",Baskeriu,READ MORE,,n/a
https://www.tasteatlas.com/cabri-ariegeois,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,279,Cheese,https://www.tasteatlas.com/Cheese,Cabri Ariegeois,https://www.tasteatlas.com/ariege,https://cdn.tasteatlas.com/images/emblems/eeeee01c4b864c92b2dd83096033c80d.png,Ariège,"is a French cheese hailing from Ariege. The cheese is made from raw goat's milk and it's modeled on the famous Mont d'Or. Aged from 4 to 6 weeks, Cabri Ariegeois has a washed rind and comes in a bark spruce box. Underneath...",Cabri Ariegeois,READ MORE,,n/a
https://www.tasteatlas.com/lou-pevre,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,280,Cheese,https://www.tasteatlas.com/Cheese,Lou Pevre,https://www.tasteatlas.com/provence,https://cdn.tasteatlas.com/images/emblems/71338ee309254bab92a1e0756d0eff9c.png,Provence,"is a French cheese made on a farm in the region of Provence. The cheese is made with raw goat's milk (there is also a version made with cow's milk, which is rarer than the goat's milk version) and matures for 3 weeks. Its rind i...",Lou Pevre,READ MORE,,n/a
https://www.tasteatlas.com/cendre-de-vergy,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,281,Cheese,https://www.tasteatlas.com/Cheese,Cendré de Vergy,https://www.tasteatlas.com/gevrey-chambertin,,Gevrey-Chambertin,is a French artisan cheese hailing from the Bourgogne region. The semi-soft cheese is made from cow's milk and it's washed with Marc de Bourgogne. The cheese is left to age for 4 weeks before it's buried in wood ash...,Cendré de Vergy,READ MORE,,n/a
https://www.tasteatlas.com/quatre-vents,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,282,Cheese,https://www.tasteatlas.com/Cheese,Quatre-Vents,,,,"is a French cheese that was named after the location of the farm where it's produced – on top of the hill, surrounded by four winds (quatre vents). The cheese is made from raw goat's milk and it's usually left to age fo...",Quatre-Vents,READ MORE,,n/a
https://www.tasteatlas.com/tomme-de-romans,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,283,Cheese,https://www.tasteatlas.com/Cheese,Tomme de Romans,https://www.tasteatlas.com/rhone-alpes,https://cdn.tasteatlas.com/images/emblems/65e13529adfc46ac875b445534273602.png,Rhône-Alpes,"Although it was originally made with goat's milk,  is nowadays almost always made with pasteurized cow's milk. This creamy-textured cheese is traditionally sold in wooden trays that are lined with straw. Because of that, th...",Tomme de Romans,READ MORE,,n/a
https://www.tasteatlas.com/le-marquis-chevre,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,284,Cheese,https://www.tasteatlas.com/Cheese,Le Marquis Chevre,https://www.tasteatlas.com/pelussin,,Pélussin,"is a French brick-shaped cheese hailing from Pelussin in the Rhone Valley. This triple-cream cheese is made from goat's milk. Underneath its thin, slightly moldy rind, the texture is soft, silky, and creamy. The aromas a...",Le Marquis Chevre,READ MORE,,n/a
https://www.tasteatlas.com/fouchtra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,285,Cheese,https://www.tasteatlas.com/Cheese,Fouchtra,https://www.tasteatlas.com/cantal-france,https://cdn.tasteatlas.com/images/emblems/8ab68068cceb45b0983b6a9a72b0abe5.png,Cantal,"is a French cheese hailing from Cantal in Auvergne. The cheese is made from pasteurized goat's (or sometimes cow's) milk and it's usually left to age for 3 months before it's sold. Underneath its moldy rind, the texture is soft a...",Fouchtra,READ MORE,,n/a
https://www.tasteatlas.com/petit-pardou,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,286,Cheese,https://www.tasteatlas.com/Cheese,Petit Pardou,https://www.tasteatlas.com/laruns,,Laruns,"is a French cheese hailing from the Laruns area. The cheese is made from cow's milk. Underneath its natural rind, the texture is semi-hard. The aromas are intense, while the flavors are pleasant and rustic. It's recommended t...",Petit Pardou,READ MORE,,n/a
