search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,search-results__item-description 2,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/bocadillo-de-mortadela,https://cdn.tasteatlas.com//images/dishes/00da9c7dfd4044dd92f3451c09ad3965.jpg?mw=660,185,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de mortadela,,Best in   (Barcelona),Bodega Santo Porcello,https://www.tasteatlas.com/bodega-santo-porcello,"Bocadillo de mortadela is a sandwich made with Spanish bread and slices of mortadella. To make the sandwich, a type of Spanish-style baguette () is typically cut in half and layered with thin slices of raw or fried mortadella ...",READ MORE,https://www.tasteatlas.com/bocadillo-de-mortadela/wheretoeat,https://www.tasteatlas.com/ciabatta,https://cdn.tasteatlas.com/images/dishes/7e745d7b2cea4d08ad8ec9f5a2559268.png?h=120&w=120,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/mortadella-bologna,https://cdn.tasteatlas.com/images/dishes/db32f11f29c74f1bb909a7f1d6aed66c.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,barra de pan,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/bocadillo-de-carne-de-caballo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,186,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de carne de caballo,,Best in   (Valencia),Bodega La Pascuala,https://www.tasteatlas.com/bodega-la-pascuala,"Bocadillo de carne de caballo is a traditional Spanish sandwich that’s filled with horse meat. Typically, a Spanish-style baguette called  is sliced in half lengthwise, and it is then stuffed with pieces of roasted, frie...",READ MORE,https://www.tasteatlas.com/bocadillo-de-carne-de-caballo/wheretoeat,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/horses,https://cdn.tasteatlas.com/images/ingredientgroups/6bd184469529420f8445fb54ad4c2f48.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,barra de pan,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/province-of-valencia,https://cdn.tasteatlas.com/images/emblems/9742c0833c0440048eb4e03c74d09841.png,Province of Valencia,n/a
https://www.tasteatlas.com/gazpachuelo,https://cdn.tasteatlas.com//images/dishes/4f4bee5ef72546c0baf41f2ae1df0db9.jpg?mw=660,187,Seafood Soup,https://www.tasteatlas.com/seafood-soups,Gazpachuelo,,Best in   (Málaga),El Refectorium Malagueta,https://www.tasteatlas.com/el-refectorium-malagueta,"Gazpachuelo is a Spanish soup originating from Malaga. Originally, it was a poor man’s dish made by local fishermen, who would prepare it with fish, fish stock, mayonnaise, potatoes, garlic, egg yolks, and wine vinegar. Over time, they start...",READ MORE,https://www.tasteatlas.com/gazpachuelo/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/malaga,https://cdn.tasteatlas.com/images/emblems/2131489cc5704932b4c1afc776d497bb.png,Málaga,n/a
https://www.tasteatlas.com/arroz-con-conejo-y-caracoles,https://cdn.tasteatlas.com//images/dishes/6fa3f8cbb2e54ed8ace726663d9c5597.jpg?mw=660,188,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz con conejo y caracoles,,Best in   (Chinorlet),Restaurante Elías,https://www.tasteatlas.com/restaurante-elias,"Arroz con conejo y caracoles is a traditional Spanish rice dish originating from Alicante. The dish is usually made with a combination of rabbit pieces, bomba rice, snails, stock, saffron, chickpeas, tomatoes, onions, celery, carrots, bell peppers...",READ MORE,https://www.tasteatlas.com/arroz-con-conejo-y-caracoles/wheretoeat,https://www.tasteatlas.com/arroz-bomba,https://cdn.tasteatlas.com/images/dishes/7103c7988a2d415eab6c14dbc9f73cf7.png?h=120&w=120,https://www.tasteatlas.com/snails,https://cdn.tasteatlas.com/images/ingredientgroups/426ef6e1a9194a05864b6afc06f47b10.png?h=120&w=120,https://www.tasteatlas.com/Rabbit,https://cdn.tasteatlas.com/images/ingredientgroups/b9eeea924dca4a1b9b2b456d66f352dd.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,https://www.tasteatlas.com/Chickpeas,https://cdn.tasteatlas.com/images/ingredientgroups/a2154e69886644589ba372adba14f005.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/province-of-alicante,https://cdn.tasteatlas.com/Images/Emblems/8a596955343941b2bf4749e955cefca4.png,Province of Alicante,n/a
https://www.tasteatlas.com/morcilla-de-granada,https://cdn.tasteatlas.com//images/dishes/d869dd7cabf44fd8bd9e765c743fd218.jpg?mw=660,189,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Morcilla de Granada,4.2,Best in   (Granada),Restaurante Los Manueles,https://www.tasteatlas.com/restaurante-los-manueles,"As the name suggests, this Spanish sausage originates from Granada. It is made with a combination of pork belly, jowl, fat, blood, onions, salt, and spices such as oregano and paprika. This blood sausage variety is often used for tapas or consumed...",READ MORE,https://www.tasteatlas.com/morcilla-de-granada/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/granada-spain,https://cdn.tasteatlas.com/images/emblems/58788f1507f7489e8a41924206af9b8a.png,Granada,
https://www.tasteatlas.com/torreznos,https://cdn.tasteatlas.com//images/dishes/e6c90a38427b42aca4117679cf5131fd.jpg?mw=660,190,Appetizer,https://www.tasteatlas.com/Appetizers,Torreznos,,,,,,READ MORE,https://www.tasteatlas.com/torreznos/wheretoeat,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,,,,,,,,,https://www.tasteatlas.com/province-of-soria,https://cdn.tasteatlas.com/images/emblems/3c3842f3e88140629e7c6cd469220704.png,Province of Soria,n/a
https://www.tasteatlas.com/patatas-a-la-riojana,https://cdn.tasteatlas.com//images/dishes/934d4386c21548ffa3e5138ec9337822.jpg?mw=660,191,Potato Dish,https://www.tasteatlas.com/potato-dishes,Patatas a la riojana,,,,,"Patatas a la riojana is a traditional Spanish dish that consists, at its simplest, of chunks of potatoes, garlic, sliced chorizo, onions, and pimentón paprika. The combination is sautéed, then cooked in water with bay leaves until th...",READ MORE,https://www.tasteatlas.com/patatas-a-la-riojana/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/la-rioja,https://cdn.tasteatlas.com/images/emblems/68dee20d224b4d449d372616b5a8c989.png,La Rioja,n/a
https://www.tasteatlas.com/sopa-de-gato,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,192,Bread Soup,https://www.tasteatlas.com/bread-soups,Sopa de gato,,,,,"First things first: despite its name, sopa de gato (lit. cat soup) is not made with cats. It's a thick Spanish soup originating from the city of Cádiz. The soup is made with just a few basic ingredients – garlic, oil, salt, and stale ...",READ MORE,https://www.tasteatlas.com/sopa-de-gato/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/cadiz-spain,https://cdn.tasteatlas.com/images/emblems/4a9a0e2a59304a98b2a9589c07c0cd5a.png,Cádiz,n/a
https://www.tasteatlas.com/xato-salad,https://cdn.tasteatlas.com//images/dishes/36bf3077890448a6b26d5afceb8df9cb.jpg?mw=660,193,Salad,https://www.tasteatlas.com/Salads,Xató (salad),,,,,"Xato is a traditional Spanish salad originating from Catalonia. It's made with a combination of endive leaves, anchovies, Arbequina olives, salt cod, and tuna. This traditional salad is dressed with the eponymous sauce consisting of breadcrumbs, g...",READ MORE,https://www.tasteatlas.com/xato-salad/wheretoeat,https://www.tasteatlas.com/endives,https://cdn.tasteatlas.com/images/ingredientgroups/4955dd4407de4e479c3b414bac729c17.png?h=120&w=120,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/tuna,https://cdn.tasteatlas.com/images/ingredientgroups/4e4cfd59133b4cecb5ba6f2d60f1988d.png?h=120&w=120,,https://www.tasteatlas.com/arbequina,https://cdn.tasteatlas.com/images/dishes/6a3986b0f70945eaa1d9d2342d2eece3.png?h=120&w=120,https://www.tasteatlas.com/xato,https://cdn.tasteatlas.com/images/dishes/d0b44f7c6ac74052a47e7eda427a648a.png?h=120&w=120,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,n/a
https://www.tasteatlas.com/huesos-de-santo,https://cdn.tasteatlas.com//images/dishes/6404894c5693454f802b31fd508aa690.jpg?mw=660,194,Dessert,https://www.tasteatlas.com/Desserts,Huesos de santo,,,,,"Huesos de santo or  is a Spanish finger-shaped treat that is traditionally prepared for All Saints’ Day. The name comes from the visual appearance – this sweet treat looks like a white bone on the outside, w...",READ MORE,https://www.tasteatlas.com/huesos-de-santo/wheretoeat,,,,,,,,,saint’s bones,,,,,https://www.tasteatlas.com/community-of-madrid,,Community of Madrid,n/a
https://www.tasteatlas.com/callos-a-la-madrilena,https://cdn.tasteatlas.com//images/dishes/6e00ece994354b009d4ef8cd8c4e256f.jpg?mw=660,195,Offal Dish,https://www.tasteatlas.com/Offal,Callos a la Madrileña,,,,,"Callos a la Madrileña or is a Spanish dish that consists of tripe, ham, chorizo, and morcilla (blood sausage) cooked in a broth with onions, tomato sauce, garlic, and paprika. Bay leaves, parsley, and saffron are...",READ MORE,https://www.tasteatlas.com/callos-a-la-madrilena/wheretoeat,,,,,,,,,Madrid-style tripe,,,,,https://www.tasteatlas.com/madrid,https://cdn.tasteatlas.com/images/emblems/46f212dc5eb14b0b96e5c8adc7bff624.png,Madrid,n/a
https://www.tasteatlas.com/arroz-con-costra,https://cdn.tasteatlas.com//images/dishes/d87ca273a9a8411ebd60859a75a09ea2.jpg?mw=660,196,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz con costra,,,,,"Arroz con costra is a traditional Spanish rice dish, a cross between a paella and a casserole originating from the Alicante area. What differentiates arroz con costra from other Spanish rice dishes is its glossy top crust of beaten eggs, hence the...",READ MORE,https://www.tasteatlas.com/arroz-con-costra/wheretoeat,https://www.tasteatlas.com/arroz-de-valencia,https://cdn.tasteatlas.com/images/dishes/bcde4c9532e04214ad1d71343a80d55c.png?h=120&w=120,https://www.tasteatlas.com/spare-ribs,https://cdn.tasteatlas.com/images/ingredientgroups/48bf0f085cfe4eb48789a88669c4fecf.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Rabbit,https://cdn.tasteatlas.com/images/ingredientgroups/b9eeea924dca4a1b9b2b456d66f352dd.png?h=120&w=120,,https://www.tasteatlas.com/botifarra,https://cdn.tasteatlas.com/images/dishes/56fb4591c1f14324af2057276243313e.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/province-of-alicante,https://cdn.tasteatlas.com/Images/Emblems/8a596955343941b2bf4749e955cefca4.png,Province of Alicante,n/a
https://www.tasteatlas.com/arroz-caldoso-de-pollo-de-corral,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,197,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz caldoso de pollo de corral,,,,,"Arroz caldoso de pollo de corral is a traditional rice dish originating from Spain. The dish has many variations, but it's always made with corn-fed free-range chickens that are larger in size and have much better flavor than regular chickens. Oth...",READ MORE,https://www.tasteatlas.com/arroz-caldoso-de-pollo-de-corral/wheretoeat,https://www.tasteatlas.com/arroz-bomba,https://cdn.tasteatlas.com/images/dishes/7103c7988a2d415eab6c14dbc9f73cf7.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/merluza-a-la-gallega,https://cdn.tasteatlas.com//images/dishes/200463f5af73436da24c15f29bdecb8a.jpg?mw=660,198,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Merluza a la gallega,,,,,"Merluza a la gallega is a traditional Spanish fish dish originating from Galicia. The dish is usually made with a combination of hake, garlic, potatoes, paprika, bay leaves, onions, olive oil, salt, and pepper. The pieces of fish, onions, bay leav...",READ MORE,https://www.tasteatlas.com/merluza-a-la-gallega/wheretoeat,https://www.tasteatlas.com/hakes,https://cdn.tasteatlas.com/images/ingredientgroups/c2dc25415d20453aac3ee1eb93fb3c6e.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/galicia,https://cdn.tasteatlas.com/images/emblems/95239c7d9c7e45dd9bd81c496b659164.png,Galicia,n/a
https://www.tasteatlas.com/ttoro,https://cdn.tasteatlas.com//images/dishes/97b82354c6a9411a97e4e474dfde9fac.jpg?mw=660,199,Seafood,https://www.tasteatlas.com/Seafood,Ttoro,,,,,"Originating in the coastal area of the Basque Country, ttoro is a traditional fish stew consisting of different types of fish and seafood cooked in fish stock with vegetables and aromatic herbs, and flavored with  ...",READ MORE,https://www.tasteatlas.com/ttoro/wheretoeat,,,,,,,,,piment d’espelette,,,,,https://www.tasteatlas.com/basque-country,https://cdn.tasteatlas.com/images/emblems/68dba04cc39244dca4f604de3f9411c7.png,Basque Country,n/a
https://www.tasteatlas.com/calamares-encebollados,https://cdn.tasteatlas.com//images/dishes/0870e727c24245de8946543a5daf77c1.jpg?mw=660,200,Squid Dish,https://www.tasteatlas.com/squid-dishes,Calamares encebollados,,,,,"Calamares encebollados is a traditional Spanish dish that's often served as a tapa. The dish is made with a combination of squid, onions, garlic, olive oil, bay leaves, parsley, white wine, and salt. The garlic, sliced onions, and bay leaves are s...",READ MORE,https://www.tasteatlas.com/calamares-encebollados/wheretoeat,https://www.tasteatlas.com/squids,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/mel-i-mato,https://cdn.tasteatlas.com//images/dishes/159a7cf28326468588d41963488468dc.jpg?mw=660,201,Cheese Dessert,https://www.tasteatlas.com/cheese-desserts,Mel i mató,4.3,,,,"In its basic form, this traditional Catalan dessert is a simple combination of honey and  (also known as  or )—a subtly sweet fresh cheese that is made from goat, sheep, or cow milk. The dish...",READ MORE,https://www.tasteatlas.com/mel-i-mato/wheretoeat,,,,,,,,,mató,,,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,
https://www.tasteatlas.com/mantecados-de-estepa,https://cdn.tasteatlas.com//Images/Dishes/e7f372b4825343ab99d7f382bd5c6431.jpg?mw=660,202,Cake,https://www.tasteatlas.com/cakes,Mantecados de Estepa,4.1,,,,"Mantecadas de Estepa is a type of Christmas sweet cake traditionally made in the municipality of Estepa, in the province of Seville. The recipe for these sweets has remained unchanged for more than a hundred years and still calls for plain flour, ...",READ MORE,https://www.tasteatlas.com/mantecados-de-estepa/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/estepa-spain,https://cdn.tasteatlas.com/images/emblems/fcc8b11db3844b1b85ca07b6f9553d2d.png,Estepa,
https://www.tasteatlas.com/costrada,https://cdn.tasteatlas.com//images/dishes/65104da08b57473b80de983518e52a21.jpg?mw=660,203,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Costrada,,Best in   (Soria),Mantequerías York,https://www.tasteatlas.com/mantequerias-york,Costrada is a traditional Spanish dessert originating from Alcalá de Henares. This classic dessert consists of sheets of puff pastry that are filled with pastry cream and meringue. The whole thing is topped with chopped almonds and icing su...,READ MORE,https://www.tasteatlas.com/costrada/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/alcala-de-henares,,Alcalá de Henares,n/a
https://www.tasteatlas.com/coca-de-recapte,https://cdn.tasteatlas.com//images/dishes/d20331d5a0b44617a1632ee9059c8da9.jpg?mw=660,204,Flatbread,https://www.tasteatlas.com/Flatbreads,Coca de recapte,,Best in   (Barcelona),L'antic bocoi del Gòtic,https://www.tasteatlas.com/LanticBocoiDelGotic,"Coca de recapte is a traditional Spanish coca variety that's commonly found in Catalonia and Valencia. In Catalonia, this is the most common coca variety which is often sold in bakeries. It consists of a thin bread-dough base that's topped with eg...",READ MORE,https://www.tasteatlas.com/coca-de-recapte/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,n/a
https://www.tasteatlas.com/bocadillo-de-anchoas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,205,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de anchoas,,Best in   (Logroño),Blanco Y Negro,https://www.tasteatlas.com/blanco-y-negro-logrono,"At its simplest, bocadillo de anchoas typically consists of a Spanish-style baguette () that’s been sliced along the middle and filled with anchovies. The cut side of the bread is often rubbed with ripe tomato halves, ol...",READ MORE,https://www.tasteatlas.com/bocadillo-de-anchoas/wheretoeat,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,barra de pan,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/queso-manchego,https://cdn.tasteatlas.com/images/dishes/ab0cf95814734173a32281ffe22b4104.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/morteruelo,https://cdn.tasteatlas.com//images/dishes/600054444ebf43beac011873cc2bdf28.jpg?mw=660,206,Pâté,https://www.tasteatlas.com/pates,Morteruelo,,Best in   (Cuenca),La Ponderosa,https://www.tasteatlas.com/la-ponderosa,"Morteruelo is a Spanish pâté originating from Cuenca. Although there are numerous varieties of this pâté, in its basic form it typically consists of pork liver, various spices, and meats such as quail, partridge, and hare...",READ MORE,https://www.tasteatlas.com/morteruelo/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/province-of-cuenca,https://cdn.tasteatlas.com/images/emblems/1b0b185443084a489627a58bf34179a7.png,Province of Cuenca,n/a
https://www.tasteatlas.com/cocido-lebaniego,https://cdn.tasteatlas.com//images/dishes/19a14ab171e84b439631e6fec4153e6a.jpg?mw=660,207,Stew,https://www.tasteatlas.com/Stews,Cocido lebaniego,,Best in   (Potes),El Bodegón,https://www.tasteatlas.com/el-bodegon-potes,"Cocido lebaniego is a traditional Spanish dish originating from the Liébana area in Cantabria. The stew consists of local chickpeas, potatoes, and cabbage with meat from the pig slaughter such as chorizo, bacon, and morcilla. Breadcrumbs, p...",READ MORE,https://www.tasteatlas.com/cocido-lebaniego/wheretoeat,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/chorizo,https://cdn.tasteatlas.com/images/dishes/ddcb3e5f086b45568444ae268a16697c.png?h=120&w=120,https://www.tasteatlas.com/morcilla-de-burgos,https://cdn.tasteatlas.com/images/dishes/afd9e68032984000b143b15c16ef5f50.png?h=120&w=120,https://www.tasteatlas.com/Chickpeas,https://cdn.tasteatlas.com/images/ingredientgroups/a2154e69886644589ba372adba14f005.png?h=120&w=120,,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/liebana,,Liébana,n/a
https://www.tasteatlas.com/morcilla-patatera,https://cdn.tasteatlas.com//images/dishes/74f8039db40449d5bc8ae096b00bceb6.jpg?mw=660,208,Sausage,https://www.tasteatlas.com/Sausages,Morcilla patatera,3.3,Best in   (Guadalupe),Hospederia del Real Monasterio,https://www.tasteatlas.com/hospederia-del-real-monasterio,"Originating from the north of Extremadura, morcilla patatera is a Spanish sausage made with a combination of pork meat, fat, and mashed potatoes. The ingredients are flavored with paprika (usually ) and seasoned ...",READ MORE,https://www.tasteatlas.com/morcilla-patatera/wheretoeat,,,,,,,,,pimentón de la vera,,,,,https://www.tasteatlas.com/extremadura,https://cdn.tasteatlas.com/images/emblems/b32f25212ab744609789b0ea2a5119fb.png,Extremadura,
https://www.tasteatlas.com/pincho-de-tortilla,https://cdn.tasteatlas.com//images/dishes/ebcd4bf03b654c44975eca08c27b61e2.jpg?mw=660,209,Appetizer,https://www.tasteatlas.com/Appetizers,Pincho de tortilla,,,,,"Pincho de tortilla is a traditional Spanish appetizer or bar snack originating from Basque Country. This classic pincho is made with Spanish tortilla omelet, which is nothing like the Mexican one – it's a cross between scrambled eggs and a c...",READ MORE,https://www.tasteatlas.com/pincho-de-tortilla/wheretoeat,https://www.tasteatlas.com/kennebec-potato,https://cdn.tasteatlas.com/images/dishes/c7a2903529084b8aa0d5ed3889f97c7c.png?h=120&w=120,https://www.tasteatlas.com/mona-lisa-potato,https://cdn.tasteatlas.com/images/dishes/db22dd12924e4a9aa598b95294ecedf2.png?h=120&w=120,https://www.tasteatlas.com/yukon-gold,https://cdn.tasteatlas.com/images/dishes/35131332572c4eb78e265afe585c2f91.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/basque-country,https://cdn.tasteatlas.com/images/emblems/68dba04cc39244dca4f604de3f9411c7.png,Basque Country,n/a
