search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/kraljevski-pljukanci,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,169,Pasta,https://www.tasteatlas.com/pasta,Kraljevski pljukanci,https://www.tasteatlas.com/istria,,Istria,,,,,Kraljevski pljukanci is a specialty dish from the Croatian region of Istria. It consists of pljukanci pasta combined with a few selected ingredients that truly represent the best of what Istria has to offer. The dough is made with a combination of...,https://www.tasteatlas.com/kraljevski-pljukanci/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/nonina-kanavaca,https://cdn.tasteatlas.com//images/dishes/1c8118c290414e4ca0fca397ac4786b2.jpg?mw=660,170,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Nonina kanavaca,https://www.tasteatlas.com/istria,,Istria,,,,,"Nonina kanavaca is a unique Istrian dish that is prepared as a savory strudel. The word  is derived from the Italian word , which means , referring to an unusual way in which this dish is m...",https://www.tasteatlas.com/nonina-kanavaca/wheretoeat,,,,,,,,,,,,,kanavaca,n/a
https://www.tasteatlas.com/pozeski-pijanci,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,171,Cake,https://www.tasteatlas.com/cakes,Požeški pijanci,https://www.tasteatlas.com/pozega,,Požega,,,,,"Pijanac is a traditional cake originating from the city of Požega. The cake is made with flour, eggs, egg yolks, fat, and sugar. The dough is then cut into pieces which are shaped into coils with a hole in the middle. After the cakes have been bak...",https://www.tasteatlas.com/pozeski-pijanci/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pisanica-stubica,https://cdn.tasteatlas.com//images/dishes/bd810be1547a49e69d37bf3a69863982.jpg?mw=660,172,Pork Dish,https://www.tasteatlas.com/pork-dishes,Pisanica Stubica,https://www.tasteatlas.com/krapina-zagorje-county,https://cdn.tasteatlas.com/images/emblems/9f1f437fff374baf96203c4a88ae789b.png,Krapina-Zagorje County,,,,,"Pisanica Stubica is a traditional dish from the Croatian region of Zagorje. It is believed that the dish dates back to the 16th century. It consists of a sliced pork loin that is stuffed with plums and cooked with the addition of white wine, heavy...",https://www.tasteatlas.com/pisanica-stubica/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Plums,https://cdn.tasteatlas.com/images/ingredientgroups/6b5b38011c7d4e43af117c875ad232b2.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/sljivovica,https://cdn.tasteatlas.com/images/dishes/b2963c1b57304f45b2990627b479c5ec.png?h=120&w=120,,n/a
https://www.tasteatlas.com/manestra-od-jacmika,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,173,Stew,https://www.tasteatlas.com/Stews,Maneštra od jačmika,https://www.tasteatlas.com/istria,,Istria,,,,,"Maneštra od jačmika is a traditional Croatian dish originating from Istria. This type of maneštra is usually made with a combination of barley, beans, potatoes, pork legs, onions, bay leaves, salt, and pepper. The beans are cooked, c...",https://www.tasteatlas.com/manestra-od-jacmika/wheretoeat,https://www.tasteatlas.com/Barleys,https://cdn.tasteatlas.com/images/ingredientgroups/f661a4b8a0744d6c9c562e017585be0f.png?h=120&w=120,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/bela-manestra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,174,Stew,https://www.tasteatlas.com/Stews,Bela maneštra,https://www.tasteatlas.com/primorje-gorski-kotar-county,https://cdn.tasteatlas.com/images/emblems/2bddd5cfa514430b86a5f74b4776be7c.png,Primorje-Gorski Kotar County,,,,,"Bela maneštra is a traditional Croatian dish originating from the Kvarner area. This simple type of maneštra is made with a combination of potatoes, rice, oil, water, salt, pepper, and parsley. The potatoes are peeled, cut into cubes...",https://www.tasteatlas.com/bela-manestra/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,n/a
https://www.tasteatlas.com/krcka-manestra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,175,Stew,https://www.tasteatlas.com/Stews,Krčka maneštra,https://www.tasteatlas.com/krk,,Krk,,,,,"Krčka maneštra is a traditional Croatian dish originating from the island of Krk. This type of maneštra is usually made with a combination of beans, corn, potatoes, carrots, rice, bacon, pork fat, onions, garlic, parsley, salt, peppe...",https://www.tasteatlas.com/krcka-manestra/wheretoeat,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/Corn,https://cdn.tasteatlas.com/images/ingredientgroups/f1ea3ded990d44b2b6531802d58e7d38.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,,n/a
https://www.tasteatlas.com/pohani-v,https://cdn.tasteatlas.com//images/dishes/6a82765e3ba0414791754ec4b0962b96.jpg?mw=660,176,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Pohani V,https://www.tasteatlas.com/virovitica,,Virovitica,,,,,"Pohani V is a specialty of the Croatian city of Virovitica. What makes it unique is the shape of the chicken breast – it should be cut so that it looks like the letter V, which is, not accidentally, the first letter in the name of its city o...",https://www.tasteatlas.com/pohani-v/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/dinstane-telece-snicle-s-rizom,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,177,Veal Dish,https://www.tasteatlas.com/veal-dishes,Dinstane teleće šnicle s rižom,https://www.tasteatlas.com/virovitica,,Virovitica,,,,,"This dish is especially popular in the Croatian city of Virovitica. It consists of thinly sliced veal that is covered with sautéed rice and onions, tied with a string, rolled in flour, then fried. The meat is covered with stock and cooked u...",https://www.tasteatlas.com/dinstane-telece-snicle-s-rizom/wheretoeat,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/stocks,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,,n/a
https://www.tasteatlas.com/vrtanj,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,178,Bread,https://www.tasteatlas.com/Breads,Vrtanj,https://www.tasteatlas.com/donja-stubica,,Donja Stubica,,,,,"Vrtanj is the name of a traditional Easter bread originating from the Croatian city of Donja Stubica. It is made with a combination of wheat flour, corn flour, yeast, warm milk, sugar, lukewarm water, eggs, pepper, and leftover water from the cook...",https://www.tasteatlas.com/vrtanj/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/masna-pogaca,https://cdn.tasteatlas.com//images/dishes/f578e2aee99a41bf847fb93548a805cc.jpg?mw=660,179,Bread,https://www.tasteatlas.com/Breads,Masna pogača,https://www.tasteatlas.com/slavonia-and-baranja,https://cdn.tasteatlas.com/images/emblems/5a44733560674043be59d4b60c97d5f8.png,Slavonia and Baranja,,,,,"Masna pogača is a Croatian bread made with flour, milk, water, yeast, sugar, salt, eggs, and grease or margarine. During the kneading of the dough, it should be smeared with fat, then folded three times. The dough is then baked until golden brown....",https://www.tasteatlas.com/masna-pogaca/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/palenta-kompirica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,180,Side Dish,https://www.tasteatlas.com/Sides,Palenta kompirica,https://www.tasteatlas.com/cavle,,Čavle,,,,,"Palenta kompirica is a traditional Croatian dish originating from the Čavle area. The dish consists of corn flour polenta and potatoes. The potatoes are cut into smaller pieces and cooked in salted boiling water. When most of the water evaporates,...",https://www.tasteatlas.com/palenta-kompirica/wheretoeat,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/pazinski-cukerancic,https://cdn.tasteatlas.com//images/dishes/e69b09da81fa42e0b7845e914172c8c3.jpg?mw=660,181,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Pazinski cukerančić,https://www.tasteatlas.com/pazin,,Pazin,,,,,"Pazinski cukerančić is a traditional Croatian pastry originating from the Istrian city of Pazin. It's usually made with a combination of ammonia (instead of baking soda or powder), flour, eggs, local brandy, sugar, milk, butter, oil, lemon zest, v...",https://www.tasteatlas.com/pazinski-cukerancic/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/satrica,https://cdn.tasteatlas.com//images/dishes/15a399936a4f4d979adeb0469c108510.jpg?mw=660,182,Appetizer,https://www.tasteatlas.com/Appetizers,Satrica,https://www.tasteatlas.com/slavonia-and-baranja,https://cdn.tasteatlas.com/images/emblems/5a44733560674043be59d4b60c97d5f8.png,Slavonia and Baranja,,,,,"Bećarska satrica is a Croatian salad originating from the region of Slavonija and Baranja. It consists of fresh cheese, sour cream, spring onions, parsley, salt, and sweet paprika. In order to prepare it, all ingredients should simply be stirred t...",https://www.tasteatlas.com/satrica/wheretoeat,https://www.tasteatlas.com/fresh-cheeses,https://cdn.tasteatlas.com/images/ingredientgroups/59b7f9c3624d4c5aa041912fbc728f5b.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,,n/a
https://www.tasteatlas.com/vanjkusi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,183,Snack,https://www.tasteatlas.com/Snacks,Vanjkuši,https://www.tasteatlas.com/sisak-moslavina-county,https://cdn.tasteatlas.com/images/emblems/eb8149aff41643dc86bb273dd83244ae.png,Sisak-Moslavina County,,,,,"Also known as  or  (lit. pillows), vanjkuši are traditional thin pastry rolls that are especially popular in the region of Moslavina. They are called pillows because of their unique shape. These rolls ...",https://www.tasteatlas.com/vanjkusi/wheretoeat,,,,,,,,,,,,,vankuši,n/a
https://www.tasteatlas.com/palenta-s-koprivom,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,184,Side Dish,https://www.tasteatlas.com/Sides,Palenta s koprivom,,,,,,,,"Palenta s koprivom is a simple Croatian dish that can be served either as an appetizer or as a side dish. There are a few varieties of the dish throughout Croatia. When made in the Kvarner area, it usually consists only of polenta and nettle leave...",https://www.tasteatlas.com/palenta-s-koprivom/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/gracanska-tenka-gibanica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,185,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Gračanska tenka gibanica,https://www.tasteatlas.com/zagreb,https://cdn.tasteatlas.com/Images/Emblems/bd997a18b9cf472f8b3cbc3f3a981b93.png,Zagreb,,,,,"Gračanska tenka gibanica is the city of Zagreb's version of —a traditional dish that typically combines phyllo pastry, cheese, and eggs. The dish is associated with a part of the city called Gračani, hence the name. It consi...",https://www.tasteatlas.com/gracanska-tenka-gibanica/wheretoeat,,,,,,,,,,,,,gibanica,n/a
https://www.tasteatlas.com/fritule-od-tikvica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,186,Snack,https://www.tasteatlas.com/Snacks,Fritule od tikvica,https://www.tasteatlas.com/istria,,Istria,,,,,"Fritule od tikvica are traditional Croatian fritters originating from Istria. They're made with a combination of flour, grated zucchini, eggs, white wine, salt, oil, and grated cheese. The flour, egg yolks, wine, cheese, salt, and grated zucchini ...",https://www.tasteatlas.com/fritule-od-tikvica/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Zucchini,https://cdn.tasteatlas.com/images/ingredientgroups/b118fad654154a94b7a4889f7e5f70fa.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/gljive-u-bijelom-vinu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,187,Plant-based/Vegan Dish,https://www.tasteatlas.com/plant-based-vegan,Gljive u bijelom vinu,https://www.tasteatlas.com/istria,,Istria,,,,,"Gljive u bijelom vinu is a traditional Croatian dish originating from Istria. The dish is usually made with a combination of mushrooms, oil, onions, white wine, lemon juice, parsley, salt, and pepper. The mushrooms are cleaned, cut into slices, an...",https://www.tasteatlas.com/gljive-u-bijelom-vinu/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,n/a
https://www.tasteatlas.com/prsunate,https://cdn.tasteatlas.com//images/dishes/83a0e7acbe1a40b7badcf0e874186882.jpg?mw=660,188,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Pršunate,https://www.tasteatlas.com/sibenik-knin-county,https://cdn.tasteatlas.com/images/emblems/4021b3d2e7e24328a4273f69a3b4da53.png,Šibenik-Knin County,,,,,"Pršunate is a festive Croatian dish originating from the region of Dalmatia. In the past, pršunate were typically prepared during the carnival season. These sweet treats are made by combining flour, eggs, water, milk, sugar, and salt...",https://www.tasteatlas.com/prsunate/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/benkovacki-prisnac,https://cdn.tasteatlas.com//images/dishes/ed3f8a7d4d1d44ee8a80f06c362bdba3.jpg?mw=660,189,Savory Pie,https://www.tasteatlas.com/savory-pies,Benkovački prisnac,https://www.tasteatlas.com/benkovac,,Benkovac,,,,,"Benkovački prisnac is an authentic local delicacy from a small Croatian town called Benkovac. The dough for this flavorful bread-like pie consists of flour, eggs, sour cream, salt, oil, and fresh cheese. Traditionally, it is baked under a lid cove...",https://www.tasteatlas.com/benkovacki-prisnac/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/fresh-cheeses,https://cdn.tasteatlas.com/images/ingredientgroups/59b7f9c3624d4c5aa041912fbc728f5b.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/vrbovecka-pita,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,190,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Vrbovečka pita,https://www.tasteatlas.com/vrbovec,,Vrbovec,,,,,"Vrbovečka pita is a traditional Croatian sweet pie originating from Vrbovec, hence the name. The pie is made with a combination of flour, fat, honey, salt, eggs, baking powder, hazelnuts, raisins, sour cream, rum, fruit jam, and powdered sugar. Th...",https://www.tasteatlas.com/vrbovecka-pita/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cernicki-cupteti,https://cdn.tasteatlas.com//images/dishes/2b5b77b43c284371a6a2dd9544c5a816.jpg?mw=660,191,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Cernički ćupteti,https://www.tasteatlas.com/brod-posavina-county,https://cdn.tasteatlas.com/images/emblems/0238c928867042348a265705624c83c2.png,Brod-Posavina County,,,,,"Cernički ćuptet is a savory cake or a pastry originating from the county of Cernik in Croatia, located near the city of Nova Gradiška. It is traditionally prepared during the annual pig slaughter. This delicacy is made by stuffing the dough...",https://www.tasteatlas.com/cernicki-cupteti/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/gambaloci,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,192,Side Dish,https://www.tasteatlas.com/Sides,Gambaloci,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,,,,,"In Međimurje, gambaloci is a name for both the ingredient and the dish where those ingredients are used. It is hard dough shaped into small balls, made with a combination of corn flour, pork fat, and salt. Gambaloci are boiled in salted water for ...",https://www.tasteatlas.com/gambaloci/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/krumpirova-juha-na-baranjski-nacin,https://cdn.tasteatlas.com//images/dishes/398e00fac26d488195228c60df2c6d60.jpg?mw=660,193,Soup,https://www.tasteatlas.com/Soups,Krumpirova juha na baranjski način,https://www.tasteatlas.com/baranja,,Baranja,,,,,"This rich, nourishing soup originating from the Croatian region of Baranja is made with potatoes, dried ribs, smoked sausages, flour, sour cream, white wine, vinegar, and eggs. When properly prepared, it should have a thick consistency, and it is ...",https://www.tasteatlas.com/krumpirova-juha-na-baranjski-nacin/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sulenka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,194,Soup,https://www.tasteatlas.com/Soups,Šulenka,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,,,,,"Šulenka is a traditional Croatian peasant soup originating from the Međimurje region. It's made with a few ingredients – wheat flour, milk, eggs, and salt. The flour is mixed with eggs, milk, and salt in order to create a stiff dough ...",https://www.tasteatlas.com/sulenka/wheretoeat,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/bela-juha,https://cdn.tasteatlas.com//images/dishes/411ea86fb9cf4b5e84c98f79b1b7c6e5.jpg?mw=660,195,Soup,https://www.tasteatlas.com/Soups,Bela juha,https://www.tasteatlas.com/novi-marof,,Novi Marof,,,,,"Bela juha or  is a traditional dish originating from the northern parts of Croatia. It is especially popular in the are around Novi Marof. The soup is made with a combination of milk, cream, corn flour, and salt. It is quite sim...",https://www.tasteatlas.com/bela-juha/wheretoeat,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,white soup,n/a
https://www.tasteatlas.com/licka-kisela-juha-od-janjetine,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,196,Meat Soup,https://www.tasteatlas.com/meat-soups,Lička kisela juha od janjetine,https://www.tasteatlas.com/lika-senj-county,https://cdn.tasteatlas.com/images/emblems/9f1346729cd94a159b9d516ffcdde7f7.png,Lika-Senj County,,,,,"Lička kisela juha od janjetine is a traditional Croatian soup originating from the Lika region. This sour soup is usually made with a combination of lamb, carrots, celery, parsley, bay leaves, egg yolks, garlic, kale, rice, lemon juice, sour cream...",https://www.tasteatlas.com/licka-kisela-juha-od-janjetine/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,,n/a
