search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,item-location href,item-location,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/kumru,https://cdn.tasteatlas.com//images/dishes/c0dbb76c039542d3a0d8a6ef4290e40e.jpg?mw=660,92,Sandwich,https://www.tasteatlas.com/sandwiches,Kumru,4.1,Best in   (İzmir),Kumrucu Ömür,https://www.tasteatlas.com/kumrucu-omur,"Typically associated with Çeşme, kumru is a toasted sandwich prepared with an artisanal bread that is typically enriched with chickpea flour. It was originally prepared with , a circular bread that was sold by street vendors, ...",sinik,READ MORE,https://www.tasteatlas.com/kumru/wheretoeat,https://www.tasteatlas.com/izmir-province,İzmir Province,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/kasseri,https://cdn.tasteatlas.com/images/dishes/b0238d36ea6a4e0aba4535943ca2af56.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/sujuk,https://cdn.tasteatlas.com/images/dishes/ca687d7f709f44489ae73cf1bc5ce5d8.png?h=120&w=120,,,,,
https://www.tasteatlas.com/fistikli-sarma,https://cdn.tasteatlas.com//Images/Dishes/35f88450f8a34bacb79d806aed7117b3.jpg?mw=660,93,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Fıstıklı sarma,4.5,Best in   (Gaziantep),Baklavacı Çelebioğulları,https://www.tasteatlas.com/BaklavacCelebiogullar,"This Turkish sweet is made with a smooth, green, paste-like filling known as  (lit. pistachio butter). It is like a pistachio version of marzipan, and its bright green color is all-natural—it comes from the early-harves...",fıstık ezmesi,READ MORE,https://www.tasteatlas.com/fistikli-sarma/wheretoeat,,,https://www.tasteatlas.com/Pistachios,https://cdn.tasteatlas.com/images/ingredientgroups/c0084d87b3e6428a97e3a1585f3c03c4.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,
https://www.tasteatlas.com/semizotu-salatas,https://cdn.tasteatlas.com//images/dishes/9d59030716014ad3a52f204b7f6d2aea.jpg?mw=660,94,Salad,https://www.tasteatlas.com/Salads,Semizotu salatası,3.9,,,,"Semizotu salatası is a unique Turkish salad made with purslane as the key ingredient. Purslane (Turkish: ) is a wild weed filled with Omega-3 fatty acids, with a sour and slightly salty flavor and gooey texture inside its green le...",semizotu,READ MORE,https://www.tasteatlas.com/semizotu-salatas/wheretoeat,,,https://www.tasteatlas.com/purslane,https://cdn.tasteatlas.com/images/ingredientgroups/e12f9f8b939d450db39cad978bc9a8ee.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,
https://www.tasteatlas.com/hosaf,https://cdn.tasteatlas.com//images/dishes/f725fe2179a047ebb50b6be45775ca45.jpg?mw=660,95,Dessert,https://www.tasteatlas.com/Desserts,Hoşaf,3.2,,,,"Hoşaf is a traditional Turkish compote of dried fruit – usually apricots, figs, prunes, and raisins. The fruits are simply boiled with sugar, and the concoction is then left to cool down. The longer the dish sits in the fridge, the tastier i...",,READ MORE,https://www.tasteatlas.com/hosaf/wheretoeat,,,https://www.tasteatlas.com/Apricots,https://cdn.tasteatlas.com/images/ingredientgroups/0a0cb8afaa784da8896f7d5404da7ef1.png?h=120&w=120,https://www.tasteatlas.com/figs,https://cdn.tasteatlas.com/images/ingredientgroups/e21405252a6c4ac0a14ca9e9d184ba29.png?h=120&w=120,https://www.tasteatlas.com/Prunes,https://cdn.tasteatlas.com/images/ingredientgroups/75fe720786dd42e0896eef781fd7e6b2.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,
https://www.tasteatlas.com/zerde,https://cdn.tasteatlas.com//images/dishes/214a44c05fc444628e8e8a89615c9957.jpg?mw=660,96,Pudding,https://www.tasteatlas.com/puddings,Zerde,3.9,,,,"Zerde is a sweet rice pudding originating from Turkey. The rice is boiled in water, then combined with sugar, a bit of turmeric, and saffron – giving the dessert its typical yellow color. It is usually garnished with pine nuts, pomegranate s...",,READ MORE,https://www.tasteatlas.com/zerde/wheretoeat,https://www.tasteatlas.com/konya,Konya,,,,,,,,,,,,,
https://www.tasteatlas.com/kapuska,https://cdn.tasteatlas.com//images/dishes/2e463e49dedf4f3db54bd72f77fe0a35.jpg?mw=660,97,Stew,https://www.tasteatlas.com/Stews,Kapuska,2.7,,,,"Kapuska is a Turkish stew made with cabbage as the main ingredient. The stew can be enriched with additional ingredients as there are many variations of the dish - with meat, bulgur, rice, or beans. The cabbage is typically stewed with onions, tom...",,READ MORE,https://www.tasteatlas.com/kapuska/wheretoeat,,,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Bulgurs,https://cdn.tasteatlas.com/images/ingredientgroups/7e6533f23fac450f86aece5b4095600e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,
https://www.tasteatlas.com/cilbir,https://cdn.tasteatlas.com//images/dishes/2542ee08027d440dbd6b739b0bcbecaa.jpg?mw=660,98,Egg Dish,https://www.tasteatlas.com/egg-dishes,Çilbir,3.9,,,,"During Ottoman era, çilbir was simply the generic term for poached eggs prepared in a variety of ways. Over centuries, as the imperial cooks were improving different recipes, this particular variation supposedly became a favorite of the ear...",,READ MORE,https://www.tasteatlas.com/cilbir/wheretoeat,,,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,
https://www.tasteatlas.com/dugun-corbas,https://cdn.tasteatlas.com//images/dishes/7a1ea3b4f45e44f6828e2f85599406a5.jpg?mw=660,99,Soup,https://www.tasteatlas.com/Soups,Düğün çorbası,3.7,,,,"Düğün çorbası is a Turkish wedding soup that is traditionally cooked in big cauldrons over an open fire before, during, and after a wedding. It is made with chunks of lamb, carrots, onions, egg yolks, lemon juice, butter, and papr...",,READ MORE,https://www.tasteatlas.com/dugun-corbas/wheretoeat,,,,,,,,,,,,,,,
https://www.tasteatlas.com/sulu-kofte,https://cdn.tasteatlas.com//images/dishes/71b6f18ca11b471bb27de9c769cb2986.jpg?mw=660,100,Stew,https://www.tasteatlas.com/Stews,Sulu köfte,4.0,,,,"Sulu köfte is a Turkish stew made with köfte meatballs, onions, and rice. They are cooked in a sauce consisting of butter, tomato paste, and water. The name of the dish means watery köfte, referring to the thin, soup-like sauce. Tin...",,READ MORE,https://www.tasteatlas.com/sulu-kofte/wheretoeat,,,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,
https://www.tasteatlas.com/islim-kebab,https://cdn.tasteatlas.com//images/dishes/91ed693784614d8f951c3202392e04be.jpg?mw=660,101,Meat Dish,https://www.tasteatlas.com/Meat-dishes,İslim kebabı,4.3,,,,"İslim kebabı is a Turkish dish that looks like little packages wrapped in aubergine slices. The aubergine slices are wrapped around chunks of lamb or beef, or köfte, made with ground meat, along with a robust tomato sauce. When assembled and ...",,READ MORE,https://www.tasteatlas.com/islim-kebab/wheretoeat,,,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/tomato-sauce,https://cdn.tasteatlas.com/images/dishes/46bce93d102c432885fd501717da1d6b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,
https://www.tasteatlas.com/nokul,https://cdn.tasteatlas.com//images/dishes/5e9e624517ac4cb49b5ff76ad6c4824f.jpg?mw=660,102,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Nokul,3.5,Best in   (Iskenderun),Petek Pastanesi,https://www.tasteatlas.com/petek-pastanesi,"Nokul is a flavorful Turkish pastry that is visually reminiscent of a cinnamon roll. However, nokul consists of flour, salt, sugar, yeast, vegetable oil, and a flavorful poppy seed filling that is dispersed throughout the swirls. The pastry is bak...",,READ MORE,https://www.tasteatlas.com/nokul/wheretoeat,,,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/poppy-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/97155d8b74314c729dd497a01bcad98b.png?h=120&w=120,
https://www.tasteatlas.com/piyaz,https://cdn.tasteatlas.com//images/dishes/2eaf31c3136a441e81172ec1fca13145.jpg?mw=660,103,Salad,https://www.tasteatlas.com/Salads,Piyaz,4.5,Best in   (Antalya Province),Piyazci Sami,https://www.tasteatlas.com/piyazci-sami,"Piyaz is a traditional Turkish salad. In most of the country, it's a general term for a dish of dried beans, parsley, onions, and sumac. In Antalya, however, piyaz also contains a rich and smooth sauce consisting of tahini, lemon juice, and vinega...",,READ MORE,https://www.tasteatlas.com/piyaz/wheretoeat,https://www.tasteatlas.com/antalya-province,Antalya Province,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/sumac,https://cdn.tasteatlas.com/images/dishes/3870f3fae6b74d40a8204bee307508b2.png?h=120&w=120,https://www.tasteatlas.com/tahini,https://cdn.tasteatlas.com/images/dishes/08e2555cf883451ca76b1a08c14a5247.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,
https://www.tasteatlas.com/burma-kadayif,https://cdn.tasteatlas.com//Images/Dishes/5f7b99d075de41b1ac707aa55258d1d5.jpg?mw=660,104,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Burma kadayıf,4.3,Best in   (Fatih),Hafız Mustafa,https://www.tasteatlas.com/hafiz-mustafa-eminonu,"This type of baklava is made with shredded  dough rolled around ground or whole pistachio nuts. Just like most other baklava varieties, burma (lit. wringed; twisted) is baked, doused in a lemon-flavored syrup, sliced into bite-size...",kadayıf,READ MORE,https://www.tasteatlas.com/burma-kadayif/wheretoeat,,,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Pistachios,https://cdn.tasteatlas.com/images/ingredientgroups/c0084d87b3e6428a97e3a1585f3c03c4.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,
https://www.tasteatlas.com/tutmac-corbas,https://cdn.tasteatlas.com//images/dishes/7132655771ab4759a485c80cb89b9357.jpg?mw=660,105,Soup,https://www.tasteatlas.com/Soups,Tutmaç çorbası,4.2,Best in   (Konya),Somatçı Fihi Ma Fih Restaurant,https://www.tasteatlas.com/somatc-fihi-ma-fih-restaurant,"This almost forgotten Turkish dish was described in an 11th-century lexicon as a soup made with noodles, lentils, and yogurt—a common combination in both Turkey and Kazakhstan, a Turkish-speaking Asian country where this soup is called",k...,READ MORE,https://www.tasteatlas.com/tutmac-corbas/wheretoeat,,,,,,,,,,,,,,,
https://www.tasteatlas.com/hamsili-pilav,https://cdn.tasteatlas.com//images/dishes/17c61b4fe9f147f5bb4c49e2f1c97639.jpg?mw=660,106,Casserole,https://www.tasteatlas.com/casserole,Hamsili pilav,3.9,Best in   (Beyoğlu),Hayvore,https://www.tasteatlas.com/hayvore,"Hamsili pilav is a visually attractive Turkish dish of oven-baked pilaf that is encased in anchovies. The pilaf is usually prepared with long-grain rice, onions, raisins, pine nuts, mint, lemon juice, and spices. In order to prepare hamsili pilav,...",,READ MORE,https://www.tasteatlas.com/hamsili-pilav/wheretoeat,https://www.tasteatlas.com/black-sea-region,Black Sea Region,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/pine-nuts,https://cdn.tasteatlas.com/images/ingredientgroups/2108a7804fe04f57a002907791e0e43f.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,
https://www.tasteatlas.com/kizartma,https://cdn.tasteatlas.com//images/dishes/44dba1e5bbc24ddd9cf13f252c600e03.jpg?mw=660,107,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Kızartma,,,,,"Kızartma is a Turkish dish consisting of fried vegetables. Although the combination of potatoes and chili peppers is the most popular, you can also use vegetables such as eggplants and zucchinis. The vegetables are fried in oil until they become t...",,READ MORE,https://www.tasteatlas.com/kizartma/wheretoeat,,,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/Zucchini,https://cdn.tasteatlas.com/images/ingredientgroups/b118fad654154a94b7a4889f7e5f70fa.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a
https://www.tasteatlas.com/macun,https://cdn.tasteatlas.com//images/dishes/28db8bc70e73417abda125981d53d7b5.jpg?mw=660,108,Dessert,https://www.tasteatlas.com/Desserts,Macun,2.9,,,,"This unusual Turkish dessert is usually prepared by street vendors on small stoves with individual compartments. Each compartment is filled with a thick, colorful toffee paste that the vendor then wraps around a wooden stick, creating a sort of mu...",,READ MORE,https://www.tasteatlas.com/macun/wheretoeat,,,,,,,,,,,,,,,
https://www.tasteatlas.com/etli-pilav,https://cdn.tasteatlas.com//images/dishes/860b64380ce6420ba5ea30359c2351aa.jpg?mw=660,109,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Etli pilav,,,,,"Etli pilav is a traditional Turkish rice dish. For this pilaf variety, the rice is cooked with onions and chunks of meat such as beef or lamb. Other ingredients include butter, olive oil, salt, and pepper. Once cooked, the pot is turned upside dow...",,READ MORE,https://www.tasteatlas.com/etli-pilav/wheretoeat,,,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,n/a
https://www.tasteatlas.com/tas-kebab,https://cdn.tasteatlas.com//images/dishes/278180f94e8a45a5a5f4c7c8cd879951.jpg?mw=660,110,Stew,https://www.tasteatlas.com/Stews,Tas kebabı,4.3,,,,"Tas kebabi is a Turkish stew made with lamb, beef, or veal cubes simmered with onions, tomatoes, red wine, garlic, and spices such as cumin, bay leaves, and allspice. The stew is slowly cooked until all the ingredients are tender and succulent. Ta...",,READ MORE,https://www.tasteatlas.com/tas-kebab/wheretoeat,,,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Red-wine,https://cdn.tasteatlas.com/images/ingredientgroups/b0e181d5d7e04d8181ad334840bec250.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,
https://www.tasteatlas.com/imam-bayildi,https://cdn.tasteatlas.com//images/dishes/fd83e855443c4da98def309fdb445799.jpg?mw=660,111,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Imam bayildi,3.8,,,,"Imam bayildi (lit. the Imam fainted) is a Turkish dish consisting of eggplants cut in a way that they look like long canoes, filled with a combination of onions, red peppers, garlic, and tomatoes. The dish is flavored with oregano, cumin, paprika,...",,READ MORE,https://www.tasteatlas.com/imam-bayildi/wheretoeat,,,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,
https://www.tasteatlas.com/cerkez-tavugu,https://cdn.tasteatlas.com//images/dishes/d913222a953246ce80d75cc2792a1c99.jpg?mw=660,112,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Çerkez tavuğu,3.8,,,,"Çerkez tavuğu or  is a Turkish dish made with shredded boiled chicken in a sauce consisting of stale bread, walnuts, garlic, red pepper flakes, coriander, and stock. When served, the dish is often sprinkled with c...",Circassian chicken,READ MORE,https://www.tasteatlas.com/cerkez-tavugu/wheretoeat,,,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,
https://www.tasteatlas.com/bulbul-yuvasi,https://cdn.tasteatlas.com//images/dishes/1a4fdc14bc3a4aab825ad30365a0d031.jpg?mw=660,113,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Bülbül yuvası,4.2,Best in   (Beyoğlu),Köşkeroğlu Baklava,https://www.tasteatlas.com/KoskerogluBaklava,"Bülbül yuvası is a unique Turkish dessert made with phyllo dough that is shaped into rings which are then traditionally filled with ground pistachios, although hazelnuts, almonds, and walnuts can also be added, if desired. After the dess...",,READ MORE,https://www.tasteatlas.com/bulbul-yuvasi/wheretoeat,,,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/Hazelnuts,https://cdn.tasteatlas.com/images/ingredientgroups/6e18a366b01e44b2b0c7fbdb8f22a5c6.png?h=120&w=120,
