search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/hwajeon,https://cdn.tasteatlas.com//Images/Dishes/a8ed4d483b344cf9bd71fa059838322c.jpg?mw=660,56,Pancake,https://www.tasteatlas.com/pancakes,Hwajeon,4.6,,,,"Hwajeon is a unique South Korean rice pancake topped with edible flowers. It is traditionally prepared in spring with either Korean azaleas, pear blossoms, rose petals, or wild chrysanthemums. It is believed that hwajeon has origins in the Koryo D...",,https://www.tasteatlas.com/hwajeon/wheretoeat,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/flowers,https://cdn.tasteatlas.com/images/ingredientgroups/f5a55b122414459191801bb4425e5e73.png?h=120&w=120,,,,,
https://www.tasteatlas.com/chapssaltteok,https://cdn.tasteatlas.com//Images/Dishes/adb7e33b5b044cbcb45df33a99ab0cab.jpg?mw=660,57,Dessert,https://www.tasteatlas.com/Desserts,Chapssaltteok,3.8,,,,"Chapssaltteok is a South Korean dessert made with glutinous rice and red bean paste. Because it is very similar to the Japanese  (meaning  in Japanese), some people also refer to chapssaltteok by that name. The dess...",mochi,https://www.tasteatlas.com/chapssaltteok/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/janchi-guksu,https://cdn.tasteatlas.com//images/dishes/fa92f1fb37ca457c85d408f2c264e4cc.jpg?mw=660,58,Noodle Dish,https://www.tasteatlas.com/Noodles,Janchi guksu,,,,,"Janchi guksu is a Korean dish consisting of  wheat noodles served in a clear anchovy or beef broth, which is occasionally flavored with kelp. The dish is typically garnished with thinly sliced egg (jidan), seaweed (gim), carrots, s...",somyeon,https://www.tasteatlas.com/janchi-guksu/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sundae-sausage,https://cdn.tasteatlas.com//images/dishes/399383af1a944af1ac36bbeaf8baa70c.jpg?mw=660,59,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Sundae Sausage,3.9,,,,"Korean sundae is a traditional blood sausage that usually consists of rice, glass noodles (dangmyeon), and pig’s blood, while the variations may also incorporate barely, bean sprouts, kimchi, perilla leaves, soybean paste, or scallions. Some...",,https://www.tasteatlas.com/sundae-sausage/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/gejang,https://cdn.tasteatlas.com//images/dishes/55307dd8f1954bc0a96f08755ea7abe4.jpg?mw=660,60,Crab Dish,https://www.tasteatlas.com/crab-dishes,Gejang,,,,,"Gejang is a Korean dish consisting of marinated crabs. The traditional marinade is usually based on soy sauce, and it goes under the name , while its spicier counterpart is known as . The crabs are alw...",gejang gejang,https://www.tasteatlas.com/gejang/wheretoeat,https://www.tasteatlas.com/crabs,https://cdn.tasteatlas.com/images/ingredientgroups/37e8f7030f474704ac241bb0695a92f9.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/rice-wine,https://cdn.tasteatlas.com/images/dishes/7197a895bdd8441b85f96d2f775caea5.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a
https://www.tasteatlas.com/agujjim,https://cdn.tasteatlas.com//images/dishes/aa3f84fabd9246b9a7db14d8a7f92556.jpg?mw=660,61,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Agujjim,,,,,This spicy South Korean dish is traditionally prepared with monkfish or angler. The traditional Masan-style version is made by drying the fish and then steaming it with  chili flakes and  soybean paste. Other ver...,gochugaru,https://www.tasteatlas.com/agujjim/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/dasik,https://cdn.tasteatlas.com//images/dishes/db4c9449146c4c798c75e0f7733f6436.jpg?mw=660,62,Dessert,https://www.tasteatlas.com/Desserts,Dasik,4.3,,,,"Dasik is a decorative Korean treat that is usually served as an accompaniment to tea. It was introduced to Korea together with the culture of drinking tea – which was initially only reserved for royalty and wealthy, upper classes. Regardless...",,https://www.tasteatlas.com/dasik/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/ggul-tteok,https://cdn.tasteatlas.com//Images/Dishes/8d8d28577f964a8883b0ff397b8009f8.jpg?mw=660,63,Dessert,https://www.tasteatlas.com/Desserts,Ggul tteok,4.8,,,,"Ggul tteok are colorful Korean steamed rice cakes that are usually shaped into bite-sized balls. Translated as , they are traditionally served drizzled with honey-infused syrup. Even though ggul tteok are often prepared plain, ...",honey cakes,https://www.tasteatlas.com/ggul-tteok/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/gyeran-jjim,https://cdn.tasteatlas.com//images/dishes/fbb09634e44249fc801a4130e90fc3be.jpg?mw=660,64,Egg Dish,https://www.tasteatlas.com/egg-dishes,Gyeran jjim,4.1,,,,"Tender and light gyeran jjim is a dish that is best described as South Korean steamed eggs. It is prepared with a combination of lightly beaten eggs, water, which is often enriched with anchovy, shrimps, or kelp, and various optional ingredients s...",,https://www.tasteatlas.com/gyeran-jjim/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/nurungji,https://cdn.tasteatlas.com//images/dishes/03b55b9e68ef471abccc704fac8cde27.jpg?mw=660,65,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Nurungji,3.7,,,,"Nurungji is the South Korean version of scorched rice—a crispy and nutty layer of golden-brown rice that forms at the bottom of the pan. This simple snack is prepared with pre-cooked rice, or it can be a by-product of cooking rice. Nurungji ...",,https://www.tasteatlas.com/nurungji/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/chungmu-gimbap,https://cdn.tasteatlas.com//images/dishes/a5dd5dfa6c51419eb9cde87efe5e1184.jpg?mw=660,66,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Chungmu gimbap,3.4,,,,"As the name suggests, this  (kimbap) variety originated in Chungmu—present day Tongyeong City. These simple rolls are prepared with rice that is wrapped in toasted seaweed. Usually thin and almost bite-size, the rolls never in...",gimbap,https://www.tasteatlas.com/chungmu-gimbap/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Seaweed,https://cdn.tasteatlas.com/images/ingredientgroups/b17c7b4b50fd42d393f0d1b6297f787f.png?h=120&w=120,https://www.tasteatlas.com/squids,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://www.tasteatlas.com/sesame-oils,https://cdn.tasteatlas.com/images/ingredientgroups/de788b76d4ea4a90a26c86b261c2fd7c.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,
https://www.tasteatlas.com/seolleongtang,https://cdn.tasteatlas.com//Images/Dishes/471bb11e98384419ac122d92e0d96bb2.jpg?mw=660,67,Offal Soup,https://www.tasteatlas.com/offal-soups,Seolleongtang,,Best in   (Seoul),Sinseon Seolnongtang Myeongdong,https://www.tasteatlas.com/SinseonSeolnongtangMyeongdong,"Seolleongtang is a hot, invigorating South Korean bone soup prepared by boiling cow's bones, feet, head, organs, brisket, and shank for a long time until the broth develops a creamy white color. The soup is a staple in numerous Korean households, ...",,https://www.tasteatlas.com/seolleongtang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/dwaeji-gukbap,https://cdn.tasteatlas.com//Images/Dishes/9c7c234f34ff490daeab69824a040b1a.jpg?mw=660,68,Meat Soup,https://www.tasteatlas.com/meat-soups,Dwaeji gukbap,,Best in   (Busan),Ssangdoongi Dwaeji Gukbap,https://www.tasteatlas.com/SsangdoongiDwaejiGukbap,"Dwaeji gukbap is a popular South Korean soup made with pork, soy sauce, miso, rice wine, sesame oil, and bone broth. When served, the soup is accompanied by a variety of side dishes such as rice, shrimps, onions, noodles, kimchi, garlic, and green...",,https://www.tasteatlas.com/dwaeji-gukbap/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bungeoppang,https://cdn.tasteatlas.com//images/dishes/1e1280fb54b641c7900a332c57e7ccfd.jpg?mw=660,69,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Bungeoppang,4.1,Best in   (Seoul),Aboong,https://www.tasteatlas.com/aboong,"Bungeoppang is an unusual fish-shaped South Korean pastry filled with red beans. The outer shell is made with a simple batter consisting of eggs, flour, raising agents, sugar, and water. It is poured in fish-shaped molds, and a dollop of smooth or...",,https://www.tasteatlas.com/bungeoppang/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/bibim-guksu,https://cdn.tasteatlas.com//images/dishes/05de7a8564c34f08b6dea466f181f62f.jpg?mw=660,70,Noodle Dish,https://www.tasteatlas.com/Noodles,Bibim guksu,,Best in   (Seoul),Myeongdong Kyoja,https://www.tasteatlas.com/MyeongdongKyoja,"Thin  noodles make the base of this spicy Korean dish. The noodles are cooked and tossed with a cold sauce that usually combines (chili paste), rice vinegar, soy sauce, and sesame seeds, while the toppings typica...",somyeon,https://www.tasteatlas.com/bibim-guksu/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kongguksu,https://cdn.tasteatlas.com//images/dishes/e650c56bf39d405db3f4804528477a4e.jpg?mw=660,71,Noodle Dish,https://www.tasteatlas.com/Noodles,Kongguksu,,Best in   (Seoul),Jinju Hoegwan,https://www.tasteatlas.com/jinju-hoegwan,"Kongguksu is a Korean summer classic that combines noodles and a cold, soy milk broth. Traditionally, the broth is made from scratch by cooking and puréeing soybeans, occasionally with the addition of sesame seeds or different nuts. The dis...",,https://www.tasteatlas.com/kongguksu/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/maeuntang,https://cdn.tasteatlas.com//images/dishes/a48e8b0919274836b1b2a98f10d3449b.jpg?mw=660,72,Stew,https://www.tasteatlas.com/Stews,Maeuntang,,Best in   (Tongyeong),Donghae Sikdang,https://www.tasteatlas.com/donghae-sikdang,"Maeutang is a spicy Korean fish stew that is usually made with freshwater or saltwater fish such as red snapper, pollock, cod, monkfish, or sea bass. Traditionally, a whole fish is used in the dish, including the head and the bones. The fish is cu...",,https://www.tasteatlas.com/maeuntang/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/daikon-radish,https://cdn.tasteatlas.com/images/dishes/f479498dbb304d8d85d743c4f7ed3cc6.png?h=120&w=120,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/basil,https://cdn.tasteatlas.com/images/ingredientgroups/71d3ba7ab4d243b6bd51683ad625a2c6.png?h=120&w=120,n/a
https://www.tasteatlas.com/dwaeji-galbi,https://cdn.tasteatlas.com//images/dishes/e72a4054e9654e2aa771b8a18c728a58.jpg?mw=660,73,Pork Dish,https://www.tasteatlas.com/pork-dishes,Dwaeji galbi,,Best in   (Seoul),Mapo Sutbul Galbi,https://www.tasteatlas.com/mapo-sutbul-galbi,"Pork ribs are one of the most common cuts used in the preparation of  – traditional Koran barbecue. The ribs are marinated in a spicy -based mixture or a milder soy sauce marinade, both of which are typically en...",gui,https://www.tasteatlas.com/dwaeji-galbi/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/rice-wine,https://cdn.tasteatlas.com/images/dishes/7197a895bdd8441b85f96d2f775caea5.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,n/a
https://www.tasteatlas.com/tteokgalbi,https://cdn.tasteatlas.com//images/dishes/40032c0d54464038b3a35b7b102612ff.jpg?mw=660,74,Beef Dish,https://www.tasteatlas.com/beef-dishes,Tteokgalbi,,Best in   (Gwangju),Songjeong Tteokgalbi,https://www.tasteatlas.com/songjeong-tteokgalbi,"Tteokgalbi is a South Korean dish made with ground beef short ribs. The meat is marinated and made into patties that are then grilled. Occasionally, the meat is formed around the bones, and the patties are often ...",,https://www.tasteatlas.com/tteokgalbi/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/mirin,https://cdn.tasteatlas.com/images/dishes/32562736878e4818a7f6291b3bb708b9.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,n/a
https://www.tasteatlas.com/yaksik,https://cdn.tasteatlas.com//Images/Dishes/4e94f86a4a204af5a960aa780c5ddf3f.jpg?mw=660,75,Dessert,https://www.tasteatlas.com/Desserts,Yaksik,,,,,"A common staple at every special occasion in Korea is a rich and sweet rice cake known as yaksik. It is made with a combination of steamed glutinous rice, honey, pine nuts, dried jujube fruit, and chestnuts. The dessert is infused with a dark brow...",,https://www.tasteatlas.com/yaksik/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yeot,https://cdn.tasteatlas.com//images/dishes/b98fec42bedd49d7a74662ce014d680c.jpg?mw=660,76,Dessert,https://www.tasteatlas.com/Desserts,Yeot,,,,,"Yeot is a group of South Korean confectionery made with steamed glutinous rice, sweet potatoes, and corn. There is a big variety of yeot candies such as  (made with pumpkin),  (rolled in sesame seeds), and",hobakyeot,https://www.tasteatlas.com/yeot/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/galbi-tang,https://cdn.tasteatlas.com//images/dishes/54ac786eff7545e0bb3d40be5bcaa501.jpg?mw=660,77,Meat Soup,https://www.tasteatlas.com/meat-soups,Galbitang,,,,,"Galbitang is a Korean soup made with beef short-ribs. This delicious soup is eaten as a stand-alone meal, and it is prepared by boiling short-ribs and a whole radish for about 4 to 5 hours. When cooked, the meat is flavored with scallions, garlic,...",,https://www.tasteatlas.com/galbi-tang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sundaeguk,https://cdn.tasteatlas.com//images/dishes/08bae1066ddf421583b1987d0fef71ca.jpg?mw=660,78,Soup,https://www.tasteatlas.com/Soups,Sundaeguk,,,,,"The star ingredient in this hearty Korean soup is  – Korean blood sausage. The soup is prepared with a flavorful broth that includes sliced sundae, other types of offal, vegetables, and noodles, while rice can be added to the ...",sundae,https://www.tasteatlas.com/sundaeguk/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/chueotang,https://cdn.tasteatlas.com//images/dishes/2765a962311549078eef738477163d84.jpg?mw=660,79,Fish Soup,https://www.tasteatlas.com/fish-soups,Chueotang,,,,,"This hearty Korean soup consists of mudfish (loach), chili paste, soybean paste, and ginger, while the most common additions include various green vegetables such as mustard greens, scallions, and cabbage. In Seoul, the soup is prepared with the w...",,https://www.tasteatlas.com/chueotang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/muguk,https://cdn.tasteatlas.com//images/dishes/4dbea12ae3fe4975b23e399c11bcac3e.jpg?mw=660,80,Soup,https://www.tasteatlas.com/Soups,Muguk,,,,,"This light, nourishing South Korean soup combines chunks of beef and sliced Korean radishes (mu). The soup is based on a mild broth which is seasoned and flavored with fish sauce, onions, garlic, or soy sauce, but different varieties that may be f...",,https://www.tasteatlas.com/muguk/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pyeonsu,https://cdn.tasteatlas.com//images/dishes/62498188cf4e4a98b73bee54a3e6d98d.jpg?mw=660,81,Dumplings,https://www.tasteatlas.com/Dumplings,Pyeonsu,,,,,"Pyeonsu is a delicate, square-shaped South Korean steamed dumpling. It is stuffed with a combination of beef and various vegetables. The dumplings are either served chilled or floating in a cold soy sauce-based soup. Pyeonsu is especially popular ...",,https://www.tasteatlas.com/pyeonsu/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kimchijeon,https://cdn.tasteatlas.com//images/dishes/2e0e90cdeec14d9cb6f73afbec64ce15.jpg?mw=660,82,Pancake,https://www.tasteatlas.com/pancakes,Kimchijeon,4.3,,,,"In its simplest form, this South Korean pancake incorporates sliced kimchi, preferably ripe version, with a simple flour batter. The dish belongs to a wide group of jeon—savory Korean pancakes—and it is easily adapted with various ingr...",,https://www.tasteatlas.com/kimchijeon/wheretoeat,https://www.tasteatlas.com/kimchi,https://cdn.tasteatlas.com/images/dishes/06213c37d1cc481ca4659e65f32f5d62.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/gochujang,https://cdn.tasteatlas.com/images/dishes/8e6dd4d41a5043c9b9894e45a9ddd4d4.png?h=120&w=120,
https://www.tasteatlas.com/nakji-bokkeum,https://cdn.tasteatlas.com//images/dishes/ecec07c17e544581bd532f9d09238430.jpg?mw=660,83,Octopus Dish,https://www.tasteatlas.com/octopus-dishes,Nakji bokkeum,,,,,"Stir-fried octopus is a classic Korean  (side dish). It is usually prepared with a small-sized octopus that is sliced and then fried in a flavorful combination of garlic, ginger, and  chili paste, while other addi...",banchan,https://www.tasteatlas.com/nakji-bokkeum/wheretoeat,https://www.tasteatlas.com/octopuses,https://cdn.tasteatlas.com/images/ingredientgroups/bdce1ea248964158af865718ad3c7e84.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/gochujang,https://cdn.tasteatlas.com/images/dishes/8e6dd4d41a5043c9b9894e45a9ddd4d4.png?h=120&w=120,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,n/a
https://www.tasteatlas.com/hoedeopbap,https://cdn.tasteatlas.com//images/dishes/716ecace1d4247e9b756b2afcafb74ad.jpg?mw=660,84,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Hoedeopbap,,,,,"Hoedeopbap is a Korean rice bowl that is topped with raw fish and slices of fresh vegetables. Although similar to the Japanese , this Korean version is finished off with the addition of a sweet and spicy sauce that usually combin...",kaisendon,https://www.tasteatlas.com/hoedeopbap/wheretoeat,https://www.tasteatlas.com/salmon,https://cdn.tasteatlas.com/images/ingredientgroups/22af2005e0a4498f999ee4db2d1eb02d.png?h=120&w=120,https://www.tasteatlas.com/tuna,https://cdn.tasteatlas.com/images/ingredientgroups/4e4cfd59133b4cecb5ba6f2d60f1988d.png?h=120&w=120,https://www.tasteatlas.com/sesame-oils,https://cdn.tasteatlas.com/images/ingredientgroups/de788b76d4ea4a90a26c86b261c2fd7c.png?h=120&w=120,https://www.tasteatlas.com/Sesame-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/725082941a654eb0925163274078bea9.png?h=120&w=120,https://www.tasteatlas.com/Seaweed,https://cdn.tasteatlas.com/images/ingredientgroups/b17c7b4b50fd42d393f0d1b6297f787f.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,n/a
https://www.tasteatlas.com/memil-guksu,https://cdn.tasteatlas.com//images/dishes/20c7f2aae6a8438fa95993ff2dfbac4a.jpg?mw=660,85,Noodle Dish,https://www.tasteatlas.com/Noodles,Memil guksu,,,,,"Memil guksu is a traditional South Korean soba noodle soup, hence the name, with memil meaning buckwheat, and guksu meaning noodle soup. The dish consists of buckwheat noodles, eggs, green onions, and seaweed. They're boiled in a broth made from g...",,https://www.tasteatlas.com/memil-guksu/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/manduguk,https://cdn.tasteatlas.com//images/dishes/48eb200fdb174d57bbdd2fa0b7bd6f66.jpg?mw=660,86,Soup,https://www.tasteatlas.com/Soups,Manduguk,3.8,,,,"The base of this traditional Korean soup is made with anchovy or beef-based stock, but the star ingredients are —traditional Korean crescent-shaped dumplings usually filled with beef and vegetables. The soup also mainly include...",mandu,https://www.tasteatlas.com/manduguk/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/boribap,https://cdn.tasteatlas.com//images/dishes/72d05100d92f45679b792e5e5ab7f87e.jpg?mw=660,87,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Boribap,,,,,"In its basic form, boribap is a South Korean dish consisting of steamed rice and barley that are served with doenjang stew (fermented soybean) and a variety of side dishes (banchan). The dishes served with boribap are typically vegetarian and may ...",,https://www.tasteatlas.com/boribap/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ogyeopsal,https://cdn.tasteatlas.com//images/dishes/95788f2ac8644ae3bbf3a64329e8369e.jpg?mw=660,88,Pork Dish,https://www.tasteatlas.com/pork-dishes,Ogyeopsal,,,,,"Ogyeopsal is a pork belly cut traditionally used in South Korean barbecue (gui). The cut comes from the pork belly together with the skin. It is similar to more popular samgyeopsal, which does not include the skin. Ogyeopsal is typically sliced in...",,https://www.tasteatlas.com/ogyeopsal/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/andong-jjimdak,https://cdn.tasteatlas.com//images/dishes/dc21038bbbaf4c91a82c127ace5c0642.jpg?mw=660,89,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Andong jjimdak,,,,,"Andong jjimdak is a South Korean dish consisting of braised chicken that is doused in a sweet and subtly spicy sauce which is infused with honey and soy sauce. Other ingredients typically include cellophane noodles, garlic, onions, chili peppers, ...",,https://www.tasteatlas.com/andong-jjimdak/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/cellophane-noodles,https://cdn.tasteatlas.com/images/dishes/028c8224e1e94957b730e1b8e2190af8.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,n/a
https://www.tasteatlas.com/gopchang-jeongol,https://cdn.tasteatlas.com//images/dishes/a1a435ea62c54d058d985cbfc312f748.jpg?mw=660,90,Stew,https://www.tasteatlas.com/Stews,Gopchang jeongol,,,,,"This traditional South Korean hotpot is made with beef tripe, typically small intestines known as . The dish consists of a flavorful beef broth, gochujang paste, pre-cooked and sliced tripe, onions, scallions, garlic, ginger, carr...",gopchang,https://www.tasteatlas.com/gopchang-jeongol/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/organ-meats,https://cdn.tasteatlas.com/images/ingredientgroups/108bd41467d64291a9f31591dda75d8a.png?h=120&w=120,https://www.tasteatlas.com/gochujang,https://cdn.tasteatlas.com/images/dishes/8e6dd4d41a5043c9b9894e45a9ddd4d4.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a
